2024abla 0.06 57.5789457143 -47.7827657143
filter ATgr
60696.073039 20.62 0.458
60696.075907 20.515 0.517
60696.081815 19.946 0.24
60696.096143 21.034 0.67
60700.073784 20.018 0.302
60700.077555 20.425 0.314
60700.083912 20.917 0.585
60700.094212 19.614 0.212
60704.085853 20.074 0.324
60704.089064 19.765 0.246
60704.094722 20.311 0.29
60704.111996 19.734 0.279
60708.056536 19.903 0.277
60708.06168 20.198 0.362
60708.06537 20.563 0.485
60708.075488 21.013 0.647
filter ATri
60684.115208 19.388 0.288
60684.118412 19.141 0.258
60684.123947 19.446 0.276
60685.832083 19.723 0.401
60685.841789 19.411 0.3
60685.85045 19.353 0.322
60685.851826 19.738 0.518
60685.854129 20.362 0.662
60685.859618 19.162 0.253
60685.869636 19.468 0.328
60688.136039 18.91 0.333
60688.139973 19.469 0.565
60688.146065 19.49 0.686
60688.148824 20.391 0.97
60688.153979 19.204 0.442
60688.156379 19.066 0.431
60688.157773 19.163 0.411
60692.163032 19.665 0.366
60692.17011 19.845 0.546
60692.203405 19.751 0.527
60693.828331 19.516 0.23
60693.831987 19.817 0.285
60693.838854 19.772 0.273
60693.848823 19.766 0.294
60697.823597 19.964 0.381
60697.829117 20.982 0.857
60697.833554 19.959 0.358
60697.844085 19.415 0.201
60701.817745 19.157 0.256
60701.821396 19.659 0.476
60701.833469 -20.522 0.674
60701.854288 19.787 0.299
60705.809518 19.75 0.28
60705.812743 20.101 0.36
60705.819231 20.257 0.464
60705.82879 -20.344 0.451
60705.829719 20.84 0.805
60709.808889 20.327 0.478
60709.812151 20.327 0.476
60709.817744 19.785 0.287
