2020adrp 0.06 47.73896 -40.718665
filter ATgr
60696.068655 -21.104 0.689
60696.093778 21.647 0.952
60697.112812 -21.103 0.796
60704.046732 -20.195 0.391
60708.067637 20.035 0.306
filter ATri
60685.815482 -20.269 0.569
60685.818783 -20.578 0.862
60685.834802 -19.907 0.415
60688.183178 19.064 0.566
60692.223403 -19.815 0.696
60693.801856 -21.247 0.935
60697.80706 -20.755 0.639
60697.814466 20.736 0.587
60701.815481 20.754 0.845
60705.7938 20.739 0.585
60705.797939 -20.893 0.725
60709.783484 20.949 0.906
60709.788633 21.145 0.911
60709.807537 20.883 0.822
60709.80935 20.088 0.642
60712.040416 19.961 0.485
60712.048739 -19.942 0.339
