2020xky 0.06026 163.949667 14.867789
filter ATgr
60699.206859 20.691 0.847
60699.209649 -19.916 0.373
60699.220823 20.817 0.902
60703.252126 20.434 0.404
60703.281819 20.742 0.676
60703.287408 19.96 0.372
60707.256189 -21.01 0.908
60707.257991 -20.694 0.687
60708.584391 20.864 0.685
60710.464846 -21.182 0.91
60711.28362 20.107 0.429
60711.286784 21.199 0.989
filter ATri
60684.508271 -20.848 0.784
60684.510111 -20.591 0.639
60687.309213 -19.358 0.435
60688.944012 18.282 0.317
60694.566667 -19.805 0.299
60694.622377 20.593 0.801
60695.347904 20.13 0.749
60695.364751 20.268 0.81
60695.376584 19.306 0.596
60696.497986 19.64 0.529
60696.503102 19.866 0.764
60698.652639 -18.431 0.705
60699.514699 -20.963 0.816
60699.541192 20.562 0.574
60700.558397 21.037 0.755
60700.568299 21.176 0.78
60704.501725 -19.404 0.922
60708.487369 20.04 0.38
60708.989545 20.142 0.402
60709.015228 20.586 0.581
60709.126929 -19.6 0.652
60710.411914 -21.138 0.947
60711.494338 -21.258 0.921
60712.451213 20.621 0.767
