2024apt 0.018503 156.40365694 -2.21091298759
filter ATgr
60685.025206 20.988 0.877
60685.030655 21.221 0.897
60685.038346 20.271 0.425
60699.205493 21.093 0.97
60700.524554 -21.306 0.951
60703.272866 20.505 0.603
60703.310113 -20.618 0.637
60704.578172 19.565 0.581
60711.264538 21.172 0.859
filter ATri
60683.274233 -20.806 0.554
60683.276954 20.586 0.656
60684.519154 -18.073 0.523
60687.258901 18.516 0.657
60688.651599 -19.145 0.291
60688.99095 19.981 0.765
60695.304023 -20.452 0.785
60695.339048 20.036 0.581
60696.53896 -20.67 0.857
60698.5625 21.052 0.912
60700.945819 20.281 0.579
60700.948981 -20.917 0.828
60701.121302 19.04 0.574
60705.017916 -20.836 0.701
60705.02107 20.315 0.503
60708.988192 20.594 0.618
