2020aejj 0.056 75.2662741667 -38.4486033333
filter ATgr
60696.104981 22.067 1.8
60696.108633 21.101 0.676
60696.114105 -20.908 0.851
60696.127555 20.961 0.638
60697.036218 -20.562 0.678
60697.06328 -22.119 2.241
60697.091661 23.959 11.6
60697.094846 22.208 2.04
60697.098476 21.686 1.375
60697.101887 20.831 0.583
60697.107623 -21.24 1.016
60697.131888 20.65 0.557
60701.095864 -21.465 1.429
60701.099556 20.665 0.659
60701.106664 22.169 1.857
60701.117367 23.942 9.429
60705.101283 -21.057 0.84
60705.104489 -22.66 3.529
60705.111819 21.523 1.286
60705.125386 21.27 1.107
filter ATri
60684.133233 21.511 1.757
60684.135996 -23.066 5.882
60684.141539 20.206 0.566
60684.151409 23.036 7.176
60685.141157 19.648 0.644
60685.144105 19.617 0.586
60685.149801 20.551 1.08
60685.162784 -21.539 3.085
60685.886586 20.77 1.019
60685.889384 25.723 108.0
60685.89582 21.428 2.339
60685.9104 20.742 1.008
60688.171053 -20.951 2.359
60688.178515 19.833 0.898
60688.181292 18.371 0.496
60688.205657 -18.322 0.39
60691.863306 23.174 9.583
60691.866106 20.878 0.94
60691.872069 21.569 1.786
60691.88259 19.938 0.467
60693.126627 20.687 0.952
60693.129394 -20.482 0.832
60693.135347 19.807 0.375
60693.145373 -23.229 8.733
60693.86436 -23.023 5.4
60693.867577 21.297 1.162
60693.873011 -21.104 1.089
60693.883992 21.686 2.292
60695.856489 21.921 2.115
60695.859755 -22.449 3.611
60695.86532 -20.489 0.491
60695.878417 -21.475 1.576
60697.856402 -24.391 20.75
60697.859166 20.084 0.352
60697.86235 21.666 1.591
60697.866274 -22.674 3.45
60697.868212 20.885 0.742
60697.878298 21.804 1.759
60699.848054 -21.662 1.283
60699.85127 20.719 0.561
60699.856779 -20.699 0.571
60699.867364 21.456 1.161
60701.863191 20.27 0.554
60701.866007 22.847 5.714
60701.872407 21.148 1.109
60701.885059 23.212 7.444
60703.829686 21.433 1.264
60703.833392 -21.458 1.264
60703.839787 21.837 1.694
60703.851769 22.416 3.5
60705.827417 21.305 1.141
60705.830656 20.373 0.436
60705.836872 -22.094 1.886
60705.848266 20.403 0.418
60709.829765 20.305 0.407
60709.833006 22.879 4.15
60709.838913 22.734 3.762
60709.848923 21.247 0.973
60711.839726 -20.706 0.88
60711.843344 -21.545 2.135
60711.849751 20.851 2.276
60711.86214 -24.321 39.5
60712.076636 -20.792 0.915
60712.079511 21.125 1.326
60712.086086 20.982 0.966
