2020lwk 0.03918 229.843333 20.543531
filter ATgr
60709.607798 -20.585 0.541
60709.668862 -20.146 0.462
60710.568944 -21.136 0.805
60710.590011 -20.393 0.379
filter ATri
60690.612554 -19.51 0.386
60690.619972 20.09 0.719
60691.647119 20.728 0.917
60693.624273 20.611 0.774
60694.610553 20.651 0.958
60694.619271 20.405 0.901
60696.619664 -20.263 0.408
60696.633745 20.871 0.86
60697.544876 20.525 0.852
60697.571772 20.045 0.911
60699.633451 -21.117 0.868
60699.650148 20.273 0.487
60699.656338 -20.41 0.534
60700.578745 -20.744 0.647
60704.629314 -19.955 0.622
60708.606372 20.453 0.493
60711.549698 -20.1 0.42
60711.551326 -20.869 0.75
60711.554187 -20.399 0.616
60711.563491 -19.502 0.397
60712.576883 21.161 0.967
