2024fwj 0.051567 183.41514769999964 14.244264900000001
filter ATgr
60703.255356 20.424 0.518
60703.291035 21.176 0.873
60703.315829 20.467 0.467
60707.269343 20.62 0.609
60707.271156 20.69 0.679
60708.498283 20.996 0.735
60708.501561 20.537 0.435
60710.504757 20.42 0.426
60710.507706 20.203 0.371
60710.516578 20.764 0.53
60711.296632 19.718 0.267
60711.298894 20.551 0.532
60711.301638 20.448 0.425
60711.30706 20.152 0.353
filter ATri
60682.586068 -20.144 0.335
60682.599816 -19.565 0.233
60683.330136 -19.53 0.316
60684.52854 19.909 0.389
60684.542751 21.007 0.8
60684.545521 21.007 0.748
60689.027998 19.983 0.848
60690.488209 18.811 0.295
60690.491403 19.688 0.663
60690.507648 19.241 0.314
60690.512246 20.221 0.802
60690.534841 20.093 0.616
60691.298656 19.029 0.472
60695.346228 -19.74 0.822
60696.54693 19.609 0.521
60696.549741 19.744 0.416
60697.657869 -19.476 0.346
60698.522738 20.365 0.391
60698.525573 20.423 0.427
60698.528421 20.861 0.677
60698.533577 -21.083 0.852
60699.342198 19.789 0.302
60699.345377 -20.184 0.351
60699.368409 19.684 0.297
60699.376711 -20.26 0.626
60699.533283 19.845 0.238
60699.53658 20.289 0.404
60699.539802 19.688 0.205
60699.562959 19.789 0.249
60700.618173 19.926 0.247
60700.627601 19.735 0.199
60704.529144 -19.068 0.369
60704.534174 20.053 0.621
60704.541123 19.567 0.273
60704.948945 20.478 0.529
60704.949397 20.343 0.68
60708.511873 19.807 0.353
60708.521734 20.739 0.775
60709.069663 19.429 0.2
60709.098508 20.784 0.638
60710.432802 19.649 0.316
60711.446497 19.872 0.277
60711.449236 19.531 0.227
60711.460004 19.888 0.297
