2024abof 0.06 60.84 -35.026711
filter ATgr
60694.109946 20.335 0.293
60694.113215 20.876 0.427
60694.116513 20.796 0.572
60694.119416 20.477 0.389
60697.096674 20.484 0.393
60697.102799 20.481 0.387
60697.11525 20.138 0.261
60698.098445 20.496 0.433
60698.107207 20.822 0.551
60698.121457 20.397 0.378
60701.090859 20.364 0.34
60701.094044 20.503 0.439
60701.105311 20.155 0.331
60701.11089 20.26 0.332
60702.089233 20.904 0.593
60705.076336 20.857 0.615
60705.0819 21.172 0.728
60705.092857 21.288 0.885
60706.097395 20.71 0.517
60706.100207 20.264 0.353
60706.105699 20.367 0.408
filter ATri
60682.111515 20.246 0.72
60682.114864 19.801 0.405
60682.131572 19.625 0.35
60682.864291 20.037 0.556
60682.867557 19.297 0.269
60682.883696 20.275 0.618
60683.874128 20.586 0.706
60683.876894 19.804 0.353
60683.882513 19.875 0.422
60683.897931 20.658 0.85
60685.115547 19.81 0.443
60685.121468 19.561 0.556
60685.124653 19.423 0.353
60685.137144 19.681 0.596
60686.884731 19.528 0.384
60686.890233 19.754 0.522
60687.850922 19.704 0.564
60687.856086 19.792 0.576
60687.869812 18.745 0.218
60689.117425 19.638 0.464
60689.122822 19.36 0.441
60690.100313 19.749 0.607
60690.113941 19.654 0.513
60690.119223 19.251 0.449
60691.842467 19.766 0.31
60691.845739 20.886 0.835
60691.852613 20.15 0.463
60691.862845 20.557 0.629
60693.099953 20.345 0.436
60693.10559 19.57 0.256
60693.109343 19.977 0.39
60693.119198 20.577 0.735
60694.840079 20.213 0.442
60694.850205 20.909 0.81
60694.864034 19.883 0.318
60695.842996 20.006 0.313
60695.846202 20.122 0.395
60695.851432 20.385 0.515
60695.863018 19.889 0.298
60698.839281 20.402 0.446
60698.842557 19.855 0.279
60698.849446 20.441 0.506
60698.861374 19.675 0.211
60699.834234 20.817 0.63
60699.840668 19.822 0.27
60699.853552 20.19 0.369
60703.828331 20.177 0.346
60703.838431 21.247 0.934
60703.858179 20.987 0.802
60706.80135 20.146 0.412
60707.790577 20.612 0.658
60707.800183 20.013 0.396
60709.076097 20.135 0.497
60709.079339 20.183 0.486
60709.095908 20.302 0.654
60710.8195 20.633 0.863
