2024pqk 0.04 6.9094768 45.5245868
filter ATgr
60695.223485 20.727 0.719
60695.232646 -20.868 0.728
60695.2428 -20.653 0.571
60699.241441 -21.086 0.763
60699.270454 -21.063 0.854
filter ATri
60683.314967 -20.505 0.842
60683.331574 -20.061 0.557
60685.269544 -18.998 0.75
60685.285308 -19.445 0.368
60685.295071 -20.211 0.941
60685.305713 -19.892 0.553
60691.259179 20.845 0.94
60693.220256 20.805 0.816
60693.25237 19.697 0.278
60697.23551 20.411 0.472
60697.238284 -20.475 0.583
60697.243354 20.079 0.304
60697.256353 19.646 0.263
60697.25682 -21.185 0.989
60697.279384 20.321 0.43
60705.22566 -16.65 0.447
60705.228899 -15.477 0.735
60705.245691 -16.659 0.291
60709.270921 20.096 0.544
