2020lse 0.016 160.259125 -27.08345
filter ATgr
60701.217239 -20.85 0.551
60702.210911 20.417 0.577
60702.2137 20.338 0.566
60705.220622 -20.729 0.626
60706.212484 20.862 0.872
60709.217694 20.831 0.564
60709.223634 -21.07 0.768
60710.244177 21.184 0.974
filter ATri
60685.258654 20.896 0.954
60685.265621 -20.674 0.634
60686.254122 20.249 0.665
60686.264167 -20.804 0.984
60687.00485 19.617 0.329
60689.271788 19.293 0.719
60689.275126 19.652 0.658
60690.265312 19.842 0.83
60690.99523 19.92 0.614
60690.998389 -19.457 0.481
60691.007937 20.025 0.798
60692.010056 20.286 0.714
60693.237366 -20.071 0.821
60694.261702 -20.291 0.604
60694.263519 20.058 0.568
60694.266687 19.539 0.374
60695.00606 20.543 0.874
60697.243529 -20.029 0.418
60697.24669 20.197 0.534
60698.989129 -20.689 0.638
60698.992984 20.532 0.614
60699.976134 20.981 0.836
60703.987649 18.875 0.947
60707.954755 20.862 0.622
60707.957011 20.984 0.798
60707.972152 -21.209 0.978
60710.949498 20.461 0.443
