2019spg 0.073 125.450368098 -14.0699991085
filter ATgr
60701.19247 -19.859 0.272
60701.223585 -19.141 0.127
60701.226754 -19.879 0.265
60702.222564 -19.634 0.169
60702.226195 -19.386 0.134
60702.238225 -19.198 0.093
60702.243748 -19.633 0.13
60705.189714 -19.333 0.117
60705.192652 -19.62 0.19
60705.226386 -20.254 0.368
60705.254767 -20.973 0.596
60706.18455 -20.634 0.436
60706.187746 -19.503 0.172
60706.192882 -19.878 0.233
60706.224075 -19.569 0.179
60708.427742 -19.862 0.25
60708.433274 -19.547 0.174
60708.436444 -19.546 0.151
60708.447338 -19.945 0.293
60710.177948 -19.698 0.207
60710.181138 -20.242 0.353
60710.187927 -19.958 0.277
60710.197728 -20.463 0.452
60711.203856 -19.623 0.196
60711.207013 -19.786 0.227
60711.223309 -19.293 0.147
filter ATri
60684.93362 -20.102 0.498
60684.937859 -20.46 0.603
60684.957774 -19.559 0.251
60684.965906 -20.161 0.457
60687.199892 -17.795 0.415
60687.201697 -18.621 0.456
60687.204869 -19.202 0.544
60687.210325 -18.941 0.428
60688.999766 -19.303 0.476
60689.059015 -18.997 0.376
60689.084013 -19.952 0.885
60690.580523 -19.564 0.664
60691.30804 -18.965 0.417
60691.336517 0.0 0.0
60691.993965 -19.705 0.448
60691.999097 -18.395 0.143
60692.033947 20.414 0.855
60694.243691 -18.535 0.132
60694.248005 -18.415 0.122
60694.282215 -19.665 0.392
60694.410196 -19.383 0.187
60694.412037 -20.129 0.46
60694.415706 -20.368 0.463
60694.990833 -19.426 0.233
60695.046523 -19.45 0.244
60698.212031 -19.645 0.205
60698.218171 -19.277 0.127
60698.221364 -19.791 0.242
60698.232483 -19.488 0.173
60698.448485 -20.062 0.26
60698.456457 -18.899 0.109
60698.46058 -19.854 0.215
60698.470653 -19.576 0.192
60698.953538 -19.884 0.263
60698.956793 -18.97 0.101
60698.961908 -19.979 0.309
60698.995865 -20.913 0.726
60699.954288 -19.23 0.148
60699.95746 -18.878 0.104
60699.992652 -19.379 0.233
60699.999877 -19.026 0.149
60704.093805 -18.951 0.167
60704.101919 -19.853 0.333
60704.109221 -19.108 0.197
60706.956006 -19.795 0.247
60706.959636 -19.776 0.231
60706.995117 -19.087 0.151
60707.001468 -18.857 0.095
60707.884878 -19.316 0.18
60707.88669 -19.218 0.15
60707.889847 -19.191 0.149
60707.895272 -18.545 0.085
60708.88316 -19.351 0.141
60708.908961 -19.115 0.148
60708.927483 -18.842 0.117
60708.944996 -19.382 0.194
60712.810946 -19.099 0.227
60712.812765 -19.683 0.336
60712.847923 -20.155 0.466
