2020ewx 0.06 229.327136621 13.0227423559
filter ATgr
60709.617289 -20.654 0.576
60710.588174 20.807 0.598
60712.622358 -21.306 0.722
filter ATri
60684.640785 20.772 0.652
60690.588885 -18.73 0.308
60690.648791 -20.755 0.945
60690.66296 19.596 0.361
60690.667127 20.458 0.989
60691.638821 19.985 0.449
60691.669514 -20.183 0.943
60693.632277 20.771 0.869
60693.657902 -20.588 0.724
60694.609752 -20.408 0.621
60694.630869 20.862 0.938
60696.658193 19.704 0.473
60697.562917 -20.244 0.415
60697.617543 20.396 0.49
60700.626213 20.864 0.629
60700.629419 20.964 0.871
60708.627068 20.38 0.472
60708.637324 20.391 0.464
60710.550043 20.74 0.743
60710.554853 -20.706 0.648
60711.551793 19.869 0.343
60711.566034 -20.563 0.602
