ATLAS2020bpz -99999 -99999 -99999
filter ATgr
60685.065114 -20.67 0.468
60700.511074 20.239 0.606
60703.18481 20.09 0.418
60703.197096 20.223 0.481
60704.585514 -18.933 0.743
60711.330519 -21.222 0.744
60712.549865 21.352 0.958
filter ATri
60684.570966 19.972 0.694
60684.602959 19.911 0.386
60687.286376 -17.738 0.604
60691.28323 19.857 0.828
60699.236617 20.057 0.464
60699.239455 19.949 0.402
60700.99077 20.916 0.781
60704.948033 20.245 0.488
60704.948484 19.828 0.302
60704.953956 20.987 0.84
60704.989202 20.627 0.556
60705.121085 20.63 0.893
60707.014766 20.954 0.977
60707.020185 -20.791 0.816
60709.037838 20.055 0.314
60709.041038 20.664 0.49
60709.065429 20.264 0.348
