2020aaqh 0.08 47.051042 -11.731611
filter ATgr
60696.30164 -20.652 0.579
60696.310259 20.921 0.75
60699.045527 -21.087 0.69
60699.05413 21.102 0.65
60700.290672 -13.973 0.637
60700.293846 16.518 0.859
60703.05731 21.036 0.84
60704.31015 -17.826 0.318
60704.317197 16.206 0.567
60704.3204 18.486 0.736
60704.335107 18.445 0.769
filter ATri
60684.804987 -19.788 0.821
60684.808146 19.809 0.773
60684.825368 -19.06 0.394
60687.0917 -20.187 0.895
60687.103991 20.008 0.878
60688.846581 -19.306 0.364
60690.330773 -20.325 0.729
60690.333976 20.564 0.93
60690.345126 20.311 0.817
60692.278797 -20.749 0.671
60692.841919 19.98 0.472
60692.845562 -20.408 0.702
60692.851467 20.49 0.765
60694.312498 -20.369 0.495
60698.283695 -20.981 0.672
60700.80494 -21.338 0.944
60700.829815 20.312 0.419
60704.784394 -20.516 0.966
60704.788018 -20.705 0.843
60706.822841 -20.684 0.811
60712.243029 19.606 0.5
60712.26314 -19.805 0.742
60712.264044 -20.203 0.886
