MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60659.113033,18.547,0.378,138,52,o,0,1.08,39.58495,4.72317,7722.2,3848.94,2.39,1.89,-17.9,-0.427,18.13,18.24,04a60659o0195o
60659.116667,19.715,0.933,47,44,o,0,1.31,39.58495,4.72317,7742.09,3887.87,2.41,1.86,-16.5,-0.422,18.14,18.22,04a60659o0203o
60659.124567,19.166,0.689,78,54,o,0,0.83,39.58495,4.72317,7685.57,3811.14,2.42,1.9,-17.9,-0.421,18.12,18.2,04a60659o0220o
60659.13678,21.425,4.933,10,48,o,0,1.04,39.58495,4.72317,7664.61,3928.51,2.31,1.86,-17.7,-0.45,18.1,18.13,04a60659o0247o
60660.37837,21.806,4.627,7,32,o,0,0.92,39.58495,4.72317,9048.53,6901.53,2.29,2.26,81.7,-0.43,18.64,19.15,02a60660o0413o
60660.381538,-20.33,0.97,-27,26,o,0,1.21,39.58495,4.72317,9030.15,6863.54,2.27,2.25,31.4,-0.428,18.71,19.15,02a60660o0420o
60660.387003,20.342,1.089,26,29,o,0,1.24,39.58495,4.72317,9090.63,6942.74,2.25,2.22,-78.7,-0.443,18.69,19.13,02a60660o0432o
60660.397055,20.883,1.841,16,30,o,0,1.04,39.58495,4.72317,9117.51,6826.21,2.19,2.18,4.4,-0.442,18.66,19.1,02a60660o0454o
60660.875613,-20.312,0.764,-27,21,o,0,1.43,39.58495,4.72317,1561.24,3556.62,2.48,2.14,-62.7,-0.396,18.68,19.27,03a60661o0235o
60660.879254,21.02,1.462,14,21,o,0,1.39,39.58495,4.72317,1581.47,3595.97,2.47,2.15,-64.4,-0.39,18.65,19.25,03a60661o0243o
60660.88559,20.521,1.168,22,26,o,0,0.85,39.58495,4.72317,1526.38,3516.7,2.48,2.18,-62.1,-0.392,18.63,19.22,03a60661o0257o
60660.895533,19.39,0.37,64,24,o,0,1.47,39.58495,4.72317,1506.58,3633.69,2.48,2.14,-55.8,-0.398,18.62,19.17,03a60661o0279o
60662.436383,21.831,2.537,7,17,o,0,1.4,39.58495,4.72317,6348.0,8214.87,2.95,2.67,56.3,-0.381,18.88,19.67,01a60662o0027o
60662.443739,19.672,0.399,49,20,o,0,1.3,39.58495,4.72317,6365.65,8252.85,2.91,2.66,55.7,-0.381,18.89,19.65,01a60662o0043o
60662.448822,19.897,0.482,40,19,o,0,0.96,39.58495,4.72317,6304.42,8176.67,2.89,2.66,61.3,-0.374,18.88,19.62,01a60662o0054o
60662.460814,21.014,1.48,14,21,o,0,1.12,39.58495,4.72317,6276.59,8294.51,3.09,2.92,66.5,-0.372,18.75,19.53,01a60662o0080o
60663.113321,19.839,0.33,42,14,o,0,2.25,39.58495,4.72317,6377.64,8193.89,2.24,1.91,-43.2,-0.419,19.15,20.31,04a60663o0191o
60663.121096,-20.845,1.101,-17,18,o,0,1.05,39.58495,4.72317,6396.7,8233.36,2.11,1.86,-37.2,-0.449,19.1,20.19,04a60663o0208o
60663.124264,20.699,0.933,19,18,o,0,1.2,39.58495,4.72317,6338.15,8155.57,2.24,1.87,-38.9,-0.403,19.04,20.1,04a60663o0215o
60663.136573,-19.791,0.424,-44,19,o,0,1.06,39.58495,4.72317,6316.97,8272.71,2.11,1.78,-32.9,-0.409,19.02,19.91,04a60663o0242o
60664.36335,20.945,0.939,15,14,o,0,1.29,39.58495,4.72317,6788.95,8454.28,2.36,2.1,44.0,-0.432,19.31,20.29,02a60664o0377o
60664.366533,20.251,0.558,29,16,o,0,1.08,39.58495,4.72317,6771.86,8414.01,2.37,2.09,41.8,-0.431,19.27,20.26,02a60664o0384o
60664.372033,20.445,0.593,24,14,o,0,1.15,39.58495,4.72317,6827.93,8493.39,2.37,2.14,45.7,-0.428,19.25,20.21,02a60664o0396o
60664.386574,20.523,0.569,22,13,o,0,1.98,39.58495,4.72317,6846.93,8376.02,2.31,2.07,45.3,-0.432,19.22,20.11,02a60664o0428o
60664.835868,20.504,0.445,23,10,c,0,1.18,39.58495,4.72317,3831.45,2075.29,2.56,2.37,-61.4,-0.394,19.46,21.38,03a60665o0143c
60664.839049,20.439,0.385,24,9,c,0,1.89,39.58495,4.72317,3849.51,2115.08,2.46,2.25,-61.6,-0.399,19.5,21.37,03a60665o0150c
60664.844521,25.636,57.0,0,12,c,0,1.05,39.58495,4.72317,3795.87,2036.85,2.68,2.53,-60.1,-0.395,19.38,21.37,03a60665o0162c
60664.854341,21.774,1.487,7,10,c,0,1.24,39.58495,4.72317,3778.25,2153.23,2.57,2.37,-65.4,-0.397,19.43,21.34,03a60665o0183c
60666.35385,20.549,0.571,22,12,o,0,1.1,39.58495,4.72317,2488.75,8424.2,2.67,2.44,60.2,-0.416,19.43,20.64,01a60666o0285o
60666.357059,21.3,1.182,11,13,o,0,0.79,39.58495,4.72317,2505.44,8463.39,2.51,2.36,63.4,-0.422,19.49,20.63,01a60666o0292o
60666.362343,20.281,0.491,28,14,o,0,1.17,39.58495,4.72317,2445.25,8384.45,2.63,2.41,61.0,-0.415,19.47,20.61,01a60666o0303o
60666.379061,19.757,0.3,45,14,o,0,1.06,39.58495,4.72317,2425.72,8499.58,2.76,2.64,83.9,-0.414,19.35,20.58,01a60666o0339o
60667.075847,19.957,0.318,38,12,o,0,2.0,39.58495,4.72317,2489.81,8379.88,2.38,1.86,-73.3,-0.404,19.19,20.4,04a60667o0106o
60667.07904,19.798,0.321,44,14,o,0,1.14,39.58495,4.72317,2507.38,8418.9,2.43,1.86,-74.9,-0.4,19.18,20.39,04a60667o0113o
60667.084555,21.157,1.088,12,14,o,0,1.17,39.58495,4.72317,2449.69,8341.22,2.4,1.82,-75.1,-0.399,19.18,20.38,04a60667o0125o
60667.096111,25.334,49.5,0,13,o,0,1.81,39.58495,4.72317,2429.61,8458.64,2.33,1.77,-72.3,-0.413,19.17,20.33,04a60667o0150o
60668.322173,20.816,0.786,17,14,o,0,1.29,39.58495,4.72317,970.76,8735.1,2.11,2.06,-66.1,-0.455,19.37,20.63,02a60668o0285o
60668.32581,-21.024,0.853,-14,12,o,0,1.55,39.58495,4.72317,950.9,8698.9,2.17,2.08,-16.1,-0.448,19.37,20.48,02a60668o0293o
60668.33126,20.583,0.543,21,12,o,0,1.42,39.58495,4.72317,1008.32,8776.44,2.17,2.11,-47.1,-0.446,19.37,20.51,02a60668o0305o
60668.355092,20.542,0.614,22,14,o,0,1.62,39.58495,4.72317,1028.29,8665.72,2.13,2.06,-43.6,-0.479,19.32,20.47,02a60668o0357o
60668.805151,22.342,2.179,4,9,c,0,1.61,39.58495,4.72317,9633.28,1920.33,2.59,2.08,-61.7,-0.39,19.57,21.39,03a60669o0073c
60668.808766,21.988,1.632,6,10,c,0,1.65,39.58495,4.72317,9653.4,1959.23,2.61,2.1,-61.2,-0.39,19.6,21.43,03a60669o0081c
60668.820075,20.245,0.353,29,10,c,0,1.33,39.58495,4.72317,9600.17,1881.26,2.59,2.15,-59.7,-0.389,19.57,21.46,03a60669o0106c
