MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60661.083265,22.659,6.909,3,22,o,0,1.28,353.52526,-20.78549,3991.74,2221.75,2.1,2.03,18.7,-0.437,18.7,19.52,04a60661o0125o
60661.086569,-21.017,1.515,-14,22,o,0,1.38,353.52526,-20.78549,4010.22,2260.94,2.06,2.02,17.2,-0.433,18.68,19.46,04a60661o0132o
60661.099953,20.039,0.641,35,22,o,0,1.8,353.52526,-20.78549,3949.51,2184.25,2.02,1.95,30.7,-0.41,18.55,19.25,04a60661o0161o
60661.107558,-20.726,1.333,-19,25,o,0,1.3,353.52526,-20.78549,3930.65,2301.4,2.01,1.92,32.0,-0.415,18.53,19.18,04a60661o0177o
60662.073136,-19.454,0.36,-60,22,o,0,1.52,353.52526,-20.78549,9878.76,6801.05,2.56,1.86,-8.1,-0.418,19.13,20.26,04a60662o0103o
60662.07634,-19.253,0.286,-72,21,o,0,1.78,353.52526,-20.78549,9896.97,6839.95,2.65,1.89,-8.1,-0.413,19.06,20.26,04a60662o0110o
60662.081548,20.634,0.837,20,17,o,0,1.53,353.52526,-20.78549,9838.52,6761.4,2.59,1.92,-9.5,-0.423,19.03,20.24,04a60662o0121o
60662.102579,20.04,0.795,35,28,o,0,1.26,353.52526,-20.78549,9819.18,6879.22,2.69,2.23,-21.7,-0.413,18.73,19.61,04a60662o0166o
60662.807626,22.027,3.032,6,17,o,0,1.19,353.52526,-20.78549,9821.58,6921.05,2.75,2.21,-60.4,-0.388,19.07,20.35,03a60663o0081o
60662.810784,-19.449,0.251,-60,15,o,0,1.73,353.52526,-20.78549,9840.32,6960.01,2.81,2.27,-60.5,-0.387,19.06,20.36,03a60663o0088o
60662.832753,19.719,0.365,47,17,o,0,1.55,353.52526,-20.78549,9785.07,6877.16,3.08,2.66,-64.6,-0.367,18.88,20.4,03a60663o0136o
60662.838768,22.006,2.654,6,15,o,0,1.55,353.52526,-20.78549,9762.78,6991.34,3.01,2.42,-62.8,-0.378,18.97,20.44,03a60663o0149o
60663.806987,-21.342,1.463,-11,15,o,0,1.39,353.52526,-20.78549,6458.08,703.98,2.4,2.19,-25.0,-0.406,19.14,20.34,03a60664o0081o
60663.810195,-19.831,0.272,-42,12,o,0,2.0,353.52526,-20.78549,6476.34,743.7,2.45,2.26,-31.2,-0.402,19.1,20.35,03a60664o0088o
60663.843576,20.211,0.59,30,18,o,0,1.1,353.52526,-20.78549,6415.66,663.32,2.27,2.09,-42.9,-0.424,19.07,20.14,03a60664o0160o
60663.851525,21.019,1.27,14,18,o,0,0.95,353.52526,-20.78549,6393.97,779.71,2.36,2.16,-54.0,-0.409,19.0,20.13,03a60664o0177o
60665.053087,-19.528,0.246,-56,14,o,0,1.64,353.52526,-20.78549,6358.59,660.02,2.21,2.03,-32.9,-0.462,19.04,20.16,04a60665o0057o
60665.056418,-19.621,0.295,-52,15,o,0,1.98,353.52526,-20.78549,6377.61,698.91,2.23,2.05,-33.1,-0.462,19.04,20.2,04a60665o0064o
60665.076081,-19.515,0.244,-57,14,o,0,1.87,353.52526,-20.78549,6317.56,621.78,2.25,2.0,-27.2,-0.458,18.97,20.19,04a60665o0106o
60665.08117,20.556,0.696,22,15,o,0,1.62,353.52526,-20.78549,6296.38,738.32,2.21,1.91,-27.6,-0.453,19.1,20.26,04a60665o0117o
60666.046529,20.727,0.909,19,17,o,0,1.28,353.52526,-20.78549,6016.99,6955.04,2.11,1.8,-22.5,-0.457,19.09,20.35,04a60666o0042o
