MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60663.438849,21.425,1.323,10,13,o,0,1.76,88.53319,41.69218,1249.01,2812.43,2.04,1.8,26.5,-0.459,19.2,19.88,02a60663o0541o
60663.47009,20.995,0.972,14,14,o,0,1.38,88.53319,41.69218,1220.85,2765.84,2.07,1.81,27.3,-0.46,19.21,19.91,02a60663o0608o
60663.473275,22.756,4.815,3,14,o,0,1.19,88.53319,41.69218,1281.38,2844.02,2.11,1.88,30.2,-0.456,19.18,19.91,02a60663o0615o
60663.479221,21.435,1.475,10,14,o,0,1.35,88.53319,41.69218,1300.46,2724.24,1.99,1.83,29.6,-0.457,19.22,19.92,02a60663o0628o
60664.461974,-21.754,2.0,-7,14,o,0,0.97,88.53319,41.69218,2972.97,1683.04,2.46,2.21,43.1,-0.456,19.29,20.19,01a60664o0479o
60664.465182,-23.924,12.75,-1,12,o,0,1.41,88.53319,41.69218,2993.9,1721.98,2.56,2.26,37.7,-0.446,19.27,20.19,01a60664o0486o
60664.477779,-22.23,3.4,-5,16,o,0,0.85,88.53319,41.69218,2938.49,1640.95,2.45,2.23,42.2,-0.456,19.26,20.16,01a60664o0512o
60664.483292,20.823,0.908,17,16,o,0,1.02,88.53319,41.69218,2921.86,1756.19,2.58,2.36,38.7,-0.447,19.19,20.1,01a60664o0524o
60665.433663,20.556,0.66,22,14,o,0,1.12,88.53319,41.69218,7538.82,8915.85,2.13,2.03,53.8,-0.45,19.32,20.23,02a60665o0527o
60665.436985,-20.162,0.517,-31,16,o,0,1.01,88.53319,41.69218,7518.98,8876.5,2.2,2.06,51.2,-0.447,19.34,20.27,02a60665o0534o
60665.442995,20.883,0.746,16,12,o,0,1.48,88.53319,41.69218,7575.06,8955.38,2.16,2.05,48.0,-0.45,19.32,20.25,02a60665o0547o
60665.455402,20.965,0.953,15,14,o,0,1.51,88.53319,41.69218,2975.69,1682.8,3.22,2.8,41.3,-0.349,19.18,20.4,01a60665o0562o
