objname, ra, dec, z, MJDs, MJDe, origin, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err, hostMass, hostMass_err
2024jhk, 162.8512114449619, 8.558299085325991, 0.02315, 60452.33804475, 60490.97549505, ATLAS, 60464.08951551061, 1.44404554988796, 0.06938098755051193, 0.015717722354633343, 0.8562233004791264, 1.7583237522613715, 0.1477074541009127, 0.17405564720007652, 32.58273275879731, 1.1188860319519311, 10.717597614530817, 0.0005467162453691708
2021bls, 250.83634089611053, 61.594851830280966, 0.019, 59238.63045375, 59298.56669435, ATLAS, 59250.08685643283, 1.4671881509420928, 0.0061981558691157415, 0.00287329396216846, 2.7583260239861684, 1.4950422995793278, 1.7831954496849927, 0.33411565839490515, 30.62244520778232, 1.1107470416580456, 10.690134763061476, 0.00042944945706021567
2023dk, 77.7763019006191, -1.0802048956828456, 0.02844, 59931.29726615, 60050.97474375, ATLAS, 60039.13302735026, 0.0749945420975564, 0.024271322652636915, 0.014895967248780222, -4.99999999978934, 0.0048072293886551876, 3.25809554851984, 0.3714294868635984, 23.558141656392213, 1.0872226771648177, 10.658403563986226, 0.0008657073789887531
2022ydr, 264.7369415088767, 74.82995898557314, 0.024931, 59871.27977755, 59907.21929055, ATLAS, 59882.425917738045, 0.741301561556611, 0.05624266964913886, 0.03072365923637354, -3.9186589962154383, 1.4951776334076676, 0.2836017097016992, 0.3792589281727888, 31.67514726119312, 1.111090603205231, 10.627211602301852, 0.0011031908574760728
2019cp, 163.7085070947211, -7.38096439111269, 0.05, 58486.59136235, 58610.37815865, ATLAS, 58461.36554559982, 3.7442676915961783, 0.018207712167212464, 0.01667160605760903, 3.9816658760230395, 7.278358071081131, 0.6148131602299465, 0.5484807240815885, 33.12141321325557, 1.557544620051879, 10.54711612988143, 0.0023269572276193662
2021fnr, 219.50783765468793, 10.184075515070733, 0.026949, 59287.61540915, 59336.39578095, ATLAS, 59294.14232072943, 1.0544026118113834, 0.01519908883559087, 0.007222651628776841, -3.6733737272959215, 1.7168358111504711, 0.9541890920248477, 0.33836400371855463, 31.13494644206459, 1.118258389128108, 10.287436116011223, 0.0011406832616291658
2019be, 195.0605280377852, 27.95679209010926, 0.02, 58483.62853255, 58529.51429045, ATLAS, 58492.45233134653, 1.4618712992851215, 0.02231961097695331, 0.006043788658301522, -0.09299324841463175, 2.547324738540402, 0.6833982176222032, 0.18875881915011367, 32.07252879265357, 1.1539302266608578, 10.757611545644629, 0.00038517114109421353
2022omn, 341.8629271758788, -25.66482783660629, 0.05, 59767.04287225, 59825.21797725, ATLAS, 59744.707001474715, 5.182573659112677e-06, 0.07352217848277363, 0.01347830352444866, 1.8593156157618473, 1.4140964260312412, 0.09545321900245886, 0.13135563370061334, 32.82897877949414, 1.1072656668287506, 8.002245848661948, 0.06677605996871594
2021mab, 178.79425241592884, -7.843156338771086, 0.021, 59304.44045585, 59692.37141005, ATLAS, 59632.094715525614, 0.5305159155213914, 0.7694651618241782, 0.18267846735689425, -0.2765291200910297, 0.9376406935038591, -1.3923638374770706, 0.16834774427652924, 34.38646287638681, 1.0954757104093327, 10.713022716938031, 0.00037423560637777904
2017fzw, 95.3950462707182, -27.214862455932412, 0.0054, 58019.61932805, 58193.28602715, ATLAS, 58020.20481198701, 0.9295765449314786, 0.07265173292912469, 0.014453042780479528, -2.365940485365998, 0.8760122375840984, 1.1257822227165455, 0.12269962555261922, 29.125065137572133, 1.0941387207010895, 10.436333572851673, 0.00018793949258456236
2020abmg, 123.85227076813287, -6.9577406494725675, 0.04, 59160.58267665, 59676.79681605, ATLAS, 59166.5589838201, 0.00868604123024852, 0.011068189918459356, 0.007805715262244213, 4.999997556199971, 1.0077198949556336, 1.1809531528778527, 0.4983607947972915, 32.13056772410292, 1.0992765221775838, 11.273524100202275, 0.0013318939814542631
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 59998.33307715, 60047.36043675, ATLAS, 60018.36569596994, 1.3624412251301692, 0.0162458938198628, 0.018660057188245205, 4.999982220561144, 1.1738341202341378, 0.8717637098485853, 0.789146038315498, 32.63528239829775, 1.1070935107462603, 10.547609098927339, 0.0009310322625326865
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 60048.15254185, 60088.80852305, ATLAS, 60060.49592611279, 1.0442716988472966, 0.04263988943243818, 0.010108999350245394, -0.5305685252689757, 1.3089394876249787, 0.33749380002575646, 0.2020120800054606, 32.33355131688042, 1.1044843003563618, 10.60069767104924, 0.0010828350223605655
2019op, 35.424387026612415, -25.927123010010185, 0.04, 58491.28400175, 58679.57638905, ATLAS, 58499.28192173602, 0.8113298101707187, 0.00694134830456946, 0.0080769539875641, -3.762260332870455, 2.1545999297169764, 1.4290285966870462, 0.7546353492047456, 30.55725935824997, 1.140537397851639, 8.40685425462122, 0.0035269244904225774
2021cad, 163.93951567951174, 24.02772392247501, 0.041546, 59249.64870315, 59662.43854885, ATLAS, 59662.00457134999, 252.90402051744968, 0.494190037025165, 0.3251013573937055, 0.0, 5.68939797157224, 0.0, 1.055196327757644, 30.760265035783902, 1.4009351744585925, 10.358143010854041, 0.0015162175022677541
2022fjx, 160.87564546077388, 19.082951470611572, 0.046, 59660.42957935, 59757.32658285, ATLAS, 59679.84499658744, 0.5322575982499984, 0.0353584558555782, 0.003779485412875558, 4.999999997397836, 1.275099971162431, 0.19284715747315273, 0.10931136455811487, 33.8140822437924, 1.1032511243127634, 7.902232705509368, 0.09912341714318443
2022xhh, 64.17339308094819, -12.18356267210426, 0.0315, 59838.59263395, 60014.10670815, ATLAS, 59868.877006935465, 0.7974587559583597, 0.01491917896519253, 0.0029736080850112723, 0.5665793096004257, 0.8366117030825926, 1.071638028899056, 0.1333282429677768, 31.45384299918446, 1.0934457653381644, 10.79645631191364, 0.0017011828138871884
2018hkw, 39.59514195668058, -11.738924787800649, 0.027, 58056.40554975, 58904.25789245, ATLAS, 58053.05529131733, 0.14955316897612647, 37.840036169107364, 8.720321755884894, -4.999999997452887, 0.024068486797377275, -2.7576220833727825, 0.178236626257622, 33.502834951723116, 1.0860848636209721, 10.363890745262498, 0.0009738245140280028
2022skw, 28.936148073710967, -25.248763345321876, 0.07, 59809.30440545, 59842.23453745, ATLAS, 59798.51508003939, 1.1160047747762292, 0.013644070647421161, 0.004500520954475034, 4.999931166259339, 0.655109919965088, 0.8637950521085653, 0.2853116268367172, 32.848520314484595, 1.0912264109655072, 9.753736398646302, 0.06527938593441808
2022rjs, 244.12571260124486, 21.251364192883027, 0.037, 59799.26134245, 59843.27370145, ATLAS, 59849.094433078746, 1.2095029523516132, 0.0033297398833904398, 0.003603694995894785, -0.47612690391035717, 1.115458175911228, 2.567728744223649, 0.6934458594696415, 28.46429515567836, 1.1041767532154987, 10.48999877821179, 0.0018017453246977574
2020nta, 241.8473002365691, 13.892682894778675, 0.033953, 59031.35212645, 59123.23882185, ATLAS, 59088.89419665305, 0.7821680826891679, 1.8437805833141877e-05, 5.071331994316086e-06, -4.999999950235516, 0.12677246227240113, 7.051550252429302, 0.15965678201686373, 20.052107162503717, 1.0861841559031244, 10.968085313226508, 0.0006007041323623824
2022yv, 170.4280959305194, 34.358305929851426, 0.035426, 59591.49944235, 59734.27295425, ATLAS, 59733.84152675, 192.12957803198515, 1.7311340171639922, 0.2710580263988696, 0.0, 7.189452931822722, 0.0, 0.2408239724602708, 29.399173273896395, 1.5460111888576893, 10.917175755717277, 0.0010493485218829883
2023bhm, 70.72920636772062, 0.6183744592240744, 0.015419, 59976.83921515, 60044.99866465, ATLAS, 59991.65085379542, 0.14313657255843282, 0.3830585543866268, 0.008360931589060715, 0.5161037397050661, 0.28077418037407154, 0.12357325875593936, 0.018845143543296108, 30.74755264767955, 1.0865895490816313, 10.944880130229151, 0.0007042302707270253
2020acoo, 145.30888148708254, 26.088601383976407, 0.044125, 59193.56125295, 59231.46868865, ATLAS, 59202.9458694443, 2.078489886604075, 0.02735006188028552, 0.005846222510246199, 0.35124911481461796, 3.540720677161452, 0.13349339349968264, 0.23526670237695713, 33.55853501875242, 1.2139153524195454, 10.685674382711474, 0.0012919791233251478
2019ecx, 139.17509236444656, 18.965033597613104, 0.029, 58595.31241675, 58845.50873145, ATLAS, 58579.737021438705, 1.4070223131602688, 0.08435393519702294, 0.019811648832343837, 4.999999569114932, 0.4912986058186468, 0.03434909227869781, 0.19150480820953825, 33.342376269889535, 1.0887295080004147, 10.885391744707425, 0.0007733096933051221
2024bjb, 167.9824902652031, 3.1337018866174584, 0.0298, 60340.55316815, 60387.24992245, ATLAS, 60348.22272485938, 1.3810650107225229, 0.010544370405188108, 0.0043150167739970016, 1.6600416802482665, 1.3468781449390232, 1.123985081141512, 0.27727332581704267, 31.841959201478126, 1.1059333695397566, 10.881913964858091, 0.000479011282422774
2020fhs, 240.27615202948147, 19.45021417211042, 0.01438, 58937.52926285, 59053.30164045, ATLAS, 58952.914142672846, 0.4444134831574047, 0.12402009120635521, 0.011525360307590875, -1.5713163170624422, 0.2840237848895404, 0.34494603864464374, 0.06281246322987642, 30.992919292333042, 1.0866479912507812, 10.047730738592216, 0.0007263629335600534
2023mkp, 204.8457138175562, 51.04977363195092, 0.015293, 60106.33883255, 60172.27178905, ATLAS, 60183.83452329214, 0.12457365225418471, 0.1391025501388102, 0.2583662609244792, -4.9843713814206385, 0.16659260790088615, 4.139633370627332, 0.5814439232497213, 19.037946004429212, 1.0896728058933278, 10.235440101474703, 0.0009147764240383092
