objname, ra, dec, z, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2018gro, 332.955, 38.7004166666667, 0.0217, 58327.38572920021, 58443.30398150021, ZTF, 36.440586409796836, 0.504977044916202, 0.7992059965600107, 0.3047787148388425, 58384.323521127386, 1.2165467037131272, 0.27519629286564, 0.19935159140163103, 10.817750899221942, 0.0005965220878086435
2022fjx, 160.87567916666663, 19.08300277777778, 0.046, 58202.26973380009, 58761.53103009984, ZTF, 40.555115186671415, 1.3251255133622377, 0.4478934609854821, 0.3072858661761737, 58442.529099631414, 2.5934559535977435, 0.06324030044532389, 0.3172320707211902, 7.902232705509368, 0.09912341714318443
2018lph, 250.902241666667, 33.5336, 0.08, 58198.45509260008, 58502.483576400205, ZTF, 35.751247503842215, 0.3244509193304406, 0.33511783210397067, 0.05213384512728071, 58307.059257638495, 0.000564126555381272, 1.0829966959483632, 0.1654968072388053, 10.34149581173226, 0.004396506937327917
2023bhm, 70.72892083333333, 0.618425, 0.015419, 58338.48149310006, 58805.35788189992, ZTF, 39.39904045802736, 0.4919117174138118, 0.23622129171296904, 0.024047996034019525, 58725.26542691274, 0.7681752107944814, -0.9441026439620838, 0.21507204321363738, 10.944880130229151, 0.0007042302707270253
2023fwb, 320.9141458333333, 39.580933333333334, 0.027, 58218.51440969994, 58455.19715279993, ZTF, 39.30828396012574, 0.6852946050469719, 0.10598208152218472, 0.012614827257610973, 58435.15788348959, 0.6944041408593224, -0.7735297094283581, 0.46945688720350975, 8.083420755485886, 0.029802813525155545
2016ije, 29.626375, 12.9244166666667, 0.04, 58310.45467589982, 58539.144571799785, ZTF, 40.970620808081826, 0.33310864777992505, 1.379650198031156, 0.16271338030476437, 58447.82779595282, 7.601162019724898, 0.1732291662347719, 0.23808509296503882, 7.719205290692997, 0.07170148757860413
2018baz, 246.055791666667, 25.2720555555556, 0.1, 58205.44221059978, 58333.19033560017, ZTF, 33.897956099434595, 0.31117874572297655, 0.17595964458783397, 0.0177532868179036, 58210.91226444142, 0.0004900140455119867, 1.7529570253017193, 0.17164374489264728, 8.666571789473174, 0.1010321439244665
2019noh, 346.419825, 27.6659805555556, 0.0249, 58246.45186340017, 58722.403252299875, ZTF, 35.26949793207778, 0.04213805771334104, 0.5390939192476324, 0.021221718221547725, 58715.91396787406, 0.1378557193280909, 0.9305183469387122, 0.033956954407368, 10.77252153435704, 0.0007017531518671983
2019be, 195.060516666667, 27.9568527777778, 0.02, 58202.30971059995, 58506.504965300206, ZTF, 35.46412505588255, 0.09645847296863207, 0.45462956088712175, 0.030299711467719266, 58490.55812695484, 0.21316622061474302, 0.6462679072808929, 0.05181765351018692, 10.757611545644629, 0.00038517114109421353
2020nta, 241.847275, 13.8926222222222, 0.033953, 58198.418229199946, 58721.15134260012, ZTF, 41.55644683552291, 0.5237789680725454, 0.31653487243915274, 0.06415392612239523, 58609.44904328905, 2.54445657748461, -0.3985524971434395, 0.2853996224513941, 10.968085313226508, 0.0006007041323623824
2022kbc, 181.1954625, 9.438255555555555, 0.0687, 58202.33254629979, 58783.537419000175, ZTF, 39.49189498806475, 0.3526776568676481, 0.9254685438712433, 0.12874274342988848, 58562.175804916435, 0.0002301306510764057, 0.6443226059456599, 0.13760875837091624, 10.001102966465442, 0.006605906576879489
2021wzb, 72.76725099833224, -5.956904257359554, 0.0478, 58204.15422450006, 58757.46327550011, ZTF, 42.266875645565904, 0.4077185891952274, 0.24552134006062598, 0.0420240030644932, 58499.00250910663, 0.798689717912765, -1.3504371851604902, 0.2174076961571441, 11.289712997692881, 0.0007520392347699466
2020acoo, 145.3088625, 26.088575, 0.044125, 58426.55042820005, 58513.435856500175, ZTF, 38.2808262582536, 1.4394721624929883, 0.13755008396926297, 0.004660217520330929, 58435.58628867435, 0.48214202523010447, 0.000811722985080959, 1.1065326615345636, 10.685674382711474, 0.0012919791233251478
2022dsu, 211.3781958333333, 15.720977777777778, 0.07, 58208.339004599955, 59033.19325229991, ZTF, 40.52584380549131, 0.26755346370574634, 0.5006451720912756, 0.056129222521111875, 58222.75768591092, 0.768152258290354, -0.3445707452750278, 0.11834028156038245, 10.258346269556945, 0.0036019101922798984
2023dk, 77.77631949389749, -1.0803024787910513, 0.02844, 58350.50699070003, 58493.265393500216, ZTF, 39.19537163351552, 0.3368326749980533, 0.9166503744970201, 0.11948964313073143, 58457.97277292792, 0.7855113200105831, 0.28071133984366803, 0.156694439090299, 10.658403563986226, 0.0008657073789887531
2021twa, 32.76211249999999, 36.481725000000004, 0.012128969342354, 58282.481597200036, 58443.22829859983, ZTF, 39.296755454840195, 0.3985672164039638, 1.5448990412178207, 0.3917404537456967, 58398.33509816859, 6.3631672989911054, 1.1171935171860041, 0.363731856574381, 9.602104848459891, 0.0012216131463648687
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 58205.253541700076, 58617.18400460016, ZTF, 38.29893529914345, 0.17803261689100097, 1.4085484213524362, 0.10800065261229289, 58567.404293238644, 1.156099948435818, -0.37875501120919663, 0.10504467642541165, 8.839761027821579, 0.012505917069982822
2016brx, 342.641791666667, -1.54236111111111, 0.010167, 58270.463657400105, 58768.19098380022, ZTF, 34.05264892965587, 0.8664238348759511, 0.27046432891126154, 0.13239099925053752, 58323.580161501515, 2.2486566432038617, 5.214367049179722, 1.2081599377600223, 10.881064753788625, 0.0016167929088458546
2021abzd, 10.8995375, 30.592322222222222, 0.018086, 58268.46668979991, 58457.1180786998, ZTF, 39.28793484402711, 0.7562763660340944, 1.4420749941318174, 0.3586969390175266, 58441.517592760094, 1.831985507299381, 2.0877918870518375, 0.6401237313839615, 10.78600418510209, 0.0005559682094218451
2023fot, 185.44816295200465, 10.59142716377714, 0.026467, 58202.31156249996, 58491.50216440018, ZTF, 43.41865811832876, 0.892168992521713, 0.2705012261069115, 0.10226715935018324, 58235.565729570946, 1.5710506686845864, -1.6958041913666493, 0.3578793541548732, 10.60069767104924, 0.0010828350223605655
2018ame, 227.356333333333, 25.4715444444444, 0.022, 58203.37734950008, 58245.293553200085, ZTF, 39.42825959715811, 1.0765762172688476, 0.4832970918969788, 0.6016086372619452, 58202.10078495483, 11.32330752224439, -0.6389791789534459, 0.49971459287974823, 8.986036224321298, 0.005711110761032731
2019cdc, 212.204729166667, 35.6142777777778, 0.02777, 58202.353159700055, 58320.21430560015, ZTF, 45.010741497923625, 1.0612837872353789, 1.0109146669181173, 0.9862570344167616, 58230.179180139, 0.000669672513555988, -0.7647929549309341, 1.2334029015615586, 10.584872344449861, 0.0011367594478676015
2018eyi, 246.301958333333, 40.8401583333333, 0.03038, 58198.393194399774, 58541.44098380022, ZTF, 36.16894213209895, 0.08022549480788399, 0.401890448254789, 0.02030763471202057, 58341.05341715048, 0.36747949372651906, 0.28907982390772563, 0.031372053199142304, 10.143590364193393, 0.0012393031211338115
2018ast, 175.283166666667, 24.8196111111111, 0.012, 58205.22874999978, 58295.23571760021, ZTF, 33.30048015734, 0.28858209667119344, 0.21464364637191574, 0.013080379890717144, 58213.904119650484, 0.523079103595354, 0.5766224179747069, 0.1459259779373002, 10.576333453409633, 0.0016985891680060662
2016iuh, 184.881, 49.81785, 0.013696, 58202.32748840004, 58432.55157409981, ZTF, 40.6071539084281, 0.2569249568168147, 0.39880740626317923, 0.10266437154036355, 58266.92245942166, 1.398506140876424, -0.2776968338062175, 0.34036213215532696, 10.519309322856891, 0.0002780694245717639
2021zsz, 92.63880416666666, -14.538880555555556, 0.035746, 58373.48037040001, 58434.416840299964, ZTF, 38.84989480445116, 1.3240875378194379, 0.1805185709652895, 0.01374610636690687, 58383.27739992598, 0.7572622859517558, -0.5488189874098888, 0.6655799262992259, 10.964851218836822, 0.005379263240545481
2021jvp, 215.19557977001816, -19.786138140517604, 0.044, 58204.343020800035, 59379.19047449995, ZTF, 37.56645824241728, 0.20157093295645406, 0.714701652585145, 0.10225280895410424, 59325.89674275689, 0.5122967439877887, 0.386453714427705, 0.13662793833824827, 10.95457116086164, 0.0010071414066509068
2023mkp, 204.84552948937275, 51.049656027986266, 0.015293, 58198.40820599999, 58437.517222200055, ZTF, 43.096360018419524, 0.44303229874653965, 1.5039954400827518, 0.3524195918594472, 58268.27819337167, 6.632073852596748, -0.19663180708688704, 0.5071018353011846, 10.235440101474703, 0.0009147764240383092
2020vae, 270.744675, 52.115075, 0.04846, 58198.42570600007, 58290.21774310013, ZTF, 45.5367627981095, 0.9354374889035565, 0.04508386938120151, 0.00335053671239221, 58213.20752272111, 0.14665180373245093, -4.561259453219425, 0.6706700031693567, 10.61938683424752, 0.015165662741275331
2021uef, 297.40179583333327, 42.23985277777778, 0.0304, 58204.5143519002, 58437.10582179995, ZTF, 40.659562277819106, 0.611669424323674, 1.037468942542095, 0.35661027034310483, 58354.47023917237, 4.749257688936009, 0.1423524481799343, 0.2725803417436254, 10.32612457784449, 0.004322392798212673
2018jag, 15.9512916666667, 10.5923611111111, 0.04, 58284.47646989999, 58655.47664349992, ZTF, 35.755751149449175, 0.27813187082601065, 0.49898855860337843, 0.062091493227254664, 58451.38415820727, 0.7061295904715653, 0.31682274729289894, 0.07044429997152825, 11.024363619703006, 0.0011197732616178959
2022aaok, 138.75348827764117, 22.589551264070604, 0.027214, 58202.2644675998, 58522.3465741002, ZTF, 42.76537648999443, 0.8099310311059545, 1.3382079987697664, 0.7289452526436687, 58227.01568124726, 12.102824689467536, -0.6735203977584315, 0.8654385945100233, 10.475026394544468, 0.000842787923706665
