MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.504719,20.325,0.385,27,10,o,0,2.45,153.04058,15.65005,4662.63,1187.26,1.99,1.92,89.1,-0.458,19.38,20.8,02a60682o0656o
60682.507896,19.049,0.122,87,11,o,0,4.35,153.04058,15.65005,4681.41,1226.75,1.99,1.92,76.8,-0.458,19.44,20.82,02a60682o0663o
60682.511225,21.029,0.79,14,11,o,0,2.37,153.04058,15.65005,4625.2,1146.27,1.99,1.9,89.0,-0.456,19.51,20.72,02a60682o0670o
60682.51641,19.18,0.132,77,10,o,0,3.08,153.04058,15.65005,4603.49,1266.34,2.06,1.99,82.2,-0.446,19.47,20.82,02a60682o0681o
60683.27106,19.724,0.408,47,19,o,0,1.1,153.04058,15.65005,5890.5,9391.1,2.01,1.77,-42.8,-0.438,19.31,20.64,04a60683o0518o
60683.272871,-19.821,0.384,-43,16,o,0,1.25,153.04058,15.65005,5871.02,9352.0,2.0,1.76,-39.0,-0.439,19.29,20.57,04a60683o0522o
60683.276049,19.723,0.319,47,15,o,0,2.67,153.04058,15.65005,5926.67,9430.08,2.16,1.79,-59.5,-0.494,19.27,20.6,04a60683o0529o
60683.281932,18.809,0.133,109,14,o,0,2.47,153.04058,15.65005,5946.28,9313.55,2.08,1.75,-41.3,-0.451,19.25,20.61,04a60683o0542o
60684.487322,19.51,0.252,57,14,o,0,1.36,153.04058,15.65005,6601.62,3270.85,2.49,2.3,39.6,-0.404,19.32,20.18,01a60684o0599o
60684.489698,19.085,0.15,84,13,o,0,1.39,153.04058,15.65005,6584.39,3232.99,2.51,2.28,41.0,-0.403,19.33,20.19,01a60684o0604o
60684.493229,18.941,0.14,96,14,o,0,1.48,153.04058,15.65005,6643.59,3310.69,2.48,2.3,37.4,-0.403,19.35,20.23,01a60684o0611o
60684.500334,19.459,0.269,60,16,o,0,1.24,153.04058,15.65005,6661.42,3191.93,2.55,2.17,24.3,-0.414,19.15,20.21,01a60684o0626o
60687.254755,-18.995,0.909,-92,83,o,0,1.76,153.04058,15.65005,1960.47,7662.07,2.34,1.86,-70.9,-0.417,17.24,17.63,04a60687o0488o
60687.272694,20.346,2.434,26,64,o,0,1.14,153.04058,15.65005,1942.8,7623.3,2.36,1.88,-75.0,-0.406,17.6,17.88,04a60687o0527o
60687.289182,-19.904,0.802,-40,32,o,0,1.35,153.04058,15.65005,1999.21,7700.24,2.35,1.83,-74.4,-0.409,18.32,18.63,04a60687o0563o
60687.293259,22.414,8.375,4,33,o,0,1.71,153.04058,15.65005,2019.1,7583.15,2.25,1.85,-68.8,-0.435,18.32,18.63,04a60687o0572o
60694.477556,19.72,0.378,47,18,o,0,1.13,153.04058,15.65005,6054.38,9136.36,2.39,2.29,38.9,-0.42,19.08,20.0,02a60694o0585o
60694.480357,19.83,0.461,42,20,o,0,0.94,153.04058,15.65005,6077.57,9177.0,2.53,2.3,25.8,-0.414,19.06,19.98,02a60694o0590o
60694.483526,-20.435,0.727,-24,18,o,0,1.21,153.04058,15.65005,6018.28,9099.1,2.6,2.45,28.1,-0.407,18.99,20.01,02a60694o0597o
