MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.446361,-21.584,1.746,-8,15,o,0,1.02,137.5478,35.26098,3197.54,557.99,2.52,2.35,54.2,-0.443,19.2,20.07,01a60684o0514o
60684.448188,-21.536,1.653,-9,15,o,0,1.06,137.5478,35.26098,3174.47,518.53,2.48,2.31,47.1,-0.452,19.23,20.08,01a60684o0518o
60684.450936,22.47,4.6,4,17,o,0,0.8,137.5478,35.26098,3233.17,597.28,2.75,2.59,57.2,-0.435,19.1,20.08,01a60684o0524o
60684.466158,20.713,0.751,19,14,o,0,1.02,137.5478,35.26098,3251.41,481.79,2.39,2.17,51.7,-0.46,19.28,20.13,01a60684o0555o
60685.449494,20.194,0.516,30,16,o,0,1.49,137.5478,35.26098,3201.19,558.77,2.61,2.46,59.5,-0.427,18.98,19.75,01a60685o0531o
60685.451802,20.549,0.93,22,20,o,0,1.05,137.5478,35.26098,3179.41,520.06,2.6,2.4,59.6,-0.433,18.82,19.54,01a60685o0536o
60685.465625,20.806,0.962,17,17,o,0,1.18,137.5478,35.26098,3232.73,597.81,2.68,2.38,56.5,-0.418,19.0,19.81,01a60685o0565o
60685.468384,20.23,0.532,29,16,o,0,1.16,137.5478,35.26098,3254.25,480.64,2.66,2.4,59.1,-0.418,19.01,19.85,01a60685o0571o
60686.408953,-21.952,3.842,-6,23,o,0,1.46,137.5478,35.26098,5309.04,5631.16,2.52,2.32,28.5,-0.431,18.48,19.13,02a60686o0225o
60686.410786,22.584,6.708,3,22,o,0,1.13,137.5478,35.26098,5327.23,5670.1,2.37,2.21,33.4,-0.432,18.69,19.18,02a60686o0229o
60686.413961,25.759,141.0,0,25,o,0,1.08,137.5478,35.26098,5266.65,5592.09,2.78,2.51,24.4,-0.408,18.48,19.17,02a60686o0236o
60686.419421,-21.862,2.872,-6,19,o,0,1.91,137.5478,35.26098,5245.43,5708.82,2.42,2.2,35.6,-0.414,18.65,19.21,02a60686o0248o
60692.508165,20.123,0.594,32,19,o,0,1.13,137.5478,35.26098,5138.33,8349.14,2.62,2.35,44.6,-0.38,19.02,19.57,01a60692o0612o
60692.511832,22.308,4.424,4,19,o,0,1.24,137.5478,35.26098,5158.79,8387.81,2.63,2.34,43.7,-0.377,18.67,19.25,01a60692o0620o
60692.520962,20.855,1.022,16,17,o,0,1.3,137.5478,35.26098,5102.48,8309.56,2.61,2.29,45.3,-0.38,18.95,19.41,01a60692o0638o
60692.555731,-21.466,2.107,-9,20,o,0,0.87,137.5478,35.26098,5089.08,8420.63,2.62,2.38,50.8,-0.38,18.95,19.4,01a60692o0709o
60693.526472,21.951,2.8,6,17,o,0,1.18,137.5478,35.26098,5407.09,2231.76,2.13,1.94,35.6,-0.441,19.04,19.75,02a60693o0675o
60693.529266,-20.734,0.76,-18,14,o,0,1.22,137.5478,35.26098,5387.05,2190.15,2.19,1.92,34.5,-0.438,19.11,19.88,02a60693o0681o
60693.534802,21.371,1.576,10,16,o,0,0.9,137.5478,35.26098,5447.99,2271.3,2.19,1.92,33.6,-0.44,19.13,19.89,02a60693o0692o
60693.567853,21.051,1.165,14,16,o,0,0.97,137.5478,35.26098,5463.3,2148.94,2.09,1.87,37.5,-0.439,19.13,19.79,02a60693o0759o
60694.50882,20.953,1.064,15,16,o,0,0.98,137.5478,35.26098,9513.38,9001.69,2.47,2.15,-54.4,-0.431,19.24,20.24,02a60694o0652o
60694.540379,22.013,2.513,6,14,o,0,1.29,137.5478,35.26098,9483.37,8959.41,2.48,2.24,-54.7,-0.433,19.25,20.28,02a60694o0714o
60694.543555,19.935,0.444,39,17,o,0,0.9,137.5478,35.26098,9541.85,9040.19,2.54,2.26,-56.1,-0.434,19.21,20.28,02a60694o0721o
60694.572023,-21.928,2.439,-6,15,o,0,1.37,137.5478,35.26098,9555.65,8919.97,2.6,2.18,-56.5,-0.434,19.15,20.14,02a60694o0781o
60695.503519,20.555,0.566,22,12,o,0,1.42,137.5478,35.26098,992.47,1610.65,2.48,2.32,44.7,-0.423,19.33,20.33,01a60695o0627o
60695.506308,20.758,0.64,18,12,o,0,1.38,137.5478,35.26098,1012.78,1649.32,2.42,2.22,54.1,-0.426,19.36,20.34,01a60695o0633o
60695.536241,19.967,0.39,37,15,o,0,1.08,137.5478,35.26098,959.88,1565.39,2.63,2.52,47.4,-0.403,19.3,20.37,01a60695o0695o
60695.544116,-24.647,23.25,0,12,o,0,1.39,137.5478,35.26098,942.81,1679.93,2.56,2.41,40.5,-0.398,19.31,20.37,01a60695o0712o
60696.49022,21.075,1.449,14,20,o,0,1.19,137.5478,35.26098,9422.17,9854.22,2.61,2.51,-61.7,-0.445,18.94,20.05,01a60696o0602o
60696.518198,-20.468,0.558,-24,13,o,0,1.1,137.5478,35.26098,9446.56,9889.98,2.63,2.51,-71.3,-0.433,19.34,20.49,01a60696o0660o
60696.522321,21.736,1.62,7,12,o,0,1.2,137.5478,35.26098,9386.23,9810.88,2.62,2.51,-68.9,-0.438,19.41,20.62,01a60696o0669o
60696.550798,-20.639,0.852,-20,17,o,0,0.74,137.5478,35.26098,9368.41,9929.79,2.68,2.46,-65.5,-0.446,19.22,20.34,01a60696o0729o
60697.601543,-21.358,1.172,-10,12,o,0,1.43,137.5478,35.26098,6877.13,1852.86,3.05,2.73,44.5,-0.368,19.13,20.48,01a60697o0759o
60697.608566,22.609,3.545,3,12,o,0,1.23,137.5478,35.26098,6876.22,1852.64,2.68,2.52,45.0,-0.419,19.25,20.52,01a60697o0771o
60697.614289,22.421,4.091,4,16,o,0,1.25,137.5478,35.26098,6877.61,1853.57,2.94,2.64,43.5,-0.385,19.09,20.34,01a60697o0780o
60697.621247,19.394,0.431,63,27,o,0,1.37,137.5478,35.26098,6876.66,1854.4,3.07,2.84,47.4,-0.381,18.62,19.87,01a60697o0792o
60699.499181,-21.018,0.805,-14,11,o,0,1.05,137.5478,35.26098,7110.97,3586.06,2.94,2.81,32.7,-0.366,19.45,20.93,01a60699o0612o
60699.502314,21.305,0.923,11,10,o,0,1.42,137.5478,35.26098,7129.72,3623.05,2.7,2.55,27.4,-0.392,19.52,20.91,01a60699o0618o
60699.52971,20.925,0.593,16,9,o,0,1.3,137.5478,35.26098,7077.97,3543.66,2.63,2.55,38.3,-0.392,19.5,20.86,01a60699o0673o
60699.557571,22.152,2.323,5,12,o,0,1.0,137.5478,35.26098,7061.83,3660.35,2.88,2.8,66.0,-0.37,19.36,20.74,01a60699o0731o
60700.496886,-25.142,44.0,0,14,o,0,1.21,137.5478,35.26098,3048.42,7953.78,2.55,2.34,48.5,-0.408,18.52,19.84,01a60700o0365o
60700.508032,20.746,0.673,18,12,o,0,0.96,137.5478,35.26098,3069.58,7990.74,2.88,2.72,43.9,-0.396,19.44,20.89,01a60700o0388o
