MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.58655,-21.972,2.017,-6,12,o,0,1.51,207.47462,26.47913,8527.27,509.64,2.19,1.65,-60.5,-0.5,19.48,20.82,02a60682o0830o
60682.589718,23.651,11.083,1,14,o,0,1.12,207.47462,26.47913,8547.39,549.6,2.2,1.69,-61.2,-0.494,19.48,20.83,02a60682o0837o
60682.595704,20.162,0.458,31,14,o,0,1.01,207.47462,26.47913,8486.47,472.23,2.15,1.67,-62.4,-0.492,19.48,20.84,02a60682o0850o
60682.605905,20.355,0.534,26,14,o,0,0.99,207.47462,26.47913,8465.78,590.99,2.11,1.66,-60.6,-0.498,19.5,20.86,02a60682o0872o
60684.586961,21.957,1.442,6,9,o,0,1.12,207.47462,26.47913,9892.02,3960.26,2.4,2.29,-50.6,-0.409,19.56,20.92,01a60684o0805o
60684.589731,-23.531,6.583,-1,9,o,0,1.06,207.47462,26.47913,9872.16,3921.42,2.45,2.37,-12.2,-0.39,19.54,20.91,01a60684o0811o
60684.602036,21.25,0.853,12,10,o,0,1.02,207.47462,26.47913,9931.93,3995.97,2.36,2.3,-48.1,-0.401,19.61,20.94,01a60684o0837o
60684.607603,21.54,0.907,9,8,o,0,1.65,207.47462,26.47913,9951.72,3879.21,2.43,2.38,-34.6,-0.391,19.53,20.97,01a60684o0849o
60690.579781,-20.508,1.0,-23,23,o,0,1.06,207.47462,26.47913,1055.2,2543.58,2.2,2.03,35.3,-0.439,18.78,19.29,02a60690o0817o
60690.582951,22.889,8.0,2,20,o,0,1.27,207.47462,26.47913,1075.7,2583.13,2.22,2.02,35.9,-0.444,18.77,19.31,02a60690o0824o
60690.58841,-20.152,0.61,-32,19,o,0,1.37,207.47462,26.47913,1014.55,2502.12,2.28,2.09,35.7,-0.44,18.77,19.33,02a60690o0836o
60690.601504,25.005,56.333,0,20,o,0,1.28,207.47462,26.47913,990.14,2617.77,2.24,2.0,35.4,-0.453,18.82,19.39,02a60690o0863o
60691.564573,-22.506,4.759,-4,17,o,0,1.41,207.47462,26.47913,9545.37,8033.19,2.43,2.3,-59.1,-0.475,19.03,19.58,01a60691o0551o
60691.569225,21.406,1.784,10,18,o,0,1.35,207.47462,26.47913,9524.73,7992.15,2.52,2.43,-68.8,-0.462,18.99,19.6,01a60691o0561o
60691.574334,22.712,7.462,3,22,o,0,1.23,207.47462,26.47913,9584.91,8071.59,3.37,3.29,-62.5,-0.407,18.69,19.61,01a60691o0572o
60691.585631,20.922,1.241,16,19,o,0,1.16,207.47462,26.47913,9606.1,7952.42,2.61,2.52,-50.6,-0.458,18.99,19.67,01a60691o0594o
60692.542801,21.188,1.495,12,18,o,0,1.46,207.47462,26.47913,75.68,5593.19,2.49,2.3,50.0,-0.387,18.87,19.27,01a60692o0683o
60692.545601,-20.561,0.972,-22,21,o,0,1.01,207.47462,26.47913,61.38,5559.91,2.9,2.62,45.3,-0.326,18.77,19.42,01a60692o0689o
60692.548386,-20.004,0.521,-36,19,o,0,0.93,207.47462,26.47913,117.92,5633.61,2.6,2.45,47.1,-0.366,18.86,19.44,01a60692o0695o
60692.548855,20.359,0.76,26,20,o,0,0.9,207.47462,26.47913,10011.31,5618.82,2.49,2.44,-17.1,-0.412,18.91,19.46,01a60692o0696o
60692.551653,-21.232,1.364,-12,16,o,0,1.39,207.47462,26.47913,9991.36,5579.29,2.53,2.48,-6.1,-0.407,18.87,19.48,01a60692o0702o
60692.569566,20.824,1.036,17,18,o,0,1.38,207.47462,26.47913,135.13,5516.07,2.59,2.35,50.5,-0.36,18.97,19.54,01a60692o0735o
60692.572374,20.535,0.821,22,18,o,0,0.95,207.47462,26.47913,10053.92,5653.62,2.41,2.37,-14.7,-0.414,19.01,19.61,01a60692o0741o
60692.577507,20.728,0.849,19,16,o,0,1.48,207.47462,26.47913,10074.51,5537.48,2.47,2.29,15.9,-0.408,18.99,19.63,01a60692o0752o
60693.558216,-19.247,0.39,-73,28,o,0,0.95,207.47462,26.47913,10499.63,4904.6,2.45,2.12,-52.1,-0.478,18.91,19.55,02a60693o0741o
60693.559132,-20.892,1.091,-16,17,o,0,1.57,207.47462,26.47913,602.62,4957.39,2.28,2.02,27.8,-0.4,18.91,19.57,02a60693o0743o
60693.561402,21.083,1.278,13,17,o,0,1.28,207.47462,26.47913,622.0,4996.73,2.26,1.96,26.4,-0.41,18.94,19.59,02a60693o0748o
60693.571263,21.626,2.355,8,19,o,0,0.8,207.47462,26.47913,557.32,4918.63,2.16,1.86,27.1,-0.43,19.01,19.61,02a60693o0766o
60693.571715,22.077,4.81,5,26,o,0,1.0,207.47462,26.47913,10473.97,5023.14,2.32,1.97,-53.8,-0.458,19.04,19.59,02a60693o0767o
60693.576792,-21.883,2.574,-6,16,o,0,1.08,207.47462,26.47913,538.83,5032.38,2.21,1.85,24.7,-0.404,19.0,19.62,02a60693o0778o
60694.582114,-22.298,3.857,-4,17,o,0,1.25,207.47462,26.47913,2790.39,8482.84,2.58,2.36,27.4,-0.39,18.95,19.92,02a60694o0802o
60694.585305,-21.477,1.913,-9,18,o,0,0.99,207.47462,26.47913,2810.1,8522.15,2.43,2.18,23.2,-0.391,19.01,19.88,02a60694o0809o
60694.591304,20.027,0.486,35,17,o,0,1.02,207.47462,26.47913,2746.74,8443.38,2.46,2.19,25.7,-0.4,19.02,19.89,02a60694o0822o
60694.604548,21.622,1.738,8,14,o,0,1.31,207.47462,26.47913,2723.24,8559.47,2.47,2.14,29.3,-0.389,19.04,19.92,02a60694o0849o
60695.468746,-21.481,2.5,-9,23,o,0,1.29,207.47462,26.47913,7834.1,2096.74,2.87,2.72,-73.9,-0.438,18.63,19.37,01a60695o0554o
60695.472524,21.147,2.085,13,26,o,0,1.06,207.47462,26.47913,7811.55,2051.78,2.82,2.71,-73.9,-0.447,18.66,19.39,01a60695o0562o
60695.478629,-19.696,0.537,-48,26,o,0,0.97,207.47462,26.47913,7871.88,2129.38,3.07,2.94,-58.3,-0.403,18.58,19.43,01a60695o0575o
60695.488794,21.209,1.756,12,21,o,0,1.15,207.47462,26.47913,7891.93,2011.03,2.6,2.54,-66.6,-0.465,18.78,19.47,01a60695o0597o
60696.582355,-18.538,0.897,-140,125,o,0,0.96,207.47462,26.47913,7929.25,4022.17,2.59,2.43,36.3,-0.408,17.17,17.51,01a60696o0794o
60696.585209,-18.699,0.636,-120,76,o,0,1.51,207.47462,26.47913,7908.86,3983.61,2.6,2.48,31.9,-0.413,17.32,17.82,01a60696o0800o
