MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.234807,20.226,0.893,30,26,o,0,0.88,8.5755,-2.56037,585.27,8670.3,2.15,1.91,-61.5,-0.475,18.89,19.38,02a60684o0072o
60684.237992,-25.1,70.333,0,23,o,0,1.11,8.5755,-2.56037,565.1,8631.85,2.15,1.89,-60.2,-0.468,18.9,19.37,02a60684o0079o
60684.2444,-19.967,0.478,-37,18,o,0,1.8,8.5755,-2.56037,620.81,8709.15,2.11,1.88,-62.2,-0.461,18.9,19.35,02a60684o0093o
60684.257706,-21.516,2.096,-9,19,o,0,1.74,8.5755,-2.56037,644.21,8590.98,2.08,1.89,-60.1,-0.461,18.86,19.29,02a60684o0122o
60690.264941,-20.157,0.646,-31,20,o,0,1.55,8.5755,-2.56037,4405.41,7988.66,2.82,2.45,56.9,-0.373,18.75,19.26,01a60690o0139o
60690.272865,-20.813,1.505,-17,26,o,0,0.99,8.5755,-2.56037,4419.05,8027.39,2.85,2.77,70.8,-0.397,18.68,19.18,01a60690o0156o
60690.276991,-19.688,0.565,-48,27,o,0,0.93,8.5755,-2.56037,4359.37,7949.49,3.02,2.87,59.3,-0.411,18.59,19.14,01a60690o0165o
60690.287686,21.145,2.127,13,27,o,0,0.97,8.5755,-2.56037,4330.7,8066.34,2.78,2.7,-50.6,-0.401,18.59,19.04,01a60690o0188o
60692.785633,19.879,1.29,41,52,o,0,0.92,8.5755,-2.56037,3982.03,198.02,3.48,2.51,-0.1,-0.327,17.88,18.4,03a60693o0017o
60692.788806,-19.269,0.495,-71,35,o,0,1.09,8.5755,-2.56037,4002.34,237.62,3.36,2.42,-0.3,-0.337,18.26,18.98,03a60693o0024o
60692.790613,-20.087,1.072,-34,36,o,0,0.71,8.5755,-2.56037,3765.19,10365.71,3.43,2.66,-12.7,-0.342,18.35,19.14,03a60693o0028o
60692.79517,-19.497,0.479,-58,28,o,0,1.4,8.5755,-2.56037,3945.46,158.12,3.91,2.7,2.9,-0.32,18.37,19.57,03a60693o0038o
60692.796526,21.67,4.031,8,31,o,0,0.74,8.5755,-2.56037,3782.57,10406.17,3.25,2.55,-18.0,-0.356,18.61,19.56,03a60693o0041o
60692.797892,21.762,3.143,7,22,o,0,1.33,8.5755,-2.56037,3946.94,157.21,2.92,2.37,-4.3,-0.332,18.66,19.71,03a60693o0044o
60692.799696,-22.069,4.8,-5,26,o,0,0.86,8.5755,-2.56037,3727.35,10326.41,2.96,2.39,-20.5,-0.371,18.72,19.67,03a60693o0048o
60692.819257,21.168,1.911,12,24,o,0,0.98,8.5755,-2.56037,3922.19,275.71,2.86,2.47,-1.4,-0.353,18.65,19.76,03a60693o0091o
60692.819708,22.29,6.176,4,27,o,0,1.35,8.5755,-2.56037,3703.35,10441.64,3.17,2.59,-16.2,-0.359,18.63,19.62,03a60693o0092o
60694.21563,-20.397,0.624,-25,16,o,0,1.26,8.5755,-2.56037,1861.87,3739.94,2.52,2.25,46.3,-0.438,19.06,19.81,01a60694o0029o
60694.219297,-20.513,0.663,-23,15,o,0,1.13,8.5755,-2.56037,1882.47,3778.16,2.54,2.18,43.4,-0.434,19.24,20.08,01a60694o0037o
60694.232697,-22.941,5.579,-2,14,o,0,1.16,8.5755,-2.56037,1818.31,3698.23,2.56,2.3,49.5,-0.428,19.25,20.23,01a60694o0066o
60694.241963,21.653,1.797,8,14,o,0,1.24,8.5755,-2.56037,1794.24,3814.14,2.53,2.23,51.6,-0.431,19.25,20.18,01a60694o0086o
60696.217262,21.845,2.861,7,19,c,0,0.84,8.5755,-2.56037,8768.68,8792.07,2.76,2.66,-57.8,-0.391,19.11,20.38,02a60696o0029c
60696.220923,-20.721,0.842,-19,16,c,0,0.86,8.5755,-2.56037,8749.61,8754.22,2.83,2.78,-61.5,-0.387,19.15,20.57,02a60696o0037c
60696.22687,-20.229,0.472,-29,14,c,0,1.12,8.5755,-2.56037,8808.55,8832.74,2.69,2.64,-51.2,-0.393,19.23,20.84,02a60696o0050c
60696.244214,-20.897,0.954,-16,15,c,0,1.19,8.5755,-2.56037,8825.16,8715.39,2.71,2.61,-36.7,-0.398,19.27,20.68,02a60696o0088c
