MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.204226,-18.784,0.543,-111,60,o,0,0.85,349.77402,-4.65756,6708.55,4610.28,2.44,1.88,35.7,-0.417,17.86,17.67,02a60684o0005o
60684.207395,-20.408,1.169,-25,29,o,0,1.29,349.77402,-4.65756,6688.99,4573.1,2.33,1.87,37.3,-0.417,18.31,18.37,02a60684o0012o
60684.213763,-20.785,1.333,-18,24,o,0,1.16,349.77402,-4.65756,6746.62,4652.06,2.25,1.87,36.5,-0.424,18.77,19.09,02a60684o0026o
60684.224723,20.608,0.892,21,18,o,0,1.27,349.77402,-4.65756,6767.57,4536.68,2.16,1.91,40.7,-0.423,18.85,19.27,02a60684o0050o
60688.207565,18.661,0.512,125,64,o,0,0.91,349.77402,-4.65756,2341.55,2373.65,2.6,2.27,39.4,-0.428,17.43,17.62,02a60688o0005o
60688.210733,21.81,6.881,7,47,o,0,0.93,349.77402,-4.65756,2320.46,2334.88,2.5,2.4,36.0,-0.428,17.85,18.16,02a60688o0012o
60688.219829,-21.181,2.271,-12,28,o,0,1.4,349.77402,-4.65756,2377.6,2414.08,2.34,2.28,44.6,-0.43,18.22,18.61,02a60688o0032o
60688.229867,-19.7,0.885,-48,42,o,0,1.19,349.77402,-4.65756,2398.68,2296.58,3.13,3.03,-79.4,-0.393,17.92,18.59,02a60688o0054o
60690.21467,21.217,2.067,12,24,o,0,1.01,349.77402,-4.65756,8785.38,1866.6,2.48,2.33,-73.7,-0.49,18.59,19.02,01a60690o0030o
60690.217872,21.96,3.756,6,22,o,0,1.16,349.77402,-4.65756,8803.28,1905.43,2.46,2.39,-75.4,-0.464,18.61,19.13,01a60690o0037o
60690.224763,23.363,13.917,2,23,o,0,1.28,349.77402,-4.65756,8742.13,1827.7,2.51,2.39,-73.4,-0.48,18.62,19.05,01a60690o0052o
