MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.250935,20.409,0.559,25,14,o,0,1.4,36.17742,-7.94955,8247.4,6235.9,2.45,2.35,30.6,-0.423,19.1,19.73,01a60682o0116o
60682.25507,19.397,0.243,63,15,o,0,1.4,36.17742,-7.94955,8266.64,6275.11,2.45,2.39,24.2,-0.426,19.1,19.73,01a60682o0125o
60682.261014,19.929,0.446,39,17,o,0,0.87,36.17742,-7.94955,8206.26,6196.2,2.46,2.36,36.4,-0.424,19.11,19.73,01a60682o0138o
60682.273329,20.274,0.577,28,16,o,0,1.02,36.17742,-7.94955,8187.37,6312.23,2.65,2.31,35.5,-0.408,19.06,19.69,01a60682o0164o
60683.036635,19.487,0.644,58,38,o,0,1.73,36.17742,-7.94955,8238.34,6210.54,2.28,1.84,-11.9,-0.407,18.27,18.4,04a60683o0015o
60683.040276,18.911,0.405,99,40,o,0,1.04,36.17742,-7.94955,8257.17,6250.82,2.36,1.83,-10.0,-0.403,18.4,18.73,04a60683o0023o
60683.065076,19.339,0.56,67,37,o,0,1.14,36.17742,-7.94955,8196.53,6176.65,2.3,1.81,-8.9,-0.403,18.54,19.01,04a60683o0077o
60683.083499,20.054,1.278,34,44,o,0,0.82,36.17742,-7.94955,8179.41,6293.95,2.28,1.85,-9.0,-0.412,18.5,18.95,04a60683o0117o
60684.284124,21.82,3.691,7,25,o,0,1.4,36.17742,-7.94955,8806.66,8406.18,2.2,2.06,-76.0,-0.461,18.88,19.23,02a60684o0180o
60684.287324,20.288,1.022,28,28,o,0,0.93,36.17742,-7.94955,8786.99,8368.98,2.18,2.04,-77.2,-0.455,18.85,19.2,02a60684o0187o
60684.293679,20.29,1.072,28,30,o,0,1.13,36.17742,-7.94955,8847.98,8446.78,2.23,2.08,-70.0,-0.454,18.83,19.19,02a60684o0201o
60684.304837,20.472,1.309,24,31,o,0,0.97,36.17742,-7.94955,8866.18,8329.76,2.21,2.06,-71.7,-0.46,18.83,19.15,02a60684o0225o
60684.79912,20.351,1.103,26,29,o,0,1.12,36.17742,-7.94955,1826.24,2073.02,2.52,2.32,-59.9,-0.388,18.51,19.11,03a60685o0043o
60684.802283,21.836,4.432,7,30,o,0,0.94,36.17742,-7.94955,1845.44,2112.22,2.61,2.41,-52.9,-0.383,18.47,19.09,03a60685o0050o
60684.812222,20.295,1.065,28,30,o,0,0.83,36.17742,-7.94955,1790.23,2033.7,2.5,2.24,-67.1,-0.39,18.52,19.05,03a60685o0072o
60684.821303,20.111,1.011,33,33,o,0,1.2,36.17742,-7.94955,1768.09,2148.52,2.67,2.41,-65.6,-0.383,18.38,18.99,03a60685o0092o
60687.082443,20.085,0.931,34,31,o,0,1.75,36.17742,-7.94955,2052.02,7954.95,2.46,1.85,-78.7,-0.384,18.07,18.8,04a60687o0117o
60687.087607,19.48,0.603,59,35,o,0,1.16,36.17742,-7.94955,2072.57,7995.84,2.46,1.9,-76.9,-0.392,18.22,18.46,04a60687o0128o
60687.111958,19.512,0.507,57,29,o,0,1.9,36.17742,-7.94955,2015.6,7919.92,2.3,1.92,-73.4,-0.418,18.37,18.72,04a60687o0181o
60687.115668,21.193,2.605,12,32,o,0,1.05,36.17742,-7.94955,1994.61,8037.04,2.32,1.88,-75.7,-0.415,18.35,18.72,04a60687o0189o
60688.821957,20.092,0.85,33,28,o,0,0.73,36.17742,-7.94955,6204.69,4408.1,2.45,2.19,-52.0,-0.405,18.52,19.02,03a60689o0095o
60688.826026,19.726,0.488,47,23,o,0,1.45,36.17742,-7.94955,6222.47,4446.63,2.49,2.17,-54.2,-0.412,18.46,19.02,03a60689o0104o
60688.832435,20.108,0.916,33,30,o,0,0.81,36.17742,-7.94955,6169.29,4370.02,2.38,2.21,-45.6,-0.433,18.48,18.93,03a60689o0118o
60688.842509,21.271,2.671,11,30,o,0,1.17,36.17742,-7.94955,6146.14,4485.09,2.44,2.14,-51.0,-0.422,18.41,18.84,03a60689o0140o
