MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.615505,22.03,1.979,6,11,o,0,1.57,218.94392,24.72623,10252.6,536.72,2.32,2.22,-40.5,-0.458,19.45,20.88,01a60684o0866o
60684.618807,20.856,0.6,16,10,o,0,2.7,218.94392,24.72623,10231.25,496.01,2.33,2.18,-32.6,-0.455,19.45,20.87,01a60684o0873o
60684.626397,-20.374,0.433,-26,11,o,0,2.11,218.94392,24.72623,10288.68,568.43,2.31,2.07,-48.8,-0.462,19.58,20.92,01a60684o0889o
60690.583413,20.12,0.678,32,22,o,0,1.46,218.94392,24.72623,1079.32,5953.4,2.4,2.16,29.7,-0.428,18.68,19.22,02a60690o0825o
60690.586586,-20.98,1.585,-15,23,o,0,1.25,218.94392,24.72623,1098.36,5990.56,2.28,2.02,30.1,-0.441,18.69,19.24,02a60690o0832o
60690.59255,-20.521,1.084,-22,24,o,0,0.79,218.94392,24.72623,1037.4,5911.01,2.39,2.08,27.7,-0.435,18.71,19.28,02a60690o0845o
60690.613468,-20.386,0.723,-26,18,o,0,1.8,218.94392,24.72623,1011.14,6026.82,2.33,1.94,28.3,-0.425,18.83,19.4,02a60690o0889o
60691.593669,21.722,2.553,7,19,o,0,1.22,218.94392,24.72623,9541.55,4627.87,2.88,2.67,17.9,-0.39,18.85,19.7,01a60691o0611o
60691.597429,20.652,0.871,20,17,o,0,1.77,218.94392,24.72623,9519.56,4585.37,2.8,2.74,-45.6,-0.406,18.9,19.71,01a60691o0619o
60691.602629,-19.557,0.44,-55,24,o,0,1.82,218.94392,24.72623,9578.67,4663.32,3.97,3.72,-32.7,-0.328,18.53,19.72,01a60691o0630o
60691.614038,-20.418,0.9,-25,22,o,0,1.19,218.94392,24.72623,9602.39,4546.17,2.93,2.88,3.2,-0.412,18.87,19.77,01a60691o0653o
60692.599014,-24.406,29.0,-1,18,o,0,1.45,218.94392,24.72623,10031.92,2199.58,2.26,2.05,-53.6,-0.43,19.14,19.75,01a60692o0797o
60692.601823,-20.995,1.311,-14,19,o,0,1.35,218.94392,24.72623,10012.37,2161.82,2.32,2.2,-17.3,-0.421,19.08,19.77,01a60692o0803o
60692.606987,-21.994,2.963,-6,17,o,0,2.07,218.94392,24.72623,10072.04,2237.64,2.32,2.15,-42.1,-0.423,19.13,19.8,01a60692o0814o
60692.622991,-24.806,34.5,0,15,o,0,2.02,218.94392,24.72623,10092.19,2119.56,2.34,2.17,-46.7,-0.43,19.2,19.91,01a60692o0844o
60693.580539,19.956,0.648,38,24,o,0,0.64,218.94392,24.72623,598.83,8371.07,2.01,1.9,1.5,-0.46,19.01,19.68,02a60693o0786o
60693.583331,-20.242,0.652,-29,19,o,0,0.97,218.94392,24.72623,618.11,8410.35,1.98,1.85,-1.3,-0.461,19.04,19.69,02a60693o0792o
60693.588549,19.933,0.522,39,20,o,0,1.01,218.94392,24.72623,554.83,8332.15,1.99,1.83,-3.7,-0.46,19.03,19.72,02a60693o0803o
60693.598513,-21.799,2.746,-7,19,o,0,0.95,218.94392,24.72623,534.06,8449.43,2.02,1.87,0.0,-0.453,19.05,19.77,02a60693o0824o
60694.594485,-21.613,1.887,-8,16,o,0,1.93,218.94392,24.72623,4730.72,1715.32,2.54,2.36,23.0,-0.407,18.9,19.84,02a60694o0829o
60694.597683,-24.542,37.333,-1,21,o,0,1.23,218.94392,24.72623,4748.47,1754.65,2.76,2.57,41.3,-0.417,18.8,19.85,02a60694o0836o
60694.608728,-21.512,1.971,-9,18,o,0,1.09,218.94392,24.72623,4686.58,1677.07,2.3,2.2,44.0,-0.422,19.01,19.91,02a60694o0858o
