MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.343128,-20.88,1.5,-16,24,o,0,1.8,75.20852,-13.10649,7155.11,8585.62,2.35,2.05,39.5,-0.433,18.88,19.39,02a60684o0307o
60684.346369,-20.608,1.232,-21,26,o,0,1.38,75.20852,-13.10649,7134.6,8546.81,2.4,2.04,36.7,-0.432,18.89,19.4,02a60684o0314o
60684.352022,22.312,28.091,4,121,o,0,1.09,75.20852,-13.10649,7191.11,8624.33,2.39,2.11,40.2,-0.457,17.98,18.67,02a60684o0325o
60684.362223,19.478,0.561,59,33,o,0,1.14,75.20852,-13.10649,7212.66,8510.79,2.46,2.06,38.0,-0.432,18.68,19.19,02a60684o0346o
60684.880807,-20.157,0.698,-31,22,o,0,1.21,75.20852,-13.10649,3489.82,1936.18,2.57,2.35,-47.4,-0.386,18.77,19.71,03a60685o0221o
60684.907465,-20.605,1.0,-21,21,o,0,1.24,75.20852,-13.10649,3513.86,1973.39,2.46,2.24,-52.8,-0.396,18.71,19.5,03a60685o0278o
60684.912998,-20.289,0.707,-28,20,o,0,1.24,75.20852,-13.10649,3458.75,1895.58,2.53,2.29,-56.2,-0.387,18.75,19.68,03a60685o0290o
60684.916606,20.54,0.809,22,18,o,0,1.96,75.20852,-13.10649,3435.38,2011.3,2.48,2.26,-55.2,-0.389,18.76,19.63,03a60685o0298o
60687.136424,19.553,0.783,55,43,o,0,0.8,75.20852,-13.10649,5804.23,7767.3,2.22,1.87,-53.0,-0.39,18.29,18.52,04a60687o0234o
60687.139643,19.979,1.065,37,39,o,0,1.01,75.20852,-13.10649,5823.32,7805.32,2.14,1.84,-45.2,-0.382,18.25,18.49,04a60687o0241o
60687.145391,-19.845,0.655,-42,27,o,0,1.81,75.20852,-13.10649,5767.99,7729.19,2.06,1.82,-33.1,-0.396,18.36,18.63,04a60687o0253o
60687.176125,-20.708,1.684,-19,32,o,0,0.88,75.20852,-13.10649,5750.02,7845.51,2.04,1.81,-33.3,-0.407,18.22,18.35,04a60687o0319o
60688.456561,-18.854,0.354,-104,37,o,0,1.23,75.20852,-13.10649,2729.5,6334.3,2.76,2.24,35.9,-0.392,18.07,18.43,02a60688o0103o
60688.459746,-19.634,0.845,-51,43,o,0,1.08,75.20852,-13.10649,2709.65,6295.21,2.65,2.21,37.0,-0.389,18.08,18.4,02a60688o0110o
60688.46975,-18.802,0.478,-109,52,o,0,0.98,75.20852,-13.10649,2769.95,6373.82,2.45,2.31,42.3,-0.413,17.88,18.19,02a60688o0132o
