MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.258725,19.13,0.18,81,15,o,0,1.4,39.84987,2.65219,6203.48,6039.56,2.51,2.23,36.8,-0.414,19.12,19.72,01a60682o0133o
60682.262847,18.929,0.166,97,16,o,0,0.91,39.84987,2.65219,6225.48,6078.54,2.48,2.23,41.7,-0.414,19.12,19.72,01a60682o0142o
60682.269276,19.714,0.322,47,15,o,0,1.47,39.84987,2.65219,6167.41,6000.39,2.53,2.24,43.3,-0.409,19.13,19.7,01a60682o0156o
60682.279747,19.484,0.247,58,14,o,0,1.46,39.84987,2.65219,6146.43,6114.51,2.58,2.25,41.3,-0.405,19.07,19.69,01a60682o0178o
60684.791408,19.919,1.027,39,40,o,0,1.18,39.84987,2.65219,9967.63,2067.28,2.74,2.3,-63.5,-0.358,18.23,18.59,03a60685o0026o
60684.794579,21.832,6.079,7,41,o,0,0.94,39.84987,2.65219,9988.6,2107.14,2.74,2.26,-66.8,-0.358,18.24,18.63,03a60685o0033o
60684.800025,18.926,0.445,98,44,o,0,0.94,39.84987,2.65219,9933.64,2027.9,2.72,2.27,-66.6,-0.364,18.26,18.69,03a60685o0045o
60684.820401,20.14,1.237,32,40,o,0,0.92,39.84987,2.65219,9913.25,2143.17,2.76,2.33,-61.7,-0.358,18.19,18.56,03a60685o0090o
60687.055147,19.084,0.633,84,54,o,0,1.1,39.84987,2.65219,59.89,7743.99,2.66,2.06,-87.2,-0.347,18.21,18.67,04a60687o0057o
60687.058334,18.988,0.575,92,53,o,0,0.85,39.84987,2.65219,79.22,7782.98,2.69,2.08,-88.0,-0.332,18.22,18.54,04a60687o0064o
60687.088511,22.262,17.083,4,77,o,0,0.92,39.84987,2.65219,10188.68,7760.8,2.82,1.95,0.6,-0.372,17.23,18.04,04a60687o0130o
60687.112409,19.14,0.691,80,55,o,0,1.19,39.84987,2.65219,10209.2,7801.21,2.65,1.94,3.4,-0.381,18.23,18.45,04a60687o0182o
60687.118507,19.354,0.952,66,63,o,0,1.02,39.84987,2.65219,10148.45,7722.54,2.77,1.98,-0.8,-0.376,18.12,18.44,04a60687o0195o
60687.129036,19.322,0.94,68,64,o,0,1.19,39.84987,2.65219,10124.85,7839.86,2.71,2.25,-14.5,-0.391,18.08,18.34,04a60687o0218o
60688.809705,20.745,1.711,18,31,o,0,0.8,39.84987,2.65219,4201.56,4157.37,2.45,2.22,-48.7,-0.391,18.45,18.95,03a60689o0068o
60688.812865,19.804,0.651,44,28,o,0,1.26,39.84987,2.65219,4221.99,4196.77,2.56,2.3,-54.7,-0.381,18.4,18.93,03a60689o0075o
60688.820587,-21.669,4.143,-8,32,o,0,0.94,39.84987,2.65219,4167.52,4118.01,2.65,2.4,-21.3,-0.382,18.36,18.91,03a60689o0092o
60688.834249,19.124,0.388,81,32,o,0,1.01,39.84987,2.65219,4146.31,4233.83,2.46,2.14,-60.4,-0.408,18.39,18.78,03a60689o0122o
60690.32525,19.365,0.334,65,22,o,0,1.2,39.84987,2.65219,4340.69,8063.43,2.72,2.58,55.6,-0.388,18.86,19.45,01a60690o0269o
60690.329378,20.93,1.234,15,19,o,0,1.19,39.84987,2.65219,4360.07,8101.0,2.74,2.58,58.6,-0.385,18.86,19.44,01a60690o0278o
60690.341895,19.495,0.399,58,23,o,0,0.97,39.84987,2.65219,4295.36,8024.58,2.78,2.7,57.6,-0.382,18.82,19.4,01a60690o0305o
60690.351574,19.7,0.388,48,19,o,0,1.36,39.84987,2.65219,4269.5,8139.09,2.8,2.72,69.7,-0.381,18.81,19.39,01a60690o0326o
60691.106203,18.773,0.186,112,21,o,0,1.84,39.84987,2.65219,4354.06,8040.4,2.17,1.88,-48.2,-0.379,18.56,19.26,04a60691o0047o
60691.109381,21.479,3.811,9,35,o,0,0.86,39.84987,2.65219,4372.76,8078.87,2.31,1.93,-62.3,-0.414,18.56,19.25,04a60691o0054o
60691.118962,18.728,0.26,117,30,o,0,0.95,39.84987,2.65219,4316.25,8003.27,2.21,1.93,-34.9,-0.382,18.44,19.06,04a60691o0075o
60691.132591,-22.684,10.105,-3,31,o,0,0.93,39.84987,2.65219,4293.26,8119.69,2.13,1.91,-59.9,-0.383,18.36,18.89,04a60691o0105o
60692.213538,19.521,0.196,56,11,o,0,2.24,39.84987,2.65219,2940.17,289.15,2.08,1.82,-65.8,-0.449,19.04,19.82,02a60692o0024o
60692.216725,20.462,0.637,24,15,o,0,1.8,39.84987,2.65219,2961.23,328.91,2.09,1.89,-62.3,-0.446,19.26,20.17,02a60692o0031o
60692.222181,19.078,0.194,85,16,o,0,1.29,39.84987,2.65219,2903.09,247.69,2.22,1.9,-60.1,-0.446,18.92,19.9,02a60692o0043o
60692.257432,19.524,0.258,56,14,o,0,1.47,39.84987,2.65219,7663.96,10204.19,2.62,2.14,-60.0,-0.426,19.36,20.54,02a60692o0120o
