MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.815031,21.411,1.657,10,16,o,0,1.4,43.64237,-46.12475,1958.96,503.12,2.36,2.18,-57.9,-0.404,18.96,19.88,03a60686o0077o
60685.818332,20.163,0.57,31,18,o,0,1.1,43.64237,-46.12475,1978.69,541.95,2.44,2.22,-60.9,-0.402,18.95,19.89,03a60686o0084o
60685.825628,-20.597,0.991,-21,21,o,0,1.09,43.64237,-46.12475,1921.44,463.38,2.72,2.52,-67.2,-0.401,18.82,19.88,03a60686o0099o
60685.835713,-23.067,8.923,-2,19,o,0,1.15,43.64237,-46.12475,1902.23,581.09,2.52,2.28,-80.3,-0.394,18.92,19.85,03a60686o0121o
60692.176681,20.318,0.951,27,26,o,0,1.07,43.64237,-46.12475,6670.96,3280.88,2.22,1.95,-15.5,-0.494,18.58,19.25,04a60692o0266o
60692.207176,-20.429,1.127,-24,28,o,0,1.09,43.64237,-46.12475,6685.04,3320.4,2.32,2.1,-14.9,-0.451,18.46,19.19,04a60692o0328o
60692.216478,22.332,7.069,4,30,o,0,0.73,43.64237,-46.12475,6626.91,3242.4,2.11,1.87,-28.1,-0.433,18.45,19.09,04a60692o0345o
60692.219429,20.479,1.566,23,37,o,0,0.74,43.64237,-46.12475,6606.03,3358.58,2.14,1.85,-26.9,-0.429,18.43,19.13,04a60692o0351o
60693.800955,20.538,0.614,22,14,o,0,0.71,43.64237,-46.12475,6008.67,6773.26,2.37,2.02,-52.1,-0.422,19.42,20.81,03a60694o0051o
60693.80415,-20.649,0.592,-20,12,o,0,1.2,43.64237,-46.12475,6027.41,6812.82,2.43,2.1,-53.4,-0.41,19.4,20.87,03a60694o0058o
60693.812067,-23.025,4.533,-2,10,o,0,1.37,43.64237,-46.12475,5973.7,6732.78,2.36,2.07,-52.2,-0.418,19.41,20.9,03a60694o0075o
60693.822246,-22.246,3.0,-5,14,o,0,0.97,43.64237,-46.12475,5956.82,6848.57,2.43,2.15,-47.6,-0.404,19.36,20.82,03a60694o0097o
60696.052602,20.988,0.631,15,9,c,0,1.38,43.64237,-46.12475,5990.26,4807.1,2.56,2.32,-49.8,-0.396,19.48,21.67,04a60696o0055c
60696.055865,-21.58,0.917,-8,8,c,0,1.19,43.64237,-46.12475,6010.18,4845.92,2.35,2.07,-57.6,-0.388,19.57,21.72,04a60696o0062c
60696.06135,21.789,1.179,7,8,c,0,1.44,43.64237,-46.12475,5951.4,4767.76,2.17,1.97,-53.7,-0.389,19.63,21.72,04a60696o0074c
60696.071572,-22.348,2.062,-4,9,c,0,1.1,43.64237,-46.12475,5933.71,4886.9,2.25,2.0,-54.5,-0.382,19.62,21.75,04a60696o0096c
60697.795935,21.508,1.364,9,12,o,0,1.14,43.64237,-46.12475,7181.55,8758.01,2.57,2.14,-52.8,-0.417,19.37,20.8,03a60698o0043o
60697.799114,20.241,0.435,29,13,o,0,1.32,43.64237,-46.12475,7200.08,8797.49,2.54,2.15,-49.8,-0.412,19.41,20.83,03a60698o0050o
60697.812664,21.057,1.159,14,16,o,0,0.65,43.64237,-46.12475,7147.25,8717.21,2.57,2.19,-51.5,-0.408,19.37,20.87,03a60698o0079o
60697.818135,-20.907,0.9,-16,14,o,0,0.91,43.64237,-46.12475,7129.32,8833.82,2.64,2.21,-48.1,-0.405,19.37,20.83,03a60698o0091o
60700.049121,24.284,14.0,1,10,c,0,0.99,43.64237,-46.12475,4716.34,2867.27,2.22,2.13,-68.3,-0.397,19.53,21.55,04a60700o0051c
60700.051965,-21.708,1.212,-8,9,c,0,1.22,43.64237,-46.12475,4736.42,2906.22,2.24,2.15,-62.1,-0.411,19.54,21.62,04a60700o0057c
60700.057948,-20.941,0.595,-15,9,c,0,0.94,43.64237,-46.12475,4677.16,2829.8,2.18,2.09,-65.7,-0.406,19.58,21.68,04a60700o0070c
60700.068656,21.71,1.246,8,9,c,0,0.77,43.64237,-46.12475,4658.38,2947.08,2.14,2.02,-70.7,-0.41,19.56,21.64,04a60700o0093c
60701.805181,22.982,7.778,2,18,o,0,0.82,43.64237,-46.12475,9942.69,7280.56,3.27,2.68,-59.6,-0.375,19.1,20.74,03a60702o0009o
60701.807993,-19.964,0.489,-38,18,o,0,0.91,43.64237,-46.12475,9962.92,7320.63,3.34,2.8,-59.5,-0.37,19.02,20.75,03a60702o0015o
60701.810264,19.841,0.431,42,18,o,0,1.05,43.64237,-46.12475,281.45,7010.17,3.2,2.97,-60.8,-0.364,19.07,20.75,03a60702o0020o
60701.814077,20.26,0.551,29,16,o,0,1.6,43.64237,-46.12475,300.99,7049.02,3.21,2.87,-67.0,-0.365,19.06,20.72,03a60702o0028o
60701.820494,-20.287,0.648,-28,18,o,0,0.95,43.64237,-46.12475,247.79,6972.5,3.17,2.77,-77.6,-0.365,19.09,20.68,03a60702o0042o
60701.830723,19.963,0.653,38,24,o,0,1.45,43.64237,-46.12475,9911.21,7237.53,3.64,2.86,-58.4,-0.375,18.93,20.55,03a60702o0064o
60701.831173,19.998,0.577,36,21,o,0,1.21,43.64237,-46.12475,226.6,7089.75,3.48,3.05,-71.2,-0.364,18.91,20.59,03a60702o0065o
60701.838113,21.032,1.656,14,23,o,0,1.06,43.64237,-46.12475,9892.2,7351.28,3.31,2.52,-58.3,-0.411,18.98,20.5,03a60702o0080o
60704.044859,-21.72,1.298,-7,10,c,0,1.34,43.64237,-46.12475,8644.73,3217.79,2.59,2.13,-25.9,-0.37,19.5,21.33,04a60704o0059c
60704.048086,-20.806,0.477,-17,8,c,0,1.4,43.64237,-46.12475,8662.58,3257.24,2.67,2.11,-23.0,-0.369,19.5,21.41,04a60704o0066c
