MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60694.646557,-19.584,0.514,-53,27,o,0,1.1,273.989,30.322,7313.99,1022.18,2.83,2.7,-83.6,-0.409,18.49,19.42,02a60694o0938o
60694.652073,-19.456,0.388,-60,23,o,0,2.37,273.989,30.322,7331.22,1060.11,2.78,2.57,-60.4,-0.41,18.52,19.48,02a60694o0950o
60694.669048,21.348,3.721,10,39,o,0,0.88,273.989,30.322,7277.34,983.5,2.6,2.41,-49.5,-0.419,18.2,18.77,02a60694o0986o
60708.641064,20.95,1.171,15,18,o,0,1.01,273.989,30.322,4596.36,5445.38,3.4,3.09,36.5,-0.354,19.03,20.37,01a60708o0927o
60708.650948,20.759,1.012,18,18,o,0,0.92,273.989,30.322,4577.49,5404.68,3.3,3.05,38.4,-0.388,19.01,20.31,01a60708o0948o
60708.662118,-20.559,0.931,-22,20,o,0,1.37,273.989,30.322,4636.88,5481.47,3.12,2.89,37.7,-0.382,18.76,19.7,01a60708o0972o
60708.670035,-20.399,2.24,-25,56,o,0,0.92,273.989,30.322,4659.29,5367.23,3.42,2.97,39.5,-0.35,17.68,17.74,01a60708o0989o
60709.643736,-20.577,0.533,-21,11,c,0,1.31,273.989,30.322,6032.76,5116.48,2.49,2.32,35.1,-0.396,19.3,20.81,02a60709o0944c
60709.647952,21.081,0.871,13,12,c,0,1.36,273.989,30.322,6052.6,5154.22,2.5,2.32,31.2,-0.398,19.28,20.85,02a60709o0953c
60709.655351,20.592,0.516,21,11,c,0,1.53,273.989,30.322,5993.43,5075.4,2.64,2.4,39.0,-0.39,19.29,20.88,02a60709o0969c
60709.663296,22.262,2.692,4,12,c,0,1.55,273.989,30.322,5973.64,5191.49,2.72,2.43,39.9,-0.381,19.11,20.62,02a60709o0986c
60710.62832,20.886,0.766,16,12,c,0,1.64,273.989,30.322,9916.68,4855.29,2.72,2.61,-19.6,-0.418,19.25,20.92,02a60710o0898c
60710.642258,22.287,3.964,4,18,c,0,1.64,273.989,30.322,46.77,4901.12,2.44,2.35,2.8,-0.369,19.24,20.86,02a60710o0928c
60710.653423,-20.401,0.528,-25,13,c,0,1.14,273.989,30.322,9932.49,4890.82,2.54,2.46,-18.8,-0.423,19.38,21.04,02a60710o0952c
60710.670301,21.158,2.105,12,26,c,0,1.22,273.989,30.322,9870.6,4815.47,2.52,2.44,-2.0,-0.416,18.56,19.47,02a60710o0988c
60710.677711,-23.392,95.111,-2,152,c,0,0.76,273.989,30.322,9849.96,4932.72,2.61,2.53,1.8,-0.461,16.72,17.41,02a60710o1004c
60711.670322,19.127,0.66,81,54,o,0,1.22,273.989,30.322,7144.12,9380.34,3.37,2.85,51.7,-0.37,17.67,17.74,01a60711o0866o
60711.674774,-20.393,2.88,-25,73,o,0,1.19,273.989,30.322,3510.91,1228.49,2.05,2.0,52.5,-0.47,17.23,17.19,02a60711o0882o
