MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.053087,-20.653,1.327,-20,26,o,0,0.88,39.85172,-46.15784,8620.66,5022.04,2.4,1.96,-12.3,-0.449,18.94,19.92,04a60684o0051o
60684.056084,20.251,0.649,29,19,o,0,1.7,39.85172,-46.15784,8639.56,5061.82,2.39,2.0,-17.4,-0.442,18.96,19.91,04a60684o0057o
60684.065925,19.206,0.304,75,23,o,0,1.33,39.85172,-46.15784,8582.25,4983.56,2.38,2.05,-15.2,-0.449,18.97,19.93,04a60684o0077o
60684.071154,20.796,1.243,17,22,o,0,0.83,39.85172,-46.15784,8564.11,5098.96,2.4,1.99,-14.8,-0.427,18.98,19.93,04a60684o0088o
60685.800689,-21.401,1.603,-10,16,o,0,1.49,39.85172,-46.15784,6941.45,679.02,2.29,2.06,-52.8,-0.411,18.98,19.85,03a60686o0046o
60685.804004,-20.693,0.847,-19,16,o,0,1.47,39.85172,-46.15784,6960.8,719.53,2.22,2.03,-37.9,-0.432,19.04,19.87,03a60686o0053o
60685.810034,20.822,0.889,17,15,o,0,1.93,39.85172,-46.15784,6903.97,638.57,2.24,2.06,-49.8,-0.424,19.0,19.86,03a60686o0066o
60685.820229,-21.43,1.862,-10,18,o,0,1.45,39.85172,-46.15784,6881.86,754.35,2.5,2.3,-26.4,-0.418,18.89,19.85,03a60686o0088o
60692.176681,-21.027,1.713,-14,24,o,0,1.13,39.85172,-46.15784,1587.01,3384.6,1.96,1.94,-27.7,-0.407,18.58,19.25,04a60692o0266o
60692.207176,-22.228,5.379,-5,25,o,0,1.23,39.85172,-46.15784,1602.84,3425.93,2.19,2.06,41.8,-0.408,18.46,19.19,04a60692o0328o
60692.216478,-20.739,1.943,-18,36,o,0,1.03,39.85172,-46.15784,1544.7,3351.5,2.28,1.88,48.1,-0.374,18.45,19.09,04a60692o0345o
60692.219429,21.734,3.1,7,23,o,0,1.88,39.85172,-46.15784,1524.45,3469.11,2.23,1.89,48.6,-0.374,18.43,19.13,04a60692o0351o
60693.800955,-20.169,0.379,-31,12,o,0,1.29,39.85172,-46.15784,928.99,6777.93,2.43,2.09,-65.2,-0.419,19.42,20.81,03a60694o0051o
60693.80415,21.01,0.898,14,13,o,0,1.09,39.85172,-46.15784,947.86,6816.62,2.5,2.17,-64.9,-0.401,19.4,20.87,03a60694o0058o
60693.812067,-20.543,0.536,-22,12,o,0,1.5,39.85172,-46.15784,893.84,6739.25,2.44,2.14,-64.5,-0.412,19.41,20.9,03a60694o0075o
60693.822246,-21.841,1.95,-7,13,o,0,1.15,39.85172,-46.15784,876.43,6856.55,2.49,2.22,-64.5,-0.405,19.36,20.82,03a60694o0097o
60696.052602,22.623,2.65,3,9,c,0,1.34,39.85172,-46.15784,903.42,4942.75,2.5,2.22,-82.2,-0.383,19.48,21.67,04a60696o0055c
