MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.240175,19.658,0.466,50,23,o,0,1.33,355.94686,51.24149,8620.96,9462.2,2.47,2.38,-69.7,-0.46,18.53,19.05,01a60685o0081o
60685.243879,19.77,0.874,45,39,o,0,1.1,355.94686,51.24149,8641.92,9501.1,2.49,2.37,-57.5,-0.465,18.18,18.47,01a60685o0089o
60685.252276,18.19,3.062,192,589,o,0,1.02,355.94686,51.24149,8577.82,9426.86,2.55,2.38,-58.0,-0.502,15.39,14.82,01a60685o0107o
60685.269075,-20.107,1.394,-33,46,o,0,0.82,355.94686,51.24149,8555.16,9547.69,2.62,2.39,-56.6,-0.456,17.52,17.96,01a60685o0143o
60687.272579,21.543,4.087,9,36,o,0,0.81,355.94686,51.24149,2039.24,5421.14,2.69,2.57,-5.9,-0.447,18.31,18.9,02a60687o0119o
60687.276246,19.877,0.72,41,29,o,0,1.21,355.94686,51.24149,2018.2,5382.72,2.54,2.35,26.2,-0.437,18.35,18.88,02a60687o0127o
60687.283129,-20.034,0.9,-35,32,o,0,1.13,355.94686,51.24149,2075.72,5460.24,2.49,2.34,26.9,-0.438,18.35,18.84,02a60687o0142o
60687.293755,-20.283,1.364,-28,38,o,0,0.97,355.94686,51.24149,2097.63,5340.45,2.72,2.69,-8.6,-0.401,18.11,18.76,02a60687o0165o
60691.237686,23.638,10.545,1,13,o,0,0.82,355.94686,51.24149,7853.57,5132.9,2.14,1.99,34.6,-0.445,19.32,20.41,02a60691o0078o
60691.241431,23.646,10.0,1,13,o,0,1.22,355.94686,51.24149,7835.14,5093.55,2.13,1.97,39.0,-0.449,19.36,20.4,02a60691o0086o
60691.248041,-21.046,1.0,-14,14,o,0,1.28,355.94686,51.24149,7892.14,5168.22,2.09,1.98,42.1,-0.448,19.31,20.33,02a60691o0100o
60691.258201,-23.837,14.556,-1,15,o,0,1.45,355.94686,51.24149,7909.85,5052.44,2.15,2.02,40.1,-0.433,19.15,19.94,02a60691o0122o
60693.288485,20.412,0.571,25,14,o,0,1.34,355.94686,51.24149,2320.56,7860.08,2.43,2.41,-57.1,-0.431,19.23,20.2,01a60693o0180o
60693.299473,20.681,0.821,19,16,o,0,1.35,355.94686,51.24149,2337.84,7896.87,2.77,2.59,49.5,-0.397,19.1,20.09,01a60693o0203o
60693.322501,20.706,1.159,19,22,o,0,1.02,355.94686,51.24149,2272.75,7818.08,2.9,2.78,54.3,-0.37,18.8,19.67,01a60693o0252o
60693.327506,22.161,4.75,5,24,o,0,1.05,355.94686,51.24149,2252.25,7931.41,2.93,2.69,53.1,-0.375,18.74,19.51,01a60693o0262o
60695.211157,19.933,0.686,39,26,c,0,1.42,355.94686,51.24149,680.87,9476.55,2.57,2.15,-51.8,-0.485,18.64,19.59,02a60695o0015c
60695.214358,22.89,6.529,2,17,c,0,1.37,355.94686,51.24149,662.3,9435.84,2.6,2.09,-53.7,-0.479,18.95,20.07,02a60695o0022c
60695.216169,-20.468,0.667,-24,16,c,0,1.46,355.94686,51.24149,10026.17,9514.51,3.04,2.57,-57.0,-0.378,19.12,20.36,02a60695o0026c
60695.220286,20.361,0.588,26,15,c,0,1.33,355.94686,51.24149,10004.89,9472.01,3.02,2.49,-58.3,-0.385,19.27,20.57,02a60695o0035c
60695.223016,-21.345,1.342,-10,14,c,0,1.24,355.94686,51.24149,718.92,9506.73,2.56,1.99,-53.9,-0.483,19.29,20.57,02a60695o0041c
60695.225761,21.266,1.322,11,15,c,0,1.07,355.94686,51.24149,10062.99,9552.96,3.04,2.48,-57.7,-0.379,19.36,20.7,02a60695o0047c
60695.234025,-24.806,27.667,0,12,c,0,1.57,355.94686,51.24149,737.17,9385.5,2.51,1.99,-52.5,-0.489,19.3,20.68,02a60695o0065c
60695.238614,21.308,1.404,11,15,c,0,1.04,355.94686,51.24149,10073.7,9432.02,2.95,2.49,-54.6,-0.39,19.39,20.79,02a60695o0075c
60697.216611,-22.097,2.825,-5,15,o,0,1.66,355.94686,51.24149,460.17,9371.02,2.53,2.32,-89.4,-0.483,19.13,19.99,01a60697o0028o
60697.223482,20.219,0.498,30,15,o,0,1.1,355.94686,51.24149,483.95,9410.41,2.48,2.32,-86.8,-0.481,19.28,20.35,01a60697o0043o
60697.22766,21.198,1.156,12,14,o,0,1.33,355.94686,51.24149,421.22,9326.35,2.51,2.37,-85.2,-0.48,19.29,20.39,01a60697o0052o
60697.237347,21.388,1.421,10,14,o,0,1.12,355.94686,51.24149,401.58,9443.75,2.54,2.32,-83.5,-0.482,19.28,20.4,01a60697o0073o
60699.211959,-19.763,0.693,-45,31,c,0,1.18,355.94686,51.24149,9908.7,7551.11,2.56,2.52,-26.6,-0.425,18.61,19.59,02a60699o0015c
60699.215183,-19.994,0.51,-36,19,c,0,1.22,355.94686,51.24149,9889.21,7509.71,2.67,2.53,-56.3,-0.42,19.03,20.17,02a60699o0022c
60699.22525,-20.24,0.513,-29,15,c,0,0.92,355.94686,51.24149,9940.95,7587.44,2.73,2.54,-60.7,-0.415,19.37,20.81,02a60699o0044c
60699.231783,-20.752,0.779,-18,14,c,0,1.02,355.94686,51.24149,9958.65,7470.21,2.79,2.56,-60.5,-0.419,19.38,20.88,02a60699o0058c
