MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60683.498492,21.258,1.124,11,13,o,0,1.43,144.99237,38.20993,1126.4,8286.62,2.29,2.13,30.4,-0.435,19.37,20.63,02a60683o0652o
60683.500316,-22.088,2.39,-5,13,o,0,1.38,144.99237,38.20993,1146.47,8326.58,2.31,2.15,35.8,-0.424,19.38,20.64,02a60683o0656o
60683.504553,-21.373,1.173,-10,12,o,0,1.07,144.99237,38.20993,1086.2,8247.81,2.3,2.1,31.2,-0.433,19.41,20.69,02a60683o0665o
60683.510024,-21.429,1.105,-10,11,o,0,1.42,144.99237,38.20993,1063.19,8364.89,2.33,2.11,32.9,-0.424,19.43,20.74,02a60683o0677o
60684.450473,-21.972,2.122,-6,12,o,0,1.57,144.99237,38.20993,1709.63,6311.55,2.74,2.52,60.8,-0.418,19.15,20.07,01a60684o0523o
60684.452769,21.498,1.8,9,16,o,0,1.09,144.99237,38.20993,1691.24,6273.06,2.83,2.59,64.4,-0.409,19.12,20.07,01a60684o0528o
60684.456493,20.596,0.705,21,15,o,0,1.51,144.99237,38.20993,1747.49,6350.03,2.95,2.62,55.4,-0.406,19.09,20.08,01a60684o0536o
60684.468005,-20.685,0.649,-19,12,o,0,1.74,144.99237,38.20993,1767.25,6235.63,2.6,2.31,56.4,-0.422,19.28,20.15,01a60684o0559o
60685.468853,20.294,0.606,28,17,o,0,1.13,144.99237,38.20993,1713.42,6313.89,2.79,2.4,52.7,-0.398,19.1,19.89,01a60685o0572o
60685.471155,21.143,1.253,13,16,o,0,1.05,144.99237,38.20993,1694.83,6275.64,2.94,2.58,53.5,-0.38,19.07,19.92,01a60685o0577o
60685.473921,19.783,0.392,44,17,o,0,0.97,144.99237,38.20993,1751.57,6351.97,2.79,2.44,55.5,-0.399,19.11,19.94,01a60685o0583o
60685.482895,19.899,0.363,40,14,o,0,1.51,144.99237,38.20993,1771.92,6236.14,2.8,2.43,53.2,-0.393,19.11,19.96,01a60685o0602o
60686.415773,23.127,16.2,2,33,o,0,1.05,144.99237,38.20993,1099.16,10045.36,3.04,2.61,-30.6,-0.426,18.47,19.16,02a60686o0240o
60686.418041,20.627,1.892,20,39,o,0,1.08,144.99237,38.20993,1118.83,10085.12,3.74,3.27,-19.6,-0.422,18.19,19.18,02a60686o0245o
60686.528612,-21.143,1.585,-13,20,o,0,1.46,144.99237,38.20993,1035.05,10013.04,2.29,2.15,-39.3,-0.493,18.8,19.54,02a60686o0255o
60686.557443,22.037,5.069,6,28,o,0,1.15,144.99237,38.20993,9537.94,450.31,3.25,2.26,-64.5,-0.43,18.62,19.56,02a60686o0314o
