MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.631643,-19.904,0.678,-40,27,o,0,1.15,222.59342,-2.45808,10166.11,1674.67,2.33,1.65,-59.3,-0.52,18.45,19.45,02a60684o0924o
60684.637097,20.47,1.41,24,33,o,0,1.38,222.59342,-2.45808,10182.36,1713.88,2.37,1.62,-60.4,-0.509,18.6,19.59,02a60684o0936o
60684.641236,19.719,0.594,47,28,o,0,1.95,222.59342,-2.45808,10124.49,1638.18,2.32,1.61,-60.5,-0.523,18.4,19.41,02a60684o0945o
60684.659645,15.598,1.272,2092,2662,o,0,1.27,222.59342,-2.45808,10098.99,1757.01,2.46,1.76,-63.1,-0.414,15.13,16.16,02a60684o0985o
60690.603333,21.466,1.922,9,18,o,0,1.2,222.59342,-2.45808,5977.85,2772.82,2.52,2.29,34.9,-0.41,18.89,19.42,01a60690o0864o
60690.606111,20.375,0.798,26,20,o,0,1.09,222.59342,-2.45808,5961.94,2734.65,2.32,2.15,37.7,-0.435,18.96,19.43,01a60690o0870o
60690.612639,-20.214,0.589,-30,18,o,0,1.02,222.59342,-2.45808,6021.89,2812.2,2.5,2.24,34.6,-0.409,18.95,19.47,01a60690o0884o
60690.623725,-24.009,20.0,-1,18,o,0,1.0,222.59342,-2.45808,6044.35,2696.01,2.66,2.35,36.9,-0.394,18.93,19.51,01a60690o0907o
60693.08655,22.015,7.129,6,40,o,0,1.17,222.59342,-2.45808,2362.92,279.53,2.44,2.24,-56.5,-0.388,18.41,18.86,03a60693o0673o
60693.089281,21.355,2.981,10,31,o,0,1.02,222.59342,-2.45808,2206.13,10460.26,2.74,2.31,-53.5,-0.401,18.56,19.03,03a60693o0679o
60693.094625,-20.927,2.736,-16,42,o,0,1.05,222.59342,-2.45808,2344.9,238.13,2.35,2.07,-52.0,-0.397,18.4,18.79,03a60693o0690o
60693.104941,-22.048,5.517,-6,30,o,0,1.45,222.59342,-2.45808,2185.92,10419.9,2.71,2.26,-51.5,-0.416,18.57,18.92,03a60693o0712o
60693.105392,20.522,1.368,22,31,o,0,1.03,222.59342,-2.45808,2404.19,317.66,2.27,2.14,-47.4,-0.377,18.51,18.85,03a60693o0713o
60693.1081,-20.478,1.422,-23,33,o,0,1.08,222.59342,-2.45808,2242.36,10499.43,2.81,2.36,-45.5,-0.398,18.43,18.76,03a60693o0719o
60693.109001,21.043,2.439,14,34,o,0,0.81,222.59342,-2.45808,2427.07,200.56,2.24,2.11,-48.9,-0.379,18.37,18.64,03a60693o0721o
60693.110354,20.927,2.22,16,34,o,0,1.27,222.59342,-2.45808,2266.3,10382.06,2.58,2.15,-56.7,-0.403,18.4,18.56,03a60693o0724o
60694.619876,20.565,0.75,22,16,o,0,1.31,222.59342,-2.45808,8529.75,7036.02,2.53,2.36,30.4,-0.433,19.07,19.76,01a60694o0888o
60694.628064,-22.118,2.976,-5,15,o,0,1.24,222.59342,-2.45808,8510.17,6995.95,2.47,2.32,30.6,-0.44,19.12,19.77,01a60694o0905o
60694.639051,-20.837,0.976,-17,16,o,0,1.31,222.59342,-2.45808,8572.88,7072.74,2.59,2.44,37.8,-0.431,19.09,19.83,01a60694o0928o
