MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.427525,-22.434,3.594,-4,14,o,0,1.19,115.75287,31.38639,7479.56,3258.78,2.52,2.32,38.0,-0.416,19.23,19.99,01a60684o0474o
60684.429393,-20.799,0.846,-17,15,o,0,1.03,115.75287,31.38639,7459.77,3220.12,2.57,2.41,47.5,-0.417,19.18,20.01,01a60684o0478o
60684.438433,-20.357,0.615,-26,16,o,0,0.9,115.75287,31.38639,7516.2,3297.57,2.62,2.49,38.2,-0.41,19.14,20.02,01a60684o0497o
60684.443554,20.631,0.835,20,17,o,0,0.72,115.75287,31.38639,7536.17,3181.6,2.54,2.43,33.9,-0.421,19.18,20.03,01a60684o0508o
60686.363286,20.373,1.206,26,31,o,0,1.36,115.75287,31.38639,9765.52,2922.14,2.91,2.43,-59.0,-0.41,18.24,18.76,02a60686o0125o
60686.365552,21.156,2.701,12,34,o,0,1.12,115.75287,31.38639,9785.07,2961.02,2.52,2.15,-54.0,-0.446,18.39,18.77,02a60686o0130o
60686.368734,21.822,4.591,7,31,o,0,1.07,115.75287,31.38639,9727.41,2886.55,2.65,2.23,-59.0,-0.426,18.34,18.78,02a60686o0137o
60686.374213,-19.584,0.708,-53,38,o,0,1.23,115.75287,31.38639,9706.58,3004.88,3.02,2.78,-52.1,-0.387,18.25,18.81,02a60686o0149o
60691.503358,19.205,0.222,76,17,o,0,2.19,115.75287,31.38639,3973.75,3256.03,2.62,2.37,42.7,-0.415,18.79,19.16,01a60691o0423o
60691.506134,-20.215,0.591,-30,18,o,0,1.61,115.75287,31.38639,3994.98,3295.25,2.51,2.25,42.4,-0.427,18.81,19.13,01a60691o0429o
60691.511828,19.719,0.503,47,24,o,0,1.15,115.75287,31.38639,3937.43,3216.31,2.56,2.33,44.9,-0.419,18.76,19.12,01a60691o0441o
60691.543575,-20.134,0.794,-32,26,o,0,0.92,115.75287,31.38639,3919.37,3329.82,2.62,2.38,39.9,-0.409,18.7,19.05,01a60691o0507o
60692.463643,-24.421,26.4,-1,16,o,0,1.35,115.75287,31.38639,10335.71,5597.03,2.51,2.37,-46.2,-0.417,19.08,19.72,01a60692o0518o
60692.466841,-22.366,4.829,-4,20,o,0,0.89,115.75287,31.38639,10356.96,5635.4,2.43,2.3,-39.5,-0.43,19.15,19.71,01a60692o0525o
60692.468669,19.638,0.354,51,18,o,0,1.26,115.75287,31.38639,381.92,5631.4,2.4,2.19,49.9,-0.406,19.11,19.69,01a60692o0529o
60692.471889,21.531,1.867,9,16,o,0,1.23,115.75287,31.38639,402.88,5670.87,2.4,2.19,48.0,-0.402,19.08,19.7,01a60692o0536o
60692.474206,-22.193,3.634,-5,18,o,0,1.01,115.75287,31.38639,10299.19,5559.43,2.42,2.32,-31.1,-0.427,19.14,19.73,01a60692o0541o
60692.484919,19.946,0.674,38,26,o,0,0.86,115.75287,31.38639,10280.93,5674.16,2.36,2.28,-25.9,-0.428,18.76,19.16,01a60692o0563o
60692.487244,-25.557,89.0,0,19,o,0,0.81,115.75287,31.38639,347.71,5588.66,2.41,2.2,44.3,-0.4,19.01,19.59,01a60692o0568o
60692.492742,19.545,0.602,55,33,o,0,0.94,115.75287,31.38639,327.87,5703.9,2.51,2.31,45.9,-0.39,18.37,18.75,01a60692o0580o
60693.433843,21.575,1.588,8,14,o,0,0.96,115.75287,31.38639,198.89,4942.09,2.15,2.0,20.4,-0.371,19.18,20.01,02a60693o0484o
60693.437029,-21.138,0.883,-13,11,o,0,1.66,115.75287,31.38639,179.66,4905.53,2.11,2.0,19.6,-0.383,19.22,20.02,02a60693o0491o
60693.438858,-20.473,0.746,-24,18,o,0,1.16,115.75287,31.38639,10151.84,4979.14,2.36,2.04,-57.0,-0.462,19.18,19.98,02a60693o0495o
60693.442212,-20.149,0.524,-32,17,o,0,1.19,115.75287,31.38639,10131.56,4938.66,2.44,2.09,-58.6,-0.453,19.13,19.99,02a60693o0502o
60693.443116,21.568,1.688,9,14,o,0,1.1,115.75287,31.38639,236.59,4980.79,2.19,2.03,19.3,-0.385,19.15,20.03,02a60693o0504o
60693.44765,-20.0,0.432,-36,16,o,0,1.42,115.75287,31.38639,10191.85,5022.24,2.45,2.13,-57.4,-0.448,19.09,19.99,02a60693o0514o
60693.477464,-20.769,0.721,-18,13,o,0,1.31,115.75287,31.38639,247.65,4857.6,2.31,2.13,25.2,-0.373,19.11,20.02,02a60693o0576o
60693.480823,-21.567,2.169,-9,19,o,0,1.09,115.75287,31.38639,10202.9,4902.68,2.42,2.03,-54.6,-0.458,19.16,20.0,02a60693o0583o
