MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.109742,-20.706,0.849,-19,16,o,0,1.69,51.53804,-26.19783,3662.63,6977.81,2.13,1.73,-75.4,-0.44,18.82,19.54,04a60685o0172o
60685.112763,-21.121,1.689,-13,22,o,0,0.99,51.53804,-26.19783,3683.45,7016.71,2.11,1.73,-72.6,-0.437,18.82,19.54,04a60685o0178o
60685.12042,-22.849,9.0,-3,24,o,0,0.9,51.53804,-26.19783,3627.82,6941.61,2.06,1.71,-74.9,-0.44,18.82,19.53,04a60685o0194o
60685.130368,20.207,0.602,30,18,o,0,1.26,51.53804,-26.19783,3602.89,7055.59,2.05,1.76,-72.3,-0.417,18.81,19.52,04a60685o0215o
60686.097136,-24.982,47.0,0,17,o,0,2.19,51.53804,-26.19783,2484.54,2631.94,2.07,1.83,59.7,-0.418,18.67,19.26,04a60686o0147o
60686.100322,-20.578,1.134,-21,24,o,0,1.13,51.53804,-26.19783,2502.28,2670.98,2.03,1.83,62.3,-0.436,18.7,19.23,04a60686o0154o
60686.1077,21.462,2.468,9,23,o,0,1.0,51.53804,-26.19783,2443.33,2593.99,2.0,1.83,60.8,-0.428,18.65,19.19,04a60686o0170o
60686.118992,-20.565,0.908,-22,20,o,0,1.39,51.53804,-26.19783,2426.87,2710.68,1.98,1.78,61.3,-0.427,18.66,19.17,04a60686o0194o
60686.843748,-20.411,0.885,-25,22,o,0,1.12,51.53804,-26.19783,2542.22,2580.43,2.54,2.17,-65.1,-0.409,18.72,19.45,03a60687o0140o
60686.846929,21.29,1.824,11,20,o,0,1.19,51.53804,-26.19783,2559.43,2620.12,2.43,2.11,-63.8,-0.403,18.73,19.41,03a60687o0147o
60686.852863,-20.559,1.036,-22,22,o,0,0.72,51.53804,-26.19783,2501.58,2542.29,2.46,2.19,-66.9,-0.403,18.73,19.39,03a60687o0160o
60686.886558,21.29,1.88,11,21,o,0,1.21,51.53804,-26.19783,2488.67,2656.94,2.37,2.1,-64.8,-0.408,18.74,19.38,03a60687o0175o
60687.845392,-21.675,4.036,-8,31,o,0,1.26,51.53804,-26.19783,9108.69,9363.49,3.32,2.81,-45.0,-0.419,18.4,19.22,03a60688o0145o
60687.852337,22.6,10.385,3,34,o,0,0.96,51.53804,-26.19783,9127.44,9403.45,3.28,2.57,-46.2,-0.416,18.46,19.19,03a60688o0160o
60687.861592,22.582,9.133,3,31,o,0,0.96,51.53804,-26.19783,9073.33,9321.96,3.04,2.48,-44.4,-0.405,18.5,19.15,03a60688o0180o
60687.864809,21.713,4.613,8,35,o,0,1.06,51.53804,-26.19783,9052.02,9437.1,3.16,2.54,-46.4,-0.409,18.48,19.11,03a60688o0187o
60689.131237,-19.691,0.955,-48,46,o,0,1.55,51.53804,-26.19783,9235.33,9263.15,2.33,1.73,-1.6,-0.452,18.42,18.82,04a60689o0162o
60689.134941,-20.395,1.783,-25,45,o,0,0.91,51.53804,-26.19783,9254.22,9302.82,2.33,1.71,-1.7,-0.45,18.41,18.8,04a60689o0170o
60689.140471,-19.648,0.962,-50,48,o,0,1.34,51.53804,-26.19783,9193.95,9223.28,2.37,1.75,-0.3,-0.439,18.4,18.77,04a60689o0182o
60689.15043,19.705,1.043,48,50,o,0,0.85,51.53804,-26.19783,9177.08,9341.89,2.25,1.72,-3.4,-0.451,18.36,18.7,04a60689o0203o
60690.09464,22.189,4.528,5,22,o,0,1.33,51.53804,-26.19783,6695.59,2922.58,2.11,1.82,-31.8,-0.446,18.72,19.42,04a60690o0143o
60690.09798,20.559,0.912,22,20,o,0,1.86,51.53804,-26.19783,6714.42,2962.11,2.13,1.84,-27.2,-0.44,18.73,19.4,04a60690o0150o
60690.104962,22.236,4.543,5,21,o,0,1.05,51.53804,-26.19783,6654.57,2883.21,2.11,1.82,-27.4,-0.434,18.69,19.36,04a60690o0165o
60690.116303,-20.979,1.757,-15,26,o,0,1.04,51.53804,-26.19783,6635.01,3001.77,2.14,1.83,-25.4,-0.437,18.64,19.28,04a60690o0189o
60690.834431,21.664,2.326,8,18,o,0,1.33,51.53804,-26.19783,6739.66,2976.55,2.59,2.25,-54.3,-0.42,18.86,19.88,03a60691o0122o
60690.838102,-22.398,4.292,-4,17,o,0,1.28,51.53804,-26.19783,6757.0,3015.28,2.54,2.24,-50.9,-0.426,18.87,19.84,03a60691o0130o
60690.843564,20.446,0.727,24,18,o,0,1.51,51.53804,-26.19783,6703.36,2936.34,2.4,2.09,-52.0,-0.434,18.93,19.81,03a60691o0142o
60690.854164,-21.552,2.075,-9,18,o,0,1.24,51.53804,-26.19783,6683.58,3051.95,2.53,2.19,-54.0,-0.426,18.8,19.74,03a60691o0165o
60691.825103,-22.046,2.513,-6,14,o,0,0.8,51.53804,-26.19783,7636.65,5423.94,2.35,2.03,-56.4,-0.425,19.34,20.6,03a60692o0103o
60691.828282,-22.645,3.304,-3,10,o,0,1.16,51.53804,-26.19783,7654.97,5463.15,2.32,2.0,-56.3,-0.424,19.29,20.53,03a60692o0110o
60691.835555,20.599,0.728,21,15,o,0,1.12,51.53804,-26.19783,7602.01,5384.23,2.39,2.01,-53.1,-0.424,19.21,20.33,03a60692o0126o
60691.846651,20.915,0.918,16,14,o,0,1.01,51.53804,-26.19783,7582.89,5498.97,2.33,2.03,-54.0,-0.435,19.1,20.13,03a60692o0150o
60693.069755,-21.048,0.821,-14,11,o,0,1.53,51.53804,-26.19783,7660.77,5345.53,2.19,1.81,-21.4,-0.44,19.32,20.75,04a60693o0091o
60693.073996,-22.658,4.227,-3,13,o,0,1.14,51.53804,-26.19783,7680.28,5386.55,2.26,1.89,-20.8,-0.429,19.31,20.68,04a60693o0100o
60693.079635,-21.215,1.25,-12,15,o,0,0.91,51.53804,-26.19783,7623.49,5309.19,2.31,2.03,-18.9,-0.42,19.21,20.62,04a60693o0112o
60693.089373,21.946,2.404,6,14,o,0,1.12,51.53804,-26.19783,7604.15,5424.54,2.16,1.79,-22.9,-0.436,19.32,20.64,04a60693o0133o
60694.091083,-21.322,1.111,-11,12,c,0,0.85,51.53804,-26.19783,7067.25,8828.98,2.72,2.03,-68.9,-0.418,19.58,21.83,04a60694o0138c
60694.094314,-20.4,0.338,-25,8,c,0,1.3,51.53804,-26.19783,7087.92,8868.34,2.72,2.04,-68.8,-0.404,19.62,21.86,04a60694o0145c
60694.101673,-23.574,7.714,-1,10,c,0,1.16,51.53804,-26.19783,7030.83,8790.2,2.63,2.02,-69.6,-0.421,19.62,21.79,04a60694o0161c
60694.104859,-23.365,6.556,-2,11,c,0,0.93,51.53804,-26.19783,7012.03,8906.35,2.66,1.98,-70.7,-0.411,19.66,21.74,04a60694o0168c
60694.828493,21.443,1.392,10,13,o,0,1.24,51.53804,-26.19783,6955.5,8877.75,2.82,2.28,-41.2,-0.41,19.27,20.72,03a60695o0112o
60694.831714,-19.907,0.354,-40,14,o,0,1.01,51.53804,-26.19783,6976.56,8917.67,2.82,2.29,-44.6,-0.413,19.28,20.72,03a60695o0119o
60694.841952,20.982,0.905,15,13,o,0,1.38,51.53804,-26.19783,6923.52,8838.08,2.88,2.37,-37.7,-0.404,19.26,20.76,03a60695o0141o
60694.847948,-20.765,0.615,-18,11,o,0,1.65,51.53804,-26.19783,6902.31,8952.35,2.81,2.28,-41.6,-0.409,19.32,20.79,03a60695o0154o
60695.824627,21.618,1.581,8,13,o,0,0.9,51.53804,-26.19783,5521.66,6897.48,2.67,2.38,-44.9,-0.404,19.32,20.98,03a60696o0105o
60695.828282,20.637,0.6,20,12,o,0,1.06,51.53804,-26.19783,5541.17,6937.7,2.77,2.46,-50.6,-0.394,19.26,21.0,03a60696o0113o
