MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.124199,-20.019,0.56,-36,20,o,0,1.58,65.48295,-27.02155,8010.2,8597.1,2.15,1.77,-8.8,-0.427,18.9,19.62,04a60685o0202o
60685.127088,-20.525,1.138,-22,26,o,0,0.94,65.48295,-27.02155,8032.1,8637.59,1.95,1.78,-41.8,-0.504,18.74,19.51,04a60685o0208o
60685.133924,-20.808,1.299,-17,22,o,0,1.48,65.48295,-27.02155,7973.31,8557.08,2.17,1.96,-26.7,-0.425,18.86,19.63,04a60685o0222o
60685.14458,20.579,0.989,21,21,o,0,1.21,65.48295,-27.02155,7952.39,8674.13,2.09,1.76,-9.8,-0.425,18.87,19.59,04a60685o0244o
60686.124686,21.899,4.176,6,26,o,0,0.7,65.48295,-27.02155,6523.45,4223.66,2.1,1.78,-30.1,-0.459,18.63,19.21,04a60686o0206o
60686.127506,22.281,5.639,4,25,o,0,1.0,65.48295,-27.02155,6541.35,4262.79,2.08,1.79,-35.0,-0.457,18.63,19.2,04a60686o0212o
60686.133148,20.778,1.228,18,22,o,0,0.92,65.48295,-27.02155,6485.49,4185.06,2.04,1.77,-27.3,-0.47,18.65,19.2,04a60686o0224o
60686.143225,-21.209,1.962,-12,23,o,0,1.03,65.48295,-27.02155,6464.13,4301.73,1.98,1.72,-25.5,-0.471,18.66,19.19,04a60686o0245o
60686.896159,21.236,1.556,12,18,o,0,1.69,65.48295,-27.02155,6536.5,4271.37,2.36,2.02,-53.3,-0.435,18.78,19.41,03a60687o0196o
60686.899915,22.493,6.083,4,22,o,0,1.26,65.48295,-27.02155,6555.19,4310.92,2.39,2.09,-56.6,-0.443,18.74,19.39,03a60687o0204o
60686.905437,-19.752,0.502,-46,23,o,0,1.3,65.48295,-27.02155,6501.64,4232.39,2.49,2.12,-56.5,-0.431,18.69,19.36,03a60687o0216o
60686.915347,19.925,0.522,39,20,o,0,1.36,65.48295,-27.02155,6478.66,4348.02,2.48,2.08,-55.7,-0.421,18.69,19.34,03a60687o0237o
