MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.53942,19.227,0.182,74,13,o,0,0.99,175.81392,33.26619,2961.41,7731.16,2.35,1.97,35.2,-0.419,19.51,20.83,02a60682o0730o
60682.542225,19.681,0.244,49,12,o,0,1.0,175.81392,33.26619,2979.77,7770.78,2.42,2.01,33.6,-0.409,19.48,20.82,02a60682o0736o
60682.54498,19.06,0.134,86,12,o,0,1.32,175.81392,33.26619,2918.42,7692.23,2.38,1.98,32.7,-0.422,19.49,20.82,02a60682o0742o
60682.551155,19.226,0.145,74,11,o,0,1.64,175.81392,33.26619,2895.22,7808.7,2.45,2.0,34.5,-0.41,19.48,20.84,02a60682o0754o
60684.534144,19.439,0.219,61,13,o,0,1.29,175.81392,33.26619,8980.24,6931.91,2.5,2.44,88.5,-0.441,19.44,20.52,01a60684o0696o
60684.535977,19.966,0.299,38,11,o,0,1.11,175.81392,33.26619,8960.95,6892.05,2.52,2.44,-87.3,-0.447,19.46,20.6,01a60684o0700o
60684.558229,19.777,0.246,45,11,o,0,0.86,175.81392,33.26619,9019.93,6969.15,2.46,2.39,54.5,-0.444,19.62,20.95,01a60684o0745o
60684.561022,19.386,0.155,64,10,o,0,1.44,175.81392,33.26619,9038.18,6851.73,2.43,2.38,68.5,-0.451,19.61,20.96,01a60684o0751o
60687.648092,20.209,0.692,30,21,o,0,0.96,175.81392,33.26619,3598.72,1072.22,2.93,2.35,-6.9,-0.4,18.79,19.7,02a60687o0880o
60687.656761,21.236,1.737,12,20,o,0,1.16,175.81392,33.26619,3570.95,1026.36,2.91,2.71,34.9,-0.415,18.71,19.8,02a60687o0898o
60687.670451,19.573,0.351,54,19,o,0,1.28,175.81392,33.26619,3630.22,1102.86,2.64,2.45,40.4,-0.427,18.88,19.87,02a60687o0925o
60687.673739,20.115,0.704,33,23,o,0,1.16,175.81392,33.26619,3651.89,984.68,2.71,2.48,44.0,-0.433,18.72,19.64,02a60687o0932o
60687.67561,19.713,0.547,47,26,o,0,0.92,175.81392,33.26619,3611.1,1043.35,2.83,2.72,60.5,-0.417,18.52,19.36,02a60687o0936o
60690.520501,19.216,0.385,75,29,o,0,0.99,175.81392,33.26619,962.45,9744.02,2.13,1.97,-40.1,-0.479,18.57,18.9,02a60690o0692o
60690.52326,20.604,1.411,21,29,o,0,1.22,175.81392,33.26619,983.11,9783.88,2.17,1.99,-47.6,-0.468,18.53,18.91,02a60690o0698o
60690.525985,19.115,0.401,82,33,o,0,0.9,175.81392,33.26619,920.35,9704.37,2.19,1.98,-47.8,-0.506,18.55,18.92,02a60690o0704o
60690.531456,19.437,0.475,61,29,o,0,1.44,175.81392,33.26619,897.51,9822.16,2.15,1.94,-46.2,-0.472,18.56,18.93,02a60690o0716o
60691.54861,19.307,0.338,69,23,o,0,1.47,175.81392,33.26619,9643.53,813.27,2.34,2.15,-52.5,-0.456,18.77,19.12,01a60691o0517o
60691.55046,19.623,0.38,51,20,o,0,1.59,175.81392,33.26619,9621.39,774.24,2.33,2.15,-58.3,-0.458,18.79,19.12,01a60691o0521o
60691.576006,19.415,0.34,62,21,o,0,1.44,175.81392,33.26619,9672.9,854.44,2.42,2.28,-47.6,-0.442,18.75,19.18,01a60691o0575o
60691.578876,19.903,0.58,40,23,o,0,0.82,175.81392,33.26619,9692.72,736.72,2.49,2.33,-45.6,-0.436,18.73,19.19,01a60691o0581o
60691.635046,20.448,1.022,24,25,o,0,1.1,175.81392,33.26619,9597.91,825.08,2.29,1.66,-67.5,-0.474,18.73,19.15,02a60691o0936o
60691.666214,20.19,0.891,30,27,o,0,0.94,175.81392,33.26619,9635.05,861.81,1.66,1.31,-82.5,-0.619,18.82,19.21,02a60691o1001o
60691.675116,-20.703,2.102,-19,40,o,0,1.25,175.81392,33.26619,9654.7,746.02,1.97,1.43,-67.7,-0.609,18.01,18.08,02a60691o1019o
60693.503501,20.702,1.025,19,20,o,0,0.94,175.81392,33.26619,10380.54,1943.58,2.35,1.73,-55.9,-0.517,18.89,19.44,02a60693o0630o
60693.503954,19.314,0.252,68,17,o,0,1.72,175.81392,33.26619,613.35,1943.34,2.03,1.96,-72.9,-0.461,18.89,19.43,02a60693o0631o
60693.505311,19.697,0.392,48,19,o,0,1.58,175.81392,33.26619,10397.14,1982.16,2.4,1.7,-58.5,-0.536,18.88,19.44,02a60693o0634o
60693.505762,20.491,0.627,23,14,o,0,2.29,175.81392,33.26619,632.34,1983.47,2.02,2.0,64.8,-0.462,18.91,19.44,02a60693o0635o
60693.508502,-21.074,1.752,-14,24,o,0,0.96,175.81392,33.26619,10339.19,1906.11,2.39,1.71,-57.1,-0.513,18.93,19.45,02a60693o0641o
60693.508954,20.036,0.61,35,21,o,0,0.91,175.81392,33.26619,573.38,1903.07,2.05,2.02,-70.3,-0.453,18.86,19.44,02a60693o0642o
60693.513623,19.582,0.442,53,24,o,0,1.03,175.81392,33.26619,10315.27,2025.67,2.48,1.79,-58.9,-0.512,18.91,19.45,02a60693o0652o
60693.540366,19.44,0.293,61,18,o,0,1.4,175.81392,33.26619,545.53,2021.42,1.97,1.93,53.9,-0.47,18.92,19.49,02a60693o0702o
60694.55006,19.33,0.248,67,17,o,0,1.21,175.81392,33.26619,3646.84,5507.81,2.68,2.06,33.0,-0.418,19.09,19.96,02a60694o0734o
