MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60682.56708,-22.901,5.588,-2,14,o,0,1.13,194.59407,27.96615,9538.58,7811.47,2.39,2.34,11.2,-0.434,19.44,20.83,02a60682o0789o
60682.568893,21.927,2.026,6,12,o,0,2.43,194.59407,27.96615,9557.53,7849.82,2.46,2.44,-17.2,-0.426,19.42,20.83,02a60682o0793o
60682.574132,-21.498,1.281,-9,12,o,0,2.46,194.59407,27.96615,9494.41,7773.47,2.33,2.31,-79.9,-0.437,19.49,20.87,02a60682o0803o
60682.582374,20.618,0.646,21,13,o,0,1.14,194.59407,27.96615,9471.73,7892.41,2.33,2.32,72.6,-0.439,19.45,20.9,02a60682o0821o
60684.570205,22.758,3.174,3,9,o,0,3.66,194.59407,27.96615,2046.1,6798.28,2.59,2.3,57.6,-0.423,19.6,20.96,01a60684o0770o
60684.572497,21.761,1.377,7,10,o,0,2.11,194.59407,27.96615,2025.23,6760.11,2.68,2.43,55.4,-0.425,19.58,20.98,01a60684o0775o
60684.57532,22.232,2.278,5,11,o,0,3.58,194.59407,27.96615,2084.92,6837.51,2.64,2.36,55.4,-0.416,19.6,21.0,01a60684o0781o
60684.5823,-21.098,0.949,-13,12,o,0,2.27,194.59407,27.96615,2102.64,6722.16,2.71,2.4,55.2,-0.41,19.62,21.08,01a60684o0795o
60690.55106,-20.541,1.492,-22,33,o,0,1.46,194.59407,27.96615,7588.27,9879.24,2.66,2.62,73.7,-0.439,18.58,19.15,02a60690o0757o
60690.55287,21.6,3.654,8,30,o,0,1.14,194.59407,27.96615,7608.8,9919.1,2.54,2.42,-58.3,-0.427,18.64,19.16,02a60690o0761o
60690.55847,22.063,5.324,5,29,o,0,1.14,194.59407,27.96615,7543.64,9842.25,2.42,2.27,-64.8,-0.445,18.66,19.17,02a60690o0773o
60690.565792,-22.022,4.725,-6,27,o,0,1.23,194.59407,27.96615,7525.07,9960.34,2.37,2.3,-57.3,-0.433,18.71,19.2,02a60690o0788o
60691.528778,19.994,0.519,36,19,o,0,2.68,194.59407,27.96615,3036.57,668.04,2.43,2.33,44.6,-0.473,18.85,19.24,01a60691o0476o
60691.530617,20.21,0.687,30,21,o,0,2.31,194.59407,27.96615,3016.4,630.2,2.51,2.41,46.6,-0.461,18.79,19.25,01a60691o0480o
60691.533375,-22.438,5.31,-4,20,o,0,2.14,194.59407,27.96615,3073.9,707.43,2.54,2.43,45.1,-0.458,18.81,19.26,01a60691o0486o
60691.538483,22.441,5.815,4,22,o,0,1.83,194.59407,27.96615,3096.1,593.15,2.82,2.56,49.4,-0.403,18.7,19.29,01a60691o0497o
60692.529872,-20.888,1.594,-16,26,o,0,1.38,194.59407,27.96615,2638.31,8445.8,3.11,2.59,56.2,-0.431,18.67,19.22,01a60692o0655o
60692.532163,21.486,2.176,9,20,o,0,2.87,194.59407,27.96615,2619.06,8402.37,2.58,2.35,58.2,-0.453,18.84,19.21,01a60692o0660o
60692.535424,-21.154,1.886,-12,24,o,0,1.28,194.59407,27.96615,2677.09,8484.83,3.14,2.61,55.6,-0.416,18.69,19.25,01a60692o0667o
60692.540494,21.293,2.435,11,27,o,0,1.09,194.59407,27.96615,2695.6,8365.88,2.63,2.34,55.6,-0.418,18.84,19.27,01a60692o0678o
60693.547218,-21.529,2.316,-9,21,o,0,1.33,194.59407,27.96615,7967.25,2105.22,2.14,1.97,-58.1,-0.441,18.91,19.46,02a60693o0717o
60693.549521,20.788,1.255,18,22,o,0,1.17,194.59407,27.96615,7984.26,2145.12,2.1,1.96,-59.8,-0.444,18.88,19.47,02a60693o0722o
60693.552707,-20.296,0.805,-28,22,o,0,1.11,194.59407,27.96615,7926.14,2068.25,2.06,1.94,-64.9,-0.439,18.94,19.48,02a60693o0729o
60693.557754,19.426,0.332,62,20,o,0,0.98,194.59407,27.96615,7905.35,2185.48,2.1,2.02,-59.3,-0.432,18.9,19.48,02a60693o0740o
60694.568202,22.917,7.529,2,19,o,0,1.35,194.59407,27.96615,643.51,5558.68,2.56,2.23,22.6,-0.403,18.98,19.81,02a60694o0773o
60694.571387,21.123,1.548,13,20,o,0,1.3,194.59407,27.96615,662.69,5598.21,2.65,2.31,34.6,-0.44,18.94,19.81,02a60694o0780o
60694.577581,-20.501,0.876,-23,20,o,0,1.6,194.59407,27.96615,599.35,5520.32,2.7,2.17,16.4,-0.455,18.97,19.83,02a60694o0792o
60694.583042,-19.763,0.378,-45,17,o,0,1.75,194.59407,27.96615,578.64,5637.01,2.56,2.25,29.7,-0.399,18.96,19.84,02a60694o0804o
60695.565265,-21.761,2.267,-7,16,o,0,1.61,194.59407,27.96615,9973.14,5004.14,2.47,2.41,-42.2,-0.443,19.24,20.11,01a60695o0756o
60695.568028,22.181,3.077,5,15,o,0,0.87,194.59407,27.96615,47.17,5035.63,2.59,2.4,58.5,-0.389,19.24,20.16,01a60695o0762o
60695.568497,-20.859,0.944,-16,16,o,0,1.67,194.59407,27.96615,9952.17,4965.32,2.59,2.52,-61.3,-0.409,19.2,20.11,01a60695o0763o
60695.572223,-20.578,0.726,-21,16,o,0,2.24,194.59407,27.96615,10011.49,5043.85,2.56,2.48,-55.0,-0.419,19.16,20.06,01a60695o0771o
60695.574074,-21.579,1.776,-8,15,o,0,2.4,194.59407,27.96615,65.52,4919.82,2.61,2.43,58.8,-0.375,19.19,20.09,01a60695o0775o
60695.577287,21.181,1.295,12,16,o,0,2.49,194.59407,27.96615,10029.64,4927.1,2.54,2.47,-50.2,-0.416,19.2,20.08,01a60695o0782o
60696.53177,22.465,5.304,4,20,o,0,1.96,194.59407,27.96615,10072.13,6958.68,2.8,2.4,25.1,-0.438,18.79,19.77,01a60696o0689o
60696.556784,20.213,0.675,30,20,o,0,1.93,194.59407,27.96615,10052.67,6913.5,2.75,2.39,27.3,-0.459,18.55,19.64,01a60696o0740o
60696.55953,21.501,1.855,9,17,o,0,2.05,194.59407,27.96615,103.71,6938.52,2.58,2.39,67.8,-0.421,19.08,20.22,01a60696o0746o
60696.559999,-19.76,0.247,-45,11,o,0,5.81,194.59407,27.96615,10111.21,6990.38,2.52,2.48,-48.7,-0.45,19.05,20.2,01a60696o0747o
60696.561375,20.816,1.131,17,19,o,0,2.08,194.59407,27.96615,81.68,6899.91,2.67,2.48,61.7,-0.413,18.78,19.88,01a60696o0750o
60696.564196,-21.431,2.78,-10,27,o,0,1.67,194.59407,27.96615,141.27,6976.97,2.64,2.5,60.7,-0.433,18.55,19.29,01a60696o0756o
60696.56511,20.917,1.556,16,24,o,0,1.78,194.59407,27.96615,10129.15,6873.33,2.64,2.49,-49.0,-0.444,18.63,19.39,01a60696o0758o
60696.569689,20.741,1.196,18,22,o,0,2.44,194.59407,27.96615,160.32,6860.62,2.72,2.53,58.6,-0.418,18.64,19.56,01a60696o0768o
60697.444265,20.198,2.68,30,81,o,0,0.95,194.59407,27.96615,6687.27,5817.31,2.37,1.96,35.2,-0.424,17.69,18.82,02a60697o0466o
60697.448284,-21.092,4.52,-13,60,o,0,1.14,194.59407,27.96615,6686.03,5817.33,2.41,1.94,33.6,-0.427,17.83,18.99,02a60697o0474o
60697.452933,-20.377,0.589,-26,15,o,0,2.29,194.59407,27.96615,6684.9,5816.91,2.38,1.99,33.0,-0.427,18.99,20.2,02a60697o0483o
60697.457893,-20.72,1.981,-19,37,o,0,1.24,194.59407,27.96615,6682.79,5813.55,2.33,1.89,32.9,-0.428,18.23,19.31,02a60697o0493o
60699.55423,20.08,0.369,34,12,o,0,1.77,194.59407,27.96615,5304.05,3007.02,2.95,2.76,44.4,-0.458,19.39,20.87,01a60699o0724o
60699.556068,19.853,0.266,42,11,o,0,2.39,194.59407,27.96615,5283.5,2967.95,3.07,2.88,50.4,-0.428,19.36,20.87,01a60699o0728o
60699.567816,-23.343,6.545,-2,11,o,0,2.06,194.59407,27.96615,5342.39,3046.62,2.83,2.62,44.2,-0.456,19.44,20.84,01a60699o0750o
60699.572456,20.459,0.443,24,10,o,0,2.27,194.59407,27.96615,5361.86,2929.94,2.75,2.54,41.5,-0.396,19.5,20.86,01a60699o0760o
60700.577337,0.0,21.435,0,10,o,0,2.96,194.59407,27.96615,4788.37,8817.73,2.88,2.53,53.3,-0.424,19.58,21.26,01a60700o0531o
60700.580148,20.866,0.592,16,10,o,0,4.97,194.59407,27.96615,4770.97,8779.12,2.81,2.48,53.0,-0.386,19.51,21.29,01a60700o0537o
60700.615409,-21.038,0.634,-14,9,o,0,2.61,194.59407,27.96615,5721.79,1716.86,2.52,2.36,45.1,-0.435,19.67,21.22,01a60700o0612o
60700.625317,21.015,0.658,14,9,o,0,3.1,194.59407,27.96615,5704.86,1831.92,2.53,2.38,42.5,-0.424,19.71,21.26,01a60700o0633o
60703.635336,22.376,2.452,4,10,o,0,2.4,194.59407,27.96615,4725.61,5919.97,2.67,2.4,46.3,-0.406,19.68,21.13,01a60703o0435o
60703.638566,-21.303,0.768,-11,8,o,0,4.34,194.59407,27.96615,4744.57,5957.64,2.7,2.43,45.7,-0.48,19.65,21.14,01a60703o0442o
60703.644701,21.423,1.254,10,12,o,0,1.57,194.59407,27.96615,4689.59,5879.92,2.95,2.56,44.0,-0.413,19.53,21.06,01a60703o0455o
