MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.787268,20.504,1.191,23,27,o,0,1.12,31.07767,-44.75298,8332.73,8194.72,2.68,2.13,-49.8,-0.395,18.64,19.25,03a60686o0017o
60685.790554,20.529,0.833,22,19,o,0,1.75,31.07767,-44.75298,8352.95,8234.26,2.64,2.13,-49.4,-0.399,18.82,19.53,03a60686o0024o
60685.798414,-22.129,3.935,-5,20,o,0,1.04,31.07767,-44.75298,8301.86,8153.35,2.68,2.14,-51.9,-0.398,18.95,19.77,03a60686o0041o
60685.809573,-20.869,1.248,-16,20,o,0,1.11,31.07767,-44.75298,8282.45,8267.6,2.63,2.12,-50.9,-0.405,18.98,19.81,03a60686o0065o
60692.120553,20.419,1.203,25,30,o,0,0.99,31.07767,-44.75298,9656.99,669.46,2.76,2.12,-36.8,-0.356,18.8,19.66,04a60692o0146o
60692.12334,-21.016,2.313,-14,33,o,0,0.88,31.07767,-44.75298,9677.26,710.3,2.65,2.24,-36.5,-0.352,18.75,19.57,04a60692o0152o
60692.154197,20.185,1.056,31,32,o,0,1.45,31.07767,-44.75298,9617.59,632.83,2.39,2.13,-48.7,-0.36,18.56,19.16,04a60692o0218o
60692.167218,-20.292,1.233,-28,34,o,0,1.1,31.07767,-44.75298,9592.85,750.64,2.73,2.03,-29.7,-0.343,18.46,19.11,04a60692o0246o
60693.79552,-20.542,0.553,-22,12,o,0,1.53,31.07767,-44.75298,8625.2,4244.69,2.42,2.02,-58.3,-0.406,19.21,20.41,03a60694o0039o
60693.798701,-23.224,7.692,-2,14,o,0,1.11,31.07767,-44.75298,8646.6,4284.89,2.39,1.99,-58.6,-0.409,19.28,20.6,03a60694o0046o
60693.805069,-21.653,1.655,-8,13,o,0,1.27,31.07767,-44.75298,8590.22,4204.15,2.37,2.0,-60.3,-0.413,19.33,20.73,03a60694o0060o
60693.820866,21.49,1.268,9,12,o,0,1.52,31.07767,-44.75298,8567.29,4317.61,2.47,2.18,-46.9,-0.408,19.24,20.7,03a60694o0094o
60696.099026,21.245,0.873,12,10,c,0,1.29,31.07767,-44.75298,8543.82,2202.84,2.63,2.04,-25.1,-0.375,19.54,21.51,04a60696o0155c
60696.10219,-20.384,0.412,-26,10,c,0,1.14,31.07767,-44.75298,8566.06,2243.84,2.65,2.08,-24.4,-0.37,19.5,21.49,04a60696o0162c
60696.127031,20.36,0.43,26,11,c,0,1.16,31.07767,-44.75298,8506.52,2166.84,2.68,2.12,-24.9,-0.368,19.43,21.39,04a60696o0216c
60696.145613,-21.456,1.192,-10,11,c,0,1.02,31.07767,-44.75298,8483.78,2283.79,2.66,2.13,-23.9,-0.367,19.36,21.26,04a60696o0256c
60700.096224,-22.563,3.5,-3,12,c,0,0.91,31.07767,-44.75298,7644.91,228.16,2.64,2.34,-27.6,-0.362,19.46,21.39,04a60700o0152c
60700.097181,-20.054,0.448,-35,16,c,0,1.34,31.07767,-44.75298,1299.62,10475.27,3.05,1.94,-73.8,-0.374,19.48,21.42,04a60700o0154c
60700.099563,21.114,0.778,13,10,c,0,1.04,31.07767,-44.75298,7665.18,268.23,2.65,2.26,-28.0,-0.359,19.46,21.35,04a60700o0159c
60700.100014,21.034,1.436,14,20,c,0,1.34,31.07767,-44.75298,1317.49,10513.51,3.08,1.92,-74.4,-0.373,19.48,21.36,04a60700o0160c
60700.124108,-21.884,2.188,-6,14,c,0,0.9,31.07767,-44.75298,7605.21,192.11,2.67,2.4,-20.2,-0.351,19.32,21.1,04a60700o0212c
60700.12456,20.966,1.076,15,16,c,0,1.0,31.07767,-44.75298,1265.14,10441.15,3.05,1.92,-73.6,-0.379,19.38,21.19,04a60700o0213c
60700.141814,-20.848,0.747,-17,12,c,0,1.25,31.07767,-44.75298,7582.1,311.06,2.63,2.45,-15.2,-0.357,19.26,21.01,04a60700o0250c
60704.039409,-21.07,1.061,-14,14,c,0,0.91,31.07767,-44.75298,1539.36,531.65,2.84,1.91,41.1,-0.416,19.29,20.82,04a60704o0047c
60704.043507,22.1,2.364,5,12,c,0,1.59,31.07767,-44.75298,1558.81,570.73,2.71,1.9,40.3,-0.428,19.43,21.17,04a60704o0056c
60704.049442,22.542,3.136,4,11,c,0,0.97,31.07767,-44.75298,1496.67,493.78,2.75,1.85,38.4,-0.437,19.49,21.35,04a60704o0069c
60704.062559,-22.701,3.263,-3,10,c,0,1.43,31.07767,-44.75298,1479.63,615.85,2.69,1.88,38.3,-0.433,19.51,21.36,04a60704o0097c
60708.103837,-20.83,0.798,-17,14,c,0,0.98,31.07767,-44.75298,6552.23,8165.69,2.48,1.95,-59.8,-0.435,19.34,21.21,04a60708o0186c
60708.107044,20.551,0.603,22,13,c,0,0.89,31.07767,-44.75298,6569.83,8204.79,2.54,1.97,-63.8,-0.442,19.33,21.17,04a60708o0193c
60708.112972,21.536,1.462,9,13,c,0,1.02,31.07767,-44.75298,6512.23,8125.58,2.53,1.96,-68.2,-0.411,19.3,21.15,04a60708o0205c
60708.1362,-24.504,20.0,-1,12,c,0,1.72,31.07767,-44.75298,6497.41,8245.41,2.51,1.98,-64.6,-0.441,19.19,20.99,04a60708o0255c
60712.073252,-20.329,0.616,-27,16,o,0,1.74,31.07767,-44.75298,4562.03,2347.48,2.03,1.94,-15.3,-0.465,18.94,19.98,04a60712o0130o
60712.076105,22.719,6.273,3,19,o,0,1.29,31.07767,-44.75298,4580.6,2387.28,2.0,1.96,-53.8,-0.454,18.96,20.0,04a60712o0136o
60712.099956,-20.88,0.967,-16,16,o,0,1.52,31.07767,-44.75298,4521.21,2312.41,2.01,1.92,0.7,-0.448,18.9,19.91,04a60712o0187o
