MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60683.566433,21.588,1.836,8,15,o,0,0.64,210.61608,60.99451,9789.13,4709.48,2.36,2.11,-50.5,-0.449,19.44,20.84,02a60683o0798o
60683.569679,22.468,3.286,4,12,o,0,0.94,210.61608,60.99451,9808.94,4746.96,2.31,2.05,-53.1,-0.457,19.46,20.93,02a60683o0805o
60683.57684,22.01,2.5,6,14,o,0,0.82,210.61608,60.99451,9745.85,4672.09,2.36,2.09,-45.3,-0.444,19.45,20.89,02a60683o0820o
60683.587814,20.684,0.596,19,12,o,0,0.8,210.61608,60.99451,9733.28,4795.3,2.19,1.97,-49.7,-0.459,19.54,20.94,02a60683o0844o
60683.614888,-21.304,0.851,-11,9,o,0,1.18,210.61608,60.99451,384.31,4706.36,2.23,1.97,31.9,-0.409,19.44,20.94,02a60683o0902o
60683.618087,-20.816,0.644,-17,11,o,0,0.6,210.61608,60.99451,401.69,4745.47,2.23,1.93,33.5,-0.423,19.52,20.98,02a60683o0909o
60683.623756,-21.847,1.638,-7,11,o,0,0.8,210.61608,60.99451,339.66,4661.47,2.22,1.95,33.3,-0.411,19.51,21.03,02a60683o0921o
60683.646418,21.691,1.429,8,11,o,0,0.87,210.61608,60.99451,314.94,4775.92,2.17,1.87,33.3,-0.431,19.55,21.15,02a60683o0969o
60687.578446,22.102,5.077,5,27,o,0,1.59,210.61608,60.99451,8306.81,6541.38,2.85,2.67,31.8,-0.391,18.43,19.2,02a60687o0732o
60687.595799,-20.657,1.35,-20,27,o,0,1.1,210.61608,60.99451,8327.9,6583.31,2.74,2.65,57.6,-0.397,18.48,19.38,02a60687o0769o
60687.604709,-20.298,1.034,-28,29,o,0,0.94,210.61608,60.99451,8274.02,6512.73,2.79,2.61,46.7,-0.393,18.58,19.23,02a60687o0788o
60687.607978,20.339,1.133,27,30,o,0,1.03,210.61608,60.99451,8252.43,6633.57,2.98,2.72,53.9,-0.385,18.52,19.24,02a60687o0795o
60691.602272,-19.97,0.531,-37,20,o,0,1.0,210.61608,60.99451,2359.08,6851.43,2.28,1.84,39.8,-0.43,18.94,19.55,02a60691o0866o
60691.605474,-21.234,1.8,-12,21,o,0,0.9,210.61608,60.99451,2380.76,6893.02,2.33,1.86,38.4,-0.426,18.95,19.49,02a60691o0873o
60691.627892,22.95,7.7,2,18,o,0,1.27,210.61608,60.99451,2313.78,6812.87,2.43,1.86,36.3,-0.425,18.96,19.56,02a60691o0921o
60691.644983,20.93,1.093,15,17,o,0,1.06,210.61608,60.99451,2294.86,6926.55,2.21,1.85,33.9,-0.435,19.01,19.58,02a60691o0957o
60693.570798,-26.009,123.0,0,18,o,0,1.22,210.61608,60.99451,4722.35,1213.23,2.63,2.49,54.1,-0.429,19.06,19.85,01a60693o0783o
60693.574019,21.32,1.671,11,18,o,0,0.91,210.61608,60.99451,4699.63,1174.17,2.5,2.32,51.3,-0.441,19.1,19.88,01a60693o0790o
60693.579548,22.503,4.962,4,18,o,0,0.83,210.61608,60.99451,4759.41,1253.15,2.66,2.43,49.3,-0.431,19.09,19.91,01a60693o0802o
60693.58936,-23.671,12.0,-1,15,o,0,1.25,210.61608,60.99451,4776.93,1137.15,2.65,2.41,52.0,-0.43,19.12,19.95,01a60693o0823o
60695.510422,21.157,1.464,12,18,o,0,0.98,210.61608,60.99451,2255.79,2590.34,2.05,1.91,28.6,-0.467,19.07,19.84,02a60695o0652o
60695.513694,20.357,0.579,26,15,o,0,1.26,210.61608,60.99451,2274.69,2629.1,2.04,1.93,35.5,-0.45,19.11,19.87,02a60695o0659o
60695.537398,23.982,19.5,1,18,o,0,0.73,210.61608,60.99451,2211.52,2546.04,2.1,1.98,41.9,-0.443,19.12,19.93,02a60695o0709o
60695.547953,-21.883,2.483,-6,16,o,0,0.83,210.61608,60.99451,2192.83,2662.9,2.03,1.94,47.9,-0.456,19.17,19.94,02a60695o0732o
60697.483292,17.356,4.069,415,1687,o,0,0.73,210.61608,60.99451,7637.14,2816.18,2.18,2.1,-32.3,-0.415,15.48,16.54,02a60697o0542o
60697.486222,-21.529,1.596,-9,14,o,0,1.16,210.61608,60.99451,2953.37,7717.02,2.99,2.71,45.9,-0.369,19.19,20.43,01a60697o0550o
60697.487991,-20.511,0.75,-23,17,o,0,0.84,210.61608,60.99451,7635.65,2813.59,2.27,2.17,-51.5,-0.388,19.08,20.19,02a60697o0551o
60697.496345,19.682,0.897,49,44,o,0,1.0,210.61608,60.99451,7635.47,2812.32,2.28,2.17,-47.7,-0.401,18.07,18.92,02a60697o0566o
60699.601517,21.421,1.476,10,14,o,0,0.89,210.61608,60.99451,6157.65,4587.35,2.75,2.13,36.7,-0.415,19.38,20.71,02a60699o0840o
60699.603812,-23.34,8.167,-2,14,o,0,0.77,210.61608,60.99451,6179.72,4624.84,2.51,2.07,38.8,-0.424,19.44,20.71,02a60699o0845o
60699.624272,-22.468,3.071,-4,12,o,0,1.27,210.61608,60.99451,6123.08,4551.22,2.45,2.03,39.8,-0.431,19.4,20.72,02a60699o0889o
60699.632985,20.365,0.443,26,12,o,0,1.15,210.61608,60.99451,6099.99,4667.64,2.54,2.08,39.7,-0.428,19.41,20.78,02a60699o0908o
60709.55522,23.014,5.786,2,13,o,0,0.95,210.61608,60.99451,4273.59,3849.42,2.89,2.67,43.9,-0.398,19.36,20.75,01a60709o0760o
60709.558459,20.195,0.403,30,12,o,0,0.92,210.61608,60.99451,4253.66,3810.08,2.93,2.61,44.9,-0.388,19.37,20.76,01a60709o0767o
60709.563988,21.099,0.783,13,10,o,0,1.39,210.61608,60.99451,4310.21,3888.29,2.89,2.63,38.1,-0.393,19.39,20.78,01a60709o0779o
60709.573998,22.104,2.0,5,10,o,0,1.57,210.61608,60.99451,4325.68,3771.62,2.83,2.53,41.2,-0.396,19.44,20.84,01a60709o0800o
60711.451199,-20.62,0.736,-20,15,o,0,0.99,210.61608,60.99451,2929.75,7740.99,2.96,2.84,59.9,-0.398,19.17,20.46,01a60711o0467o
60711.456345,21.383,1.283,10,13,o,0,1.4,210.61608,60.99451,2913.18,7703.45,2.99,2.87,64.2,-0.412,19.22,20.52,01a60711o0477o
60711.465981,21.075,0.985,14,13,o,0,1.29,210.61608,60.99451,2992.83,7664.16,3.17,2.97,51.3,-0.401,19.17,20.56,01a60711o0496o
