MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.141157,21.721,3.38,7,25,o,0,1.13,77.52404,-37.58416,6155.04,8696.64,2.03,1.83,-40.9,-0.443,18.82,19.81,04a60685o0237o
60685.144105,-20.046,0.69,-35,24,o,0,0.94,77.52404,-37.58416,6173.4,8735.91,2.02,1.79,-62.4,-0.459,18.91,19.98,04a60685o0243o
60685.149801,19.622,0.504,51,26,o,0,1.17,77.52404,-37.58416,6116.22,8657.64,2.11,1.85,-56.6,-0.475,18.96,19.94,04a60685o0255o
60685.162784,-21.613,2.167,-8,18,o,0,1.39,77.52404,-37.58416,6097.02,8774.88,1.95,1.77,-33.0,-0.442,18.95,19.81,04a60685o0281o
60685.886586,20.308,0.626,27,17,o,0,1.11,77.52404,-37.58416,4331.52,4329.55,2.41,2.21,-56.7,-0.406,18.95,19.86,03a60686o0232o
60685.889384,20.449,0.755,24,18,o,0,1.23,77.52404,-37.58416,4351.25,4368.6,2.51,2.32,-62.4,-0.409,18.89,19.87,03a60686o0238o
60685.89582,21.617,2.429,8,20,o,0,0.91,77.52404,-37.58416,4296.2,4290.09,2.51,2.3,-63.9,-0.409,18.92,19.86,03a60686o0252o
60685.9104,-22.602,5.0,-3,16,o,0,1.05,77.52404,-37.58416,4278.02,4405.34,2.29,2.07,-62.8,-0.414,18.99,19.85,03a60686o0284o
60688.171053,20.965,2.48,15,37,o,0,0.83,77.52404,-37.58416,3930.04,747.35,2.03,1.89,46.7,-0.421,18.21,18.46,04a60688o0095o
60688.178515,-19.939,1.276,-38,49,o,0,0.87,77.52404,-37.58416,3950.39,788.24,1.97,1.96,-51.2,-0.419,17.99,18.23,04a60688o0111o
60688.181292,18.997,1.578,92,144,o,0,0.76,77.52404,-37.58416,3888.55,708.81,2.08,1.89,54.8,-0.441,17.72,18.21,04a60688o0117o
60688.205657,20.635,4.5,20,91,o,0,0.7,77.52404,-37.58416,3870.9,828.54,2.01,1.87,40.0,-0.425,17.25,17.33,04a60688o0169o
60691.863306,24.657,44.333,0,22,o,0,0.89,77.52404,-37.58416,9909.6,7273.52,2.8,1.97,-54.7,-0.407,19.13,20.31,03a60692o0186o
60691.866106,21.982,2.75,6,16,o,0,0.88,77.52404,-37.58416,9930.73,7313.21,2.76,2.09,-57.0,-0.387,19.15,20.18,03a60692o0192o
60691.872069,-20.041,0.472,-35,16,o,0,1.01,77.52404,-37.58416,9875.43,7231.95,2.62,2.05,-53.9,-0.39,19.15,20.17,03a60692o0205o
60691.88259,-21.247,1.264,-12,14,o,0,1.52,77.52404,-37.58416,9856.82,7347.02,2.7,2.08,-56.8,-0.392,19.12,20.12,03a60692o0228o
60691.883041,-20.253,0.573,-29,16,o,0,1.21,77.52404,-37.58416,220.22,7005.53,2.58,2.21,-70.2,-0.392,19.14,20.13,03a60692o0229o
60691.886238,20.823,0.931,17,16,o,0,1.42,77.52404,-37.58416,240.28,7044.84,2.61,2.27,-63.9,-0.387,19.1,20.12,03a60692o0236o
60691.892773,-20.068,0.412,-34,14,o,0,1.33,77.52404,-37.58416,183.02,6967.18,2.54,2.16,-70.2,-0.387,19.09,20.11,03a60692o0250o
60691.904724,20.462,0.777,24,18,o,0,0.61,77.52404,-37.58416,166.36,7084.63,2.52,2.13,-68.3,-0.389,19.1,20.04,03a60692o0276o
60693.126627,19.834,0.62,42,26,o,0,0.62,77.52404,-37.58416,9994.59,7138.93,2.4,1.88,-3.0,-0.432,19.14,20.17,04a60693o0213o
60693.129394,-21.712,3.872,-8,29,o,0,0.7,77.52404,-37.58416,10015.69,7178.45,2.43,1.92,-1.5,-0.427,19.12,20.21,04a60693o0219o
60693.135347,21.152,2.063,13,26,o,0,0.93,77.52404,-37.58416,9957.38,7098.67,2.47,1.97,-1.4,-0.419,19.12,20.11,04a60693o0232o
60693.139081,22.12,3.71,5,19,o,0,0.9,77.52404,-37.58416,277.46,7120.65,2.42,2.0,-80.8,-0.382,19.0,20.36,04a60693o0240o
60693.142634,-22.941,8.533,-2,21,o,0,0.94,77.52404,-37.58416,296.35,7159.4,2.41,1.99,-76.2,-0.395,19.0,20.51,04a60693o0247o
60693.145373,21.223,1.859,12,22,o,0,1.11,77.52404,-37.58416,9935.49,7214.24,2.53,2.0,-5.7,-0.431,19.05,20.02,04a60693o0253o
60693.149022,-19.73,0.439,-47,20,o,0,0.73,77.52404,-37.58416,236.99,7082.69,2.37,1.98,-81.4,-0.393,19.04,20.3,04a60693o0261o
60693.158978,21.629,2.264,8,18,o,0,1.15,77.52404,-37.58416,218.39,7200.71,2.48,2.03,-84.1,-0.373,19.06,20.01,04a60693o0282o
60693.876183,-22.753,6.235,-3,18,o,0,0.72,77.52404,-37.58416,1801.67,309.05,2.49,2.26,-77.8,-0.411,19.07,20.3,03a60694o0214o
60693.879884,24.731,35.667,0,17,o,0,0.96,77.52404,-37.58416,1822.89,348.31,2.43,2.13,-68.7,-0.409,19.16,20.27,03a60694o0222o
60693.885821,20.842,1.12,17,19,o,0,0.9,77.52404,-37.58416,1766.01,268.68,2.52,2.23,-78.1,-0.405,19.13,20.27,03a60694o0235o
60693.895982,20.785,0.742,18,13,o,0,2.49,77.52404,-37.58416,1747.96,386.79,2.62,2.33,-71.1,-0.411,19.08,20.3,03a60694o0257o
