MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.487596,-21.556,2.107,-9,18,o,0,0.85,150.27787,54.78957,7549.33,7931.06,2.89,2.63,50.4,-0.384,19.01,19.85,01a60685o0612o
60685.489447,21.935,2.757,6,17,o,0,1.15,150.27787,54.78957,7528.58,7891.52,2.84,2.8,62.3,-0.394,19.05,19.87,01a60685o0616o
60685.492222,-21.826,2.513,-7,17,o,0,1.39,150.27787,54.78957,7586.98,7969.88,3.36,2.65,44.2,-0.337,18.92,19.88,01a60685o0622o
60685.501339,-21.61,2.28,-8,19,o,0,0.9,150.27787,54.78957,7604.44,7853.88,3.15,2.64,43.1,-0.359,18.97,19.9,01a60685o0641o
60687.585875,20.371,1.285,26,33,o,0,0.89,150.27787,54.78957,9952.82,2230.45,2.93,2.43,-60.8,-0.443,18.39,19.08,02a60687o0748o
60687.589597,19.603,0.674,52,35,o,0,0.99,150.27787,54.78957,9933.85,2190.43,2.9,2.47,-58.7,-0.443,18.43,19.07,02a60687o0756o
60687.617363,-20.28,1.071,-28,30,o,0,1.08,150.27787,54.78957,9992.97,2267.59,2.69,2.1,-61.8,-0.449,18.55,19.12,02a60687o0815o
60687.645694,-20.256,1.007,-29,29,o,0,1.05,150.27787,54.78957,10014.67,2150.06,2.97,2.55,-58.2,-0.429,18.45,19.19,02a60687o0875o
60691.473136,-21.417,2.646,-10,26,o,0,1.49,150.27787,54.78957,4601.19,8768.93,2.44,1.98,43.9,-0.41,18.68,19.11,02a60691o0589o
60691.476343,-20.112,0.912,-33,30,o,0,0.93,150.27787,54.78957,4620.39,8808.28,2.48,1.94,42.5,-0.414,18.73,19.12,02a60691o0596o
60691.499366,-21.545,3.129,-9,27,o,0,1.39,150.27787,54.78957,4551.96,8730.97,2.51,1.94,40.9,-0.405,18.76,19.15,02a60691o0645o
60691.502995,23.494,19.833,2,29,o,0,0.88,150.27787,54.78957,4530.41,8847.26,2.42,1.92,40.7,-0.415,18.73,19.16,02a60691o0653o
60693.44685,-20.389,0.751,-25,19,o,0,1.21,150.27787,54.78957,98.01,9717.29,2.76,2.45,-88.7,-0.49,19.06,19.97,01a60693o0517o
60693.470084,20.672,0.93,20,18,o,0,1.21,150.27787,54.78957,75.46,9683.14,2.78,2.47,-89.6,-0.49,19.03,19.99,01a60693o0566o
60693.47285,21.398,1.638,10,16,o,0,1.31,150.27787,54.78957,129.97,9758.02,2.7,2.43,-86.3,-0.483,19.12,19.99,01a60693o0572o
60693.475604,23.581,13.556,1,18,o,0,1.04,150.27787,54.78957,148.78,9640.71,2.73,2.47,-74.2,-0.488,19.15,20.0,01a60693o0578o
60693.478813,20.976,0.981,15,14,o,0,1.25,150.27787,54.78957,9291.81,9675.7,2.68,2.53,52.0,-0.427,19.14,19.93,01a60693o0585o
60693.481587,21.824,2.524,7,17,o,0,1.11,150.27787,54.78957,9272.47,9635.06,2.78,2.76,77.8,-0.422,19.06,19.92,01a60693o0591o
60693.484334,21.817,2.208,7,15,o,0,1.27,150.27787,54.78957,9328.76,9716.72,2.63,2.56,81.7,-0.427,19.15,19.96,01a60693o0597o
60693.48983,22.935,6.937,2,17,o,0,1.05,150.27787,54.78957,9346.22,9599.34,2.72,2.65,52.9,-0.421,19.1,19.98,01a60693o0609o
60695.446237,-20.677,0.688,-20,13,o,0,1.46,150.27787,54.78957,1005.35,4370.66,2.17,1.9,36.5,-0.436,19.24,20.09,02a60695o0514o
60695.454574,20.955,0.763,15,12,o,0,1.63,150.27787,54.78957,1023.5,4410.68,2.13,1.88,37.5,-0.443,19.28,20.09,02a60695o0532o
60695.465388,19.81,0.275,43,12,o,0,1.61,150.27787,54.78957,968.18,4336.41,2.05,1.86,37.5,-0.453,19.27,20.06,02a60695o0555o
60695.468613,23.081,7.85,2,17,o,0,0.83,150.27787,54.78957,949.04,4450.49,2.12,1.85,37.7,-0.449,19.24,20.07,02a60695o0562o
60697.332511,-21.475,1.279,-9,12,o,0,1.06,150.27787,54.78957,3890.49,5831.96,2.77,2.58,40.5,-0.394,19.35,20.63,01a60697o0260o
60697.33871,-23.135,5.765,-2,12,o,0,1.2,150.27787,54.78957,6722.66,4704.83,2.18,2.0,35.0,-0.427,19.42,20.58,02a60697o0261o
60697.344196,23.93,11.375,1,11,o,0,1.52,150.27787,54.78957,6721.04,4706.13,2.2,2.03,36.9,-0.422,19.45,20.6,02a60697o0271o
60697.34672,21.68,1.566,8,12,o,0,1.09,150.27787,54.78957,3890.79,5837.14,2.69,2.54,48.7,-0.399,19.41,20.65,01a60697o0286o
60699.478399,-21.575,1.17,-8,10,c,0,1.57,150.27787,54.78957,6704.36,6439.86,2.73,2.37,39.3,-0.391,19.57,21.47,02a60699o0592c
60699.480209,21.424,1.203,10,12,c,0,0.92,150.27787,54.78957,6723.99,6478.55,2.69,2.38,39.0,-0.399,19.52,21.41,02a60699o0596c
60699.483386,21.083,0.854,13,11,c,0,0.86,150.27787,54.78957,6664.36,6405.04,2.7,2.41,41.3,-0.399,19.55,21.47,02a60699o0603c
60699.503827,-23.713,8.25,-1,10,c,0,1.08,150.27787,54.78957,3904.81,4053.95,2.49,2.29,25.1,-0.407,19.54,21.41,02a60699o0647c
