MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60685.814129,-21.795,3.25,-7,23,o,0,0.8,47.73896,-40.71866,7662.31,10523.06,2.91,2.29,-45.4,-0.402,18.98,19.85,03a60686o0075o
60685.815482,-20.269,0.569,-28,16,o,0,1.2,47.73896,-40.71866,2736.73,198.36,2.4,2.25,-50.2,-0.37,18.94,19.89,03a60686o0078o
60685.818783,-20.578,0.862,-21,18,o,0,1.27,47.73896,-40.71866,2755.95,237.21,2.37,2.2,-55.6,-0.377,18.94,19.89,03a60686o0085o
60685.822547,-20.822,1.288,-17,22,o,0,0.92,47.73896,-40.71866,7626.46,10480.92,2.99,2.51,-41.3,-0.382,18.88,19.84,03a60686o0093o
60685.824115,-22.707,6.467,-3,19,o,0,1.24,47.73896,-40.71866,2700.37,158.0,2.73,2.63,-55.7,-0.36,18.85,19.86,03a60686o0096o
60685.834802,-19.907,0.415,-40,16,o,0,1.51,47.73896,-40.71866,2680.31,275.63,2.45,2.27,-64.6,-0.359,18.93,19.84,03a60686o0119o
60688.183178,19.064,0.566,86,49,o,0,1.06,47.73896,-40.71866,9185.15,6898.87,2.37,1.85,-8.3,-0.399,17.87,18.17,04a60688o0121o
60688.206607,-19.05,1.498,-87,130,o,0,1.19,47.73896,-40.71866,9204.53,6939.41,2.3,1.88,-9.4,-0.412,16.99,17.32,04a60688o0171o
60688.225173,-19.151,1.984,-79,158,o,0,1.47,47.73896,-40.71866,9145.68,6858.58,2.35,1.88,-10.3,-0.436,16.51,16.46,04a60688o0210o
60688.240474,-18.055,1.241,-218,270,o,0,1.18,47.73896,-40.71866,9125.07,6974.1,2.33,1.99,-10.3,-0.39,16.34,16.2,04a60688o0242o
60692.217477,-20.567,1.539,-22,33,o,0,0.65,47.73896,-40.71866,7654.11,2990.51,2.24,1.86,-26.7,-0.412,18.48,19.1,04a60692o0347o
60692.223403,-19.815,0.696,-43,30,o,0,1.12,47.73896,-40.71866,7670.39,3027.88,2.24,1.84,-24.4,-0.412,18.43,19.05,04a60692o0359o
60692.22663,-21.209,2.365,-12,28,o,0,0.79,47.73896,-40.71866,7611.03,2949.44,2.3,1.9,-22.5,-0.408,18.42,19.06,04a60692o0365o
60693.801856,-21.247,0.935,-12,11,o,0,1.27,47.73896,-40.71866,6995.83,6509.17,2.41,2.04,-53.7,-0.421,19.43,20.88,03a60694o0053o
60693.805544,-22.911,4.562,-2,11,o,0,0.86,47.73896,-40.71866,7013.58,6548.98,2.44,2.11,-49.3,-0.412,19.42,20.91,03a60694o0061o
60693.812518,21.656,1.412,8,11,o,0,0.99,47.73896,-40.71866,6959.04,6468.43,2.43,2.09,-52.2,-0.418,19.43,20.96,03a60694o0076o
60693.822696,-21.247,1.162,-12,13,o,0,0.86,47.73896,-40.71866,6942.14,6583.96,2.45,2.1,-50.5,-0.413,19.35,20.85,03a60694o0098o
60696.059984,-22.116,1.657,-5,9,c,0,1.01,47.73896,-40.71866,6968.06,4515.63,2.39,2.13,-38.4,-0.39,19.61,21.73,04a60696o0071c
60696.063181,22.72,2.95,3,9,c,0,1.25,47.73896,-40.71866,6986.57,4554.15,2.39,2.12,-36.8,-0.391,19.58,21.73,04a60696o0078c
60696.068655,-21.104,0.689,-13,9,c,0,1.37,47.73896,-40.71866,6929.6,4477.31,2.37,2.11,-42.6,-0.387,19.6,21.77,04a60696o0090c
60696.093778,21.647,0.952,8,8,c,0,1.38,47.73896,-40.71866,6909.35,4594.26,2.23,1.94,-33.5,-0.391,19.61,21.72,04a60696o0144c
