MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60683.398132,-23.371,9.071,-2,15,o,0,1.27,94.89312,55.19667,3007.14,4642.4,2.32,1.83,30.4,-0.458,19.21,19.94,02a60683o0435o
60683.400948,-20.701,0.897,-19,17,o,0,0.68,94.89312,55.19667,2990.31,4605.47,2.34,1.8,28.1,-0.459,19.17,19.94,02a60683o0441o
60683.406961,-20.853,0.783,-17,13,o,0,2.12,94.89312,55.19667,3048.7,4675.99,2.36,1.87,29.7,-0.452,19.14,19.93,02a60683o0454o
60683.440936,20.574,0.643,21,14,o,0,1.7,94.89312,55.19667,3062.17,4555.29,2.38,1.79,29.9,-0.457,19.19,19.98,02a60683o0527o
60685.411378,19.332,0.665,67,45,o,0,1.4,94.89312,55.19667,6561.21,1865.35,2.57,2.39,38.7,-0.43,16.76,18.03,01a60685o0449o
60685.41458,19.87,0.531,41,22,o,0,1.06,94.89312,55.19667,6580.66,1904.58,2.59,2.42,27.6,-0.427,18.76,19.21,01a60685o0456o
60685.421954,-21.728,2.782,-7,21,o,0,1.33,94.89312,55.19667,6528.3,1826.97,2.65,2.44,26.1,-0.409,18.78,19.31,01a60685o0472o
60685.455269,19.884,0.49,40,20,o,0,1.16,94.89312,55.19667,6519.07,1941.94,2.6,2.4,32.2,-0.415,18.8,19.32,01a60685o0543o
60691.414937,-19.838,0.342,-42,14,o,0,2.06,94.89312,55.19667,7492.21,2634.86,1.93,1.92,26.3,-0.425,18.9,19.36,02a60691o0462o
60691.418114,-20.693,0.817,-19,16,o,0,1.77,94.89312,55.19667,7474.34,2596.3,1.95,1.9,25.6,-0.43,18.92,19.35,02a60691o0469o
60691.424029,-21.419,1.588,-10,16,o,0,1.85,94.89312,55.19667,7533.0,2671.97,1.95,1.88,23.4,-0.425,18.86,19.34,02a60691o0482o
60691.434077,-22.782,6.931,-3,19,o,0,1.21,94.89312,55.19667,7554.57,2554.7,1.94,1.88,21.6,-0.433,18.89,19.33,02a60691o0504o
60693.313451,20.9,0.833,16,13,o,0,1.08,94.89312,55.19667,507.77,241.29,2.59,2.51,56.1,-0.443,19.33,20.54,01a60693o0233o
60693.316666,21.194,0.932,12,11,o,0,1.12,94.89312,55.19667,487.39,202.49,2.41,2.26,52.9,-0.454,19.36,20.5,01a60693o0240o
60693.334608,20.233,0.5,29,15,o,0,1.29,94.89312,55.19667,541.6,282.46,2.35,2.21,45.7,-0.454,19.25,20.13,01a60693o0277o
60693.340593,20.897,0.962,16,15,o,0,1.35,94.89312,55.19667,559.57,164.47,2.24,2.08,41.7,-0.478,19.22,20.02,01a60693o0290o
60693.341051,-21.808,2.273,-7,16,o,0,1.1,94.89312,55.19667,7136.65,10379.27,2.53,2.4,77.8,-0.403,19.26,20.07,01a60693o0291o
60693.343365,20.974,0.905,15,13,o,0,1.48,94.89312,55.19667,7119.38,10340.38,2.56,2.45,80.5,-0.395,19.22,20.03,01a60693o0296o
60693.346149,19.923,0.391,39,15,o,0,1.11,94.89312,55.19667,7173.46,10420.62,2.56,2.47,-87.1,-0.393,19.22,20.04,01a60693o0302o
60693.371254,21.153,1.25,13,16,o,0,1.25,94.89312,55.19667,7186.95,10304.0,2.83,2.49,62.1,-0.386,19.12,20.07,01a60693o0355o
60695.521704,-21.836,1.967,-7,13,o,0,4.67,94.89312,55.19667,4393.43,6821.4,2.22,1.79,29.6,-0.437,19.18,19.94,02a60695o0676o
