# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-07-15 at 21:16:02
#
# Requested input R.A. = 184.50780833333332 degrees
# Requested input Dec. = -20.857608333333335 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460508.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 270 15 0 ZTF_g 450296995615 0 4.4887 289.484 11.763 26.1932 4.16556e-05 0.0502259 -0.0578655 0.000108653 391 30. 0.099225 0.111325 18.9775 26.1932 1 2458204.7969907 270120156 -64.0188776021085 88.5766369167896 -0.803977083534793 1.04760047109085 -57.7701148241314 107.189479546617 -0.542583097868073 1.17496953888965 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 1 270 15 0 ZTF_g 450320285615 0 3.9897 294.159 11.5759 26.2075 2.53757e-05 0.0431764 -0.0619417 6.41312e-05 454 30. 0.101086 0.105155 19.1178 26.2075 1 2458204.8202894 270120156 88.3844621906509 84.7900437750422 1.15954034816478 0.956652940917501 149.89958374719 108.5689011454 1.38998520272469 1.10994277951761 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 2 270 15 0 ZTF_g 453315725615 0 2.5672 248.576 25.8735 26.0799 3.93331e-05 0.0450295 -0.0421166 0.000101994 341 30. 0.058922 0.054425 18.5268 26.0799 1 2458207.8157292 270120156 73.2024105700776 129.606931779531 0.628278147051351 0.968265138524948 203.91059731123 216.484856906195 0.948260076246579 1.06271199848889 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 3 270 15 0 ZTF_g 456281485615 33554433 2.7867 165.041 31.0141 25.4036 0.000463726 0.0817669 0.00177589 0.00141698 130 30. 0.069502 0.067127 17.5819 25.4036 1 2458210.7814815 270120156 2.05024635110747 169.796304985751 0.0134317504253713 0.919719629884585 -285.148852558088 254.701302381124 -1.12708236590216 1.10490947690341 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 4 270 15 0 ZTF_g 462263885615 0 4.2816 264.095 4.34878 26.059 1.49787e-05 0.0423979 -0.0380803 3.37127e-05 691 30. 0.084414 0.070127 19.9014 26.059 1 2458216.7638889 270120156 -28.8395233173163 38.931394481055 -0.824029802235836 1.05553024351627 -31.2876659293136 48.7768306643192 -0.645765412194399 1.18938337021848 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 5 270 15 0 ZTF_r 465245415615 0 2.9698 262.372 9.66094 25.7084 1.48842e-05 0.0452143 0.104922 2.69917e-05 784 30. 0.065572 0.068208 19.1028 25.7084 1 2458219.7454167 270120256 -43.02357127784 57.6006287337727 -0.830871829134379 1.06327357457866 -19.7585431978475 84.6198583817737 -0.235070331048621 1.09831515597268 2.84848146796124 19.3050002098083 0.104999996721745 4.92399978637695 0.31700000166893 2458219.761030 2459220.001910 0
 6 270 15 0 ZTF_r 465261035615 0 2.1387 360.924 8.00426 26.0494 4.0951e-06 0.02433 0.097119 7.65067e-06 814 30. 0.051598 0.057056 20.0373 26.0494 1 2458219.7610301 270120256 -61.4765747061009 33.0751773329057 -2.06757980538958 1.10519470576247 -83.0729343350276 57.2280693910723 -1.46138837492244 1.07063608927448 2.84848146796124 19.3050002098083 0.104999996721745 4.92399978637695 0.31700000166893 2458219.761030 2459220.001910 0
 7 270 15 0 ZTF_g 476293415615 0 3.2177 274.061 7.50969 26.1479 1.14934e-05 0.0382002 -0.0929724 2.57135e-05 736 30. 0.064931 0.078792 19.7633 26.1479 1 2458230.7934144 270120156 -78.7386611645301 38.2060349801854 -2.29250799063288 0.999960910379128 -23.4911485260198 58.2210725899005 -0.406199365811856 1.04854268472452 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
 8 270 15 0 ZTF_g 479229825615 0 2.2574 279.106 13.5753 26.1763 1.22805e-05 0.0379438 -0.0610802 2.89525e-05 689 30. 0.053093 0.056491 19.6436 26.1763 1 2458233.7298264 270120156 41.6013869924504 46.9696206549466 0.985247992636121 1.05775228823289 -64.0502622251488 83.326516676566 -0.773843033384538 1.04798398730067 2.61574640008452 20.0099999427795 0.0890000015497208 2.04699993133545 0.0549999997019768 2458204.796991 2458601.734340 0
