MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60660.422664,19.426,0.421,62,26,o,0,1.63,62.48239,-1.37384,5121.75,5233.71,2.5,1.95,39.9,-0.416,18.51,18.97,02a60660o0510o
60660.425868,-19.822,0.644,-43,28,o,0,1.26,62.48239,-1.37384,5102.94,5195.04,2.58,2.04,39.3,-0.407,18.51,18.92,02a60660o0517o
60660.431755,-20.458,1.164,-24,28,o,0,2.05,62.48239,-1.37384,5164.4,5275.24,2.53,2.11,37.0,-0.418,18.42,18.91,02a60660o0530o
60660.444096,19.392,0.41,64,26,o,0,1.51,62.48239,-1.37384,5191.58,5161.85,2.55,2.05,39.2,-0.415,18.45,18.88,02a60660o0557o
60660.918299,20.295,0.769,28,21,o,0,1.59,62.48239,-1.37384,5424.7,5303.13,2.42,2.04,-50.9,-0.397,18.56,19.14,03a60661o0329o
60660.921468,-19.714,0.528,-47,25,o,0,1.81,62.48239,-1.37384,5444.9,5341.91,2.4,2.08,-49.8,-0.403,18.59,19.13,03a60661o0336o
60660.927381,20.774,1.218,18,22,o,0,1.37,62.48239,-1.37384,5391.34,5263.52,2.39,2.07,-46.9,-0.4,18.56,19.1,03a60661o0349o
60660.937466,-21.44,2.646,-10,26,o,0,1.85,62.48239,-1.37384,5370.58,5379.1,2.47,2.08,-47.2,-0.391,18.54,19.05,03a60661o0371o
60662.491797,-25.922,138.0,0,21,o,0,1.31,62.48239,-1.37384,1221.82,9885.79,2.73,2.58,-78.5,-0.459,18.93,19.63,01a60662o0147o
60662.49503,-22.195,4.621,-5,22,o,0,1.45,62.48239,-1.37384,1239.27,9924.97,2.81,2.65,-59.7,-0.46,18.89,19.61,01a60662o0154o
60662.501124,20.55,0.88,22,19,o,0,1.85,62.48239,-1.37384,1177.25,9846.43,2.71,2.52,-63.8,-0.465,18.9,19.59,01a60662o0167o
60662.5117,-21.485,2.792,-9,26,o,0,1.45,62.48239,-1.37384,1149.6,9963.13,3.08,2.85,-76.0,-0.437,18.77,19.51,01a60662o0190o
60663.159895,21.637,2.345,8,19,o,0,1.17,62.48239,-1.37384,1243.98,9850.91,2.56,1.84,-72.3,-0.415,18.96,19.8,04a60663o0293o
60663.163558,19.866,0.507,41,21,o,0,1.49,62.48239,-1.37384,1263.61,9890.09,2.66,1.85,-72.0,-0.406,18.96,19.77,04a60663o0301o
60663.169889,-23.044,8.4,-2,18,o,0,1.58,62.48239,-1.37384,1205.7,9812.35,2.63,1.81,-73.9,-0.404,18.99,19.8,04a60663o0315o
60663.181841,-20.406,0.892,-25,22,o,0,1.21,62.48239,-1.37384,1182.62,9930.59,2.71,1.77,-72.8,-0.411,18.97,19.79,04a60663o0341o
60664.404937,-21.57,2.349,-8,20,o,0,1.35,62.48239,-1.37384,2870.02,6789.91,2.55,2.04,35.4,-0.415,19.2,20.19,02a60664o0468o
60664.408102,-19.774,0.318,-45,14,o,0,2.16,62.48239,-1.37384,2850.23,6751.05,2.47,2.03,34.1,-0.419,19.18,20.17,02a60664o0475o
60664.414165,-21.99,2.386,-6,14,o,0,1.99,62.48239,-1.37384,2906.73,6829.04,2.46,2.04,35.9,-0.419,19.19,20.18,02a60664o0488o
60664.425091,21.162,1.207,12,15,o,0,2.48,62.48239,-1.37384,2928.45,6714.43,2.59,2.08,35.2,-0.422,19.12,20.13,02a60664o0512o
60664.875699,22.073,2.0,5,11,c,0,1.91,62.48239,-1.37384,7700.55,3819.95,2.62,2.28,-58.2,-0.401,19.5,21.54,03a60665o0229c
60664.886368,21.807,1.472,7,10,c,0,2.21,62.48239,-1.37384,7721.65,3858.46,2.76,2.39,-56.3,-0.396,19.49,21.57,03a60665o0251c
60664.898786,-23.281,4.9,-2,9,c,0,2.23,62.48239,-1.37384,7669.5,3780.25,2.61,2.3,-52.8,-0.403,19.52,21.53,03a60665o0277c
60664.902157,21.471,1.17,9,11,c,0,1.91,62.48239,-1.37384,7647.29,3895.78,2.65,2.27,-58.2,-0.398,19.48,21.46,03a60665o0284c
60666.398243,-21.539,1.75,-9,15,o,0,1.0,62.48239,-1.37384,7509.57,10075.88,2.84,2.71,88.0,-0.396,19.35,20.63,01a60666o0380o
60666.401442,21.647,1.638,8,13,o,0,1.55,62.48239,-1.37384,7529.7,10114.95,2.98,2.84,-82.6,-0.377,19.32,20.61,01a60666o0387o
60666.410458,20.992,1.0,15,15,o,0,1.72,62.48239,-1.37384,7468.63,10035.64,3.17,3.04,-82.5,-0.376,19.24,20.57,01a60666o0406o
60666.42212,22.811,5.2,3,14,o,0,2.19,62.48239,-1.37384,7446.92,10152.08,3.06,2.93,-64.3,-0.378,19.19,20.45,01a60666o0431o
60667.115439,-20.933,1.108,-15,17,o,0,2.32,62.48239,-1.37384,7496.14,10043.12,2.2,2.0,-26.1,-0.442,19.24,20.45,04a60667o0192o
60667.125195,-19.886,0.519,-40,21,o,0,1.5,62.48239,-1.37384,7516.91,10084.0,2.16,1.85,-12.7,-0.429,19.24,20.41,04a60667o0213o
60667.128367,20.274,0.667,28,19,o,0,1.2,62.48239,-1.37384,7457.69,10004.59,2.19,1.96,-19.3,-0.419,19.21,20.44,04a60667o0220o
60667.13842,-22.314,4.412,-4,19,o,0,1.62,62.48239,-1.37384,7436.21,10122.68,2.11,1.76,-11.7,-0.434,19.23,20.4,04a60667o0242o
60668.373726,22.614,4.2,3,14,o,0,1.85,62.48239,-1.37384,7160.31,7095.83,2.69,2.34,43.7,-0.417,19.28,20.57,02a60668o0398o
60668.376911,-21.356,1.278,-10,13,o,0,2.21,62.48239,-1.37384,7140.92,7061.86,2.55,2.18,40.9,-0.417,19.37,20.57,02a60668o0405o
60668.383068,21.782,1.978,7,14,o,0,2.34,62.48239,-1.37384,7195.73,7136.09,2.6,2.24,41.4,-0.424,19.33,20.56,02a60668o0418o
60668.396292,22.084,2.231,5,12,o,0,4.82,62.48239,-1.37384,7219.53,7026.14,2.49,2.09,41.0,-0.426,19.39,20.61,02a60668o0447o
60668.869486,-21.669,1.234,-8,10,c,0,2.33,62.48239,-1.37384,3434.75,3418.35,2.53,2.33,-59.4,-0.395,19.56,21.54,03a60669o0215c
60668.872666,19.93,0.271,39,10,c,0,2.45,62.48239,-1.37384,3453.92,3456.79,2.5,2.31,-62.7,-0.398,19.56,21.53,03a60669o0222c
60668.879459,21.487,1.105,9,10,c,0,2.49,62.48239,-1.37384,3399.88,3378.02,2.53,2.28,-60.5,-0.392,19.56,21.53,03a60669o0237c
60668.889895,-22.218,2.323,-5,11,c,0,1.53,62.48239,-1.37384,3382.55,3494.42,2.4,2.22,-54.6,-0.4,19.58,21.51,03a60669o0260c
60671.133577,22.116,2.575,5,13,o,0,1.83,62.48239,-1.37384,1319.21,7799.17,2.3,1.83,-86.3,-0.395,19.4,20.8,04a60671o0229o
60671.136745,-21.871,2.058,-6,13,o,0,2.39,62.48239,-1.37384,1339.39,7838.25,2.24,1.79,-81.7,-0.403,19.42,20.8,04a60671o0236o
60671.143114,20.506,0.436,23,10,o,0,3.31,62.48239,-1.37384,1281.24,7760.47,2.36,1.82,-83.1,-0.392,19.38,20.74,04a60671o0250o
60671.157708,-21.389,1.329,-10,13,o,0,2.19,62.48239,-1.37384,1259.61,7878.67,2.38,1.81,-80.6,-0.391,19.35,20.69,04a60671o0282o
60672.359976,-21.799,1.554,-7,11,o,0,3.88,62.48239,-1.37384,918.49,2607.05,2.0,1.96,-52.3,-0.459,19.53,20.71,02a60672o0362o
60672.363149,-21.051,0.929,-14,13,o,0,3.3,62.48239,-1.37384,901.81,2572.21,2.01,2.0,53.7,-0.457,19.47,20.69,02a60672o0369o
60672.369513,21.581,1.377,8,12,o,0,4.1,62.48239,-1.37384,959.99,2647.81,2.01,2.0,-2.7,-0.455,19.46,20.67,02a60672o0383o
60672.380523,22.061,2.32,5,13,o,0,3.28,62.48239,-1.37384,977.93,2531.74,2.0,1.99,84.4,-0.463,19.41,20.62,02a60672o0407o
60672.872459,21.726,1.488,7,11,c,0,2.68,62.48239,-1.37384,9555.02,8029.69,2.79,2.24,-61.0,-0.391,19.53,21.42,03a60673o0204c
60672.875635,-20.986,0.725,-15,11,c,0,1.79,62.48239,-1.37384,9571.73,8067.95,2.82,2.26,-60.7,-0.389,19.5,21.41,03a60673o0211c
60672.881142,20.576,0.549,21,12,c,0,1.89,62.48239,-1.37384,9517.52,7989.22,2.74,2.2,-62.8,-0.389,19.55,21.41,03a60673o0223c
60672.894817,20.838,0.571,17,10,c,0,2.57,62.48239,-1.37384,9499.54,8105.05,2.72,2.2,-61.5,-0.387,19.54,21.41,03a60673o0253c
60674.342816,-23.2,5.846,-2,11,o,0,3.36,62.48239,-1.37384,9462.58,9996.11,2.79,2.51,-60.7,-0.42,19.49,20.79,01a60674o0322o
60674.346013,-19.718,0.244,-47,12,o,0,3.16,62.48239,-1.37384,9480.66,10034.85,2.76,2.45,-56.6,-0.42,19.53,20.8,01a60674o0329o
60674.355199,-20.951,0.813,-15,12,o,0,2.05,62.48239,-1.37384,9420.09,9954.02,2.77,2.42,-54.1,-0.424,19.58,20.8,01a60674o0349o
60674.366226,22.604,3.783,3,12,o,0,2.06,62.48239,-1.37384,9402.24,10068.96,2.74,2.52,-55.8,-0.41,19.51,20.75,01a60674o0373o
60675.097144,-20.808,1.242,-17,21,o,0,1.76,62.48239,-1.37384,9451.08,9961.28,2.69,2.34,1.5,-0.448,19.26,20.62,04a60675o0149o
60675.104085,-20.145,0.605,-32,19,o,0,1.68,62.48239,-1.37384,9469.47,10001.34,2.61,2.05,5.8,-0.465,19.26,20.56,04a60675o0164o
60675.10732,-20.74,0.99,-18,18,o,0,2.11,62.48239,-1.37384,9409.49,9921.71,2.48,1.97,6.2,-0.465,19.31,20.57,04a60675o0171o
60675.117372,-20.758,1.011,-18,18,o,0,2.26,62.48239,-1.37384,9391.51,10040.49,2.57,2.15,-1.0,-0.455,19.23,20.55,04a60675o0193o
60676.795415,20.438,0.479,24,12,c,0,1.35,62.48239,-1.37384,847.96,4849.73,2.35,2.19,-69.2,-0.394,19.41,20.9,03a60677o0034c
60676.79722,20.865,0.845,16,14,c,0,1.23,62.48239,-1.37384,832.0,4810.81,2.35,2.24,-67.2,-0.395,19.44,21.05,03a60677o0038c
60676.800832,21.452,1.033,10,10,c,0,1.74,62.48239,-1.37384,891.65,4889.48,2.42,2.28,-65.1,-0.396,19.5,21.24,03a60677o0046c
60676.806271,20.759,0.613,18,11,c,0,2.03,62.48239,-1.37384,913.97,4774.32,2.35,2.19,-59.4,-0.395,19.58,21.4,03a60677o0058c
60678.338953,-20.384,0.5,-26,13,o,0,1.64,62.48239,-1.37384,1333.81,1637.98,2.54,2.39,41.5,-0.419,19.52,20.86,01a60678o0311o
60678.342621,22.143,2.211,5,11,o,0,1.75,62.48239,-1.37384,1352.6,1675.44,2.64,2.41,44.3,-0.418,19.51,20.89,01a60678o0319o
60678.34903,20.375,0.431,26,11,o,0,2.1,62.48239,-1.37384,1292.44,1596.28,2.51,2.32,50.5,-0.424,19.58,20.91,01a60678o0333o
60678.359583,-20.271,0.408,-28,12,o,0,2.34,62.48239,-1.37384,1275.1,1711.03,2.67,2.49,50.8,-0.412,19.52,20.92,01a60678o0356o
60679.116341,20.56,0.611,22,13,o,0,2.83,62.48239,-1.37384,1355.26,1588.43,2.41,1.77,44.7,-0.441,19.33,20.78,04a60679o0188o
60679.119512,-20.781,0.915,-18,16,o,0,1.85,62.48239,-1.37384,1373.18,1627.43,2.34,1.77,44.6,-0.452,19.36,20.77,04a60679o0195o
60679.129544,20.18,0.435,31,13,o,0,1.99,62.48239,-1.37384,1314.36,1548.72,2.49,1.78,46.4,-0.433,19.32,20.71,04a60679o0217o
60679.134977,21.698,2.132,8,16,o,0,1.25,62.48239,-1.37384,1296.55,1666.09,2.42,1.82,43.9,-0.446,19.28,20.71,04a60679o0229o
60680.343093,-22.238,3.086,-5,14,o,0,3.29,62.48239,-1.37384,9110.86,7010.25,2.26,2.2,51.6,-0.44,19.37,20.47,02a60680o0318o
60680.346281,22.057,2.775,6,15,o,0,2.04,62.48239,-1.37384,9092.47,6976.6,2.33,2.23,42.4,-0.43,19.3,20.47,02a60680o0325o
60680.351749,20.483,0.624,23,14,o,0,2.75,62.48239,-1.37384,9149.99,7056.53,2.24,2.16,45.4,-0.442,19.37,20.48,02a60680o0337o
60680.364959,20.867,0.914,16,15,o,0,2.55,62.48239,-1.37384,9169.31,6941.72,2.23,2.14,46.9,-0.445,19.41,20.49,02a60680o0366o
60680.865472,-21.362,1.466,-10,15,o,0,2.07,62.48239,-1.37384,1500.36,3460.67,2.63,2.32,-62.5,-0.398,19.19,20.6,03a60681o0138o
60680.86864,-20.272,0.533,-28,15,o,0,3.16,62.48239,-1.37384,1520.07,3498.9,2.52,2.26,-55.2,-0.403,19.19,20.56,03a60681o0145o
60680.874064,-21.026,1.108,-14,16,o,0,1.2,62.48239,-1.37384,1466.67,3419.81,2.58,2.26,-60.7,-0.402,19.19,20.53,03a60681o0157o
60680.903743,22.172,3.219,5,16,o,0,1.87,62.48239,-1.37384,1450.02,3534.24,2.43,2.13,-64.8,-0.406,19.27,20.57,03a60681o0185o
60682.308296,22.441,4.265,4,16,o,0,1.28,62.48239,-1.37384,9636.22,3669.61,2.38,2.25,-34.4,-0.418,19.31,20.17,01a60682o0239o
60682.311521,-21.135,1.112,-13,14,o,0,2.62,62.48239,-1.37384,9656.53,3707.81,2.34,2.24,-18.3,-0.419,19.32,20.19,01a60682o0246o
