MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60661.049139,20.826,0.933,17,16,o,0,1.49,342.5275,-32.70422,7038.53,4972.85,2.22,1.89,-25.9,-0.466,19.08,20.25,04a60661o0052o
60661.052496,19.613,0.454,52,24,o,0,1.13,342.5275,-32.70422,7059.93,5013.44,2.27,2.01,-15.5,-0.445,18.98,20.15,04a60661o0059o
60661.057651,-22.482,4.808,-4,18,o,0,1.35,342.5275,-32.70422,7000.48,4934.89,2.24,1.9,-26.7,-0.459,19.03,20.16,04a60661o0070o
60661.067443,22.12,3.595,5,18,o,0,1.51,342.5275,-32.70422,6980.64,5051.33,2.2,1.87,-21.7,-0.459,18.86,19.78,04a60661o0091o
60662.049107,20.023,0.6,36,21,o,0,1.57,342.5275,-32.70422,1981.75,9562.8,2.49,1.92,-75.4,-0.46,19.06,20.17,04a60662o0051o
60662.052439,-21.003,1.33,-14,19,o,0,1.49,342.5275,-32.70422,2002.46,9602.75,2.29,1.92,-68.7,-0.421,19.02,20.18,04a60662o0058o
60662.057916,19.369,0.257,65,17,o,0,1.37,342.5275,-32.70422,1946.45,9525.32,2.62,1.89,-78.4,-0.421,19.11,20.32,04a60662o0070o
60662.069895,19.737,0.382,46,18,o,0,1.79,342.5275,-32.70422,1923.67,9643.88,2.6,1.85,-76.8,-0.434,19.09,20.3,04a60662o0096o
60662.800254,21.121,1.559,13,20,o,0,1.19,342.5275,-32.70422,1870.22,9477.79,2.91,2.54,-35.1,-0.392,19.11,20.37,03a60663o0065o
60662.803946,-20.772,1.023,-18,18,o,0,1.24,342.5275,-32.70422,1889.84,9516.77,2.79,2.46,-41.7,-0.4,19.11,20.36,03a60663o0073o
60662.809884,21.941,3.111,6,19,o,0,1.92,342.5275,-32.70422,1837.12,9439.54,2.93,2.57,-42.0,-0.395,19.06,20.4,03a60663o0086o
60662.821307,18.95,0.23,96,22,o,0,1.29,342.5275,-32.70422,1813.64,9556.59,3.1,2.72,-36.3,-0.384,18.92,20.29,03a60663o0111o
60663.798776,22.292,4.222,4,19,o,0,1.31,342.5275,-32.70422,9073.23,3556.33,2.54,2.15,-62.5,-0.397,18.97,20.01,03a60664o0063o
