# Created by M.D. Woods -- 2024-11-27 12:38:20.669560 -- NUM TARGETS: 65
# WARNING: 'stretch' and 'color' are NOT identical for SNPY & SALT.
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, peak_mag, peak_mag_err, algo
2006kf, 55.460333, 8.156944, 0.0213, 0.02090716743106265, 54036.81, 54127.64, CSP_SALT, 35.190429047116716, 0.006384693510751022, 10.847440404300489, 0.0005624670042569112,  54041.56963337621, 0.020113201269850833, -2.178588564444184, 0.013911577340777859,  0.24449066990957027, 0.0018475066543965238, 16.769125, 0.02792857142857143, SALT
2008hu, 122.3115, -18.653639, 0.0497, 0.050623552738642955, 54804.74, 54844.84, CSP_SALT, 37.055289127596566, 0.011791399589664067, 10.107881298730984, 0.007118355222168162,  54806.52587914869, 0.06575811278526089, -1.7416648993482342, 0.028832569192155377,  0.09448831641309158, 0.0032928777163547117, 18.38605882352941, 0.019529411764705882, SALT
2006ob, 27.950458, 0.263417, 0.0592, 0.057498350544748326, 54060.65, 54121.57, CSP_SALT, 37.236600202317625, 0.016912655466655966, 11.3688972447224, 0.0010849287166291976,  54063.73820131073, 0.08433942014744389, -2.1061318283493313, 0.047427731252843275,  0.06636868331850755, 0.004799550999741815, 18.57029411764706, 0.03452941176470588, SALT
2005na, 105.402583, 14.13325, 0.0263, 0.026774414686061662, 53738.71, 53834.54, CSP_SALT, 35.45063268080756, 0.005566948757439965, 10.902842205220578, 0.000773697241361911,  53741.41572909347, 0.03427427385759074, -0.31625435511900113, 0.016539203495372357,  0.0645148211549741, 0.0015156859827520851, 16.400875, 0.009083333333333334, SALT
2007jd, 44.972375, 1.160722, 0.0726, 0.0717710864312675, 54362.83, 54409.83, CSP_SALT, 37.90180343119706, 0.02510844097633304, 10.066482342060203, 0.004639021074210903,  54362.03881062486, 0.23482054331543623, -0.7927233602020672, 0.09090299463638096,  0.1863549187630104, 0.00628195765448917, 19.28278571428572, 0.03850000000000001, SALT
2006eq, 322.154708, 1.228194, 0.0495, 0.048494734308785356, 53980.56, 54029.51, CSP_SALT, 36.881875994912136, 0.028093702698819632, 10.120574709522273, 0.002816689517966661,  53974.38607903952, 0.14409801577494363, -2.0312755912269784, 0.03135941396495512,  0.18969916173451445, 0.00754327108845455, nan, nan, SALT
2008gl, 20.228417, 4.805306, 0.034, 0.032742544933472346, 54765.7, 54844.55, CSP_SALT, 35.94992430741414, 0.005358006595284328, 11.359976556285138, 0.0066667387890840925,  54768.5065886941, 0.027576255964959273, -1.2225594322570954, 0.01431904550654195,  0.0619796707740336, 0.0015246050360357144, 17.297520833333333, 0.03352083333333333, SALT
2006ej, 9.749042, -9.015722, 0.0205, 0.018069132884244235, 53979.74, 54046.74, CSP_SALT, 34.983385909879004, 0.011211385338195236, 10.279706103453293, 0.0008070475039513622,  53976.03701030585, 0.07659775912907207, -1.4058483076582085, 0.01678495839847427,  0.004723381070307614, 0.0030285974788911403, 16.416666666666664, 0.0295, SALT
2007ux, 152.33325, 14.992444, 0.0309, 0.031516000192171406, 54466.82, 54558.61, CSP_SALT, 35.92537914906298, 0.009382335991580074, 10.222315389325127, 0.0013786653578807876,  54464.02356534009, 0.058658597994508455, -2.1682055461378615, 0.018114054987860895,  0.1888515324241992, 0.0025205693061413044, 17.56055172413793, 0.02255172413793104, SALT
2008fu, 45.61875, -24.455972, 0.052, 0.051480777959967784, 54737.84, 54817.67, CSP_SALT, 37.07431885801441, 0.027053152099430426, 10.667201822306131, 0.0020460918125516864,  54733.023895737715, 0.133335441158124, -1.4848124707815775, 0.03508803066529176,  -0.06175814570861979, 0.007321395526805759, 18.537, 0.11499999999999999, SALT
2007bd, 127.888667, -1.199444, 0.0309, 0.0321001350680277, 54197.53, 54259.46, CSP_SALT, 35.939611635961015, 0.007832064257550574, 10.638096124340995, 0.001086444267768327,  54207.312665153826, 0.013277033107442548, -0.8724423566434059, 0.01674189836189527,  -0.0001426322039080324, 0.002274431483768033, 16.98721052631579, 0.036842105263157905, SALT
2007mm, 16.444458, -0.758833, 0.0664, 0.06456278748171412, 54385.72, 54418.69, CSP_SALT, 37.40460307097543, 0.024781685860125673, 9.37688091226328, 0.007453549893324646,  54392.54955867706, 0.05166012985864654, -3.4321111849818147, 0.07139606511948426,  0.45901960017719745, 0.006907355424011377, 19.587466666666664, 0.02433333333333334, SALT
2008C, 104.298042, 20.437139, 0.0166, 0.016903903224004785, 54469.81, 54552.5, CSP_SALT, 34.544093719885524, 0.014102041067540374, 10.028240434860418, 0.0010325410340992131,  54467.39380422134, 0.11750586591733736, -0.5051782490342127, 0.04406299581348749,  0.2582715990363634, 0.003430480633106142, 16.182466666666667, 0.021000000000000005, SALT
2004dt, 30.553208, -0.097639, 0.0197, 0.017903858661518453, 53249.79, 53365.62, CSP_SNPY, 33.97029978616605, 0.025026674269540482, 9.894124914800818, 0.005391433500817889,  53235.96509134924, 0.4734380422854487, 0.9117281114449206, 0.012041268944435591,  0.017584051751080076, 0.01974556925119167, nan, nan, SNPY
2004ef, 340.54175, 19.994556, 0.031, 0.02954612859608288, 53255.69, 53329.57, CSP_SALT, 35.78545818444365, 0.0028306391899113404, 11.171477203958151, 0.0011960801888627102,  53264.702593496906, 0.005622467626380967, -1.378715243645352, 0.006320067240154215,  0.1635136745352338, 0.0008214736585531132, 17.256610169491527, 0.011864406779661017, SALT
2005iq, 359.635417, -18.709167, 0.034, 0.032251788271707396, 53682.55, 53755.55, CSP_SALT, 36.21826083650192, 0.00685336228104359, 10.473486783488507, 0.0010851817442867103,  53688.291131820486, 0.01735514897518442, -0.988204059600164, 0.0209028627230487,  -0.030355715297711344, 0.0018784078502519532, 17.245134615384618, 0.035519230769230775, SALT
2006hx, 18.488792, 0.371667, 0.0455, 0.043686906535194706, 54012.66, 54080.59, CSP_SALT, 36.513222404512845, 0.02446316237130065, 10.307434104151445, 0.0019476582498743804,  54022.41361864875, 0.04342410370736616, -0.10299785832549646, 0.053888038896548474,  0.1784911623090342, 0.006952411850954627, nan, nan, SALT
2006py, 340.425208, -0.136917, 0.0579, 0.056012583196732316, 54069.54, 54091.54, CSP_SALT, 37.17938617307643, 0.02559435627542199, 9.823198012980697, 0.0067542707073111165,  54071.50702938561, 0.1359576828253921, -0.08259860264677454, 0.11683936627551489,  0.10637831924283216, 0.005714559817401614, 18.246777777777776, 0.026833333333333334, SALT
2005be, 224.886333, 16.669889, 0.035, 0.0355986032816855, 53467.89, 53491.77, CSP_SALT, 36.12146672509412, 0.010982279068583617, 10.545044668481573, 0.0010384127802137444,  53460.07149912188, 0.051235494000138715, -1.7865189964713153, 0.01647625557002652,  -0.01908143749724278, 0.0029945846803030012, nan, nan, SALT
2007jg, 52.46175, 0.056833, 0.0371, 0.035639792744478135, 54363.82, 54425.78, CSP_SALT, 36.60516090675818, 0.009389958452766817, 8.983217199440995, 0.01518488169616929,  54366.8411449651, 0.04762657695391681, -0.34328154251953735, 0.033859087802729226,  0.135339298355409, 0.0024642584365726873, 17.761333333333333, 0.014933333333333335, SALT
2006ef, 31.081292, -8.728389, 0.0179, 0.016221363049564445, 53979.9, 54040.71, CSP_SALT, 34.75255736639614, 0.008745046252934222, 10.419862861063349, 0.00045399600933094614,  53969.92944691729, 0.04050432354779332, -1.3896538105012435, 0.013916937671513141,  -0.017298436417545745, 0.0022898234869106826, nan, nan, SALT
2007nq, 14.389875, -1.388611, 0.045, 0.04258458084208732, 54397.65, 54476.56, CSP_SALT, 36.51374771016662, 0.010287878231088858, 11.25062156153491, 0.0008671398747487263,  54398.608729301915, 0.05002279344626004, -1.8424354695392042, 0.020570240222219094,  0.03840549249623123, 0.002883513574017621, 17.807280000000002, 0.039080000000000004, SALT
2004gc, 80.458125, 6.676028, 0.0321, 0.031225952035492954, 53329.83, 53397.66, CSP_SALT, 35.797953977509096, 0.00977719662804667, 12.062701043577428, 0.013400455258840153,  53325.85677489027, 0.07625315199402394, -0.6231062431549461, 0.01849940895385649,  0.34042837784756336, 0.0025097890507495635, 17.4727, 0.012599999999999997, SALT
2008bz, 189.740583, 11.1295, 0.0603, 0.061705666074794226, 54580.72, 54651.52, CSP_SALT, 37.56673974043155, 0.013853115088560035, 10.467466688012156, 0.002526258061862814,  54579.49012033681, 0.11133129574955092, -0.23735031352402014, 0.05156205319143653,  -0.058080752717532005, 0.0032921190848631725, 18.284444444444443, 0.016333333333333335, SALT
2007bc, 169.810708, 20.809028, 0.0208, 0.022560118838024914, 54196.65, 54259.53, CSP_SALT, 34.94858311864529, 0.006106467735187609, 9.927081146965973, 0.000229581880906585,  54200.86063444116, 0.03219643153715879, -1.0544776059555305, 0.014406729535364704,  0.08357331202194364, 0.0017697352590514074, 16.244771428571426, 0.018428571428571426, SALT
2007ca, 202.774208, -15.101833, 0.0141, 0.015735060207281045, 54217.65, 54275.65, CSP_SALT, 34.60855813642898, 0.004579953857390281, 9.100726295715653, 0.002123969178416933,  54228.10598390407, 0.012866123441199306, 0.7115701076058278, 0.012205846240449514,  0.35740741862265313, 0.001271350311398513, 15.971552631578946, 0.012000000000000002, SALT
2006lu, 138.823458, -25.600083, 0.0534, 0.055620130925735006, 54040.84, 54137.75, CSP_SALT, 37.16415433055789, 0.011474459633523308, 10.312301203111709, 0.0032468771455692633,  54039.181600342075, 6.527065488626249e-05, -0.2076804821813072, 0.026625436988664264,  0.09154391614577453, 0.0033684396349680716, 18.351785714285715, 0.0345, SALT
2007jh, 54.006417, 1.103389, 0.0408, 0.03836771333034954, 54363.86, 54413.8, CSP_SALT, 36.692169293473285, 0.02124461678005103, 10.963091620417575, 0.0010519692878266553,  54364.45252253186, 0.11269370124136913, -1.6066417405830857, 0.05347211321121148,  0.40331948503106024, 0.006169886665111615, 18.47714285714286, 0.02264285714285714, SALT
2008cf, 211.885667, -26.551833, 0.046, 0.04668465270812782, 54595.77, 54654.65, CSP_SALT, 36.877802768823344, 0.007964011709222795, 8.754352914249603, 0.009911439712941946,  54595.537688011595, 0.07157676591305062, 1.1046425142103822, 0.02562478496015208,  -0.011940929058657858, 0.002120122823864176, 17.799206896551723, 0.03589655172413793, SALT
2005bg, 184.321583, 16.371556, 0.0231, 0.02433405884990326, 53471.65, 53512.61, CSP_SALT, 35.375852228521595, 0.007508253711838855, 9.797047393282007, 0.0010007345933335352,  53469.75534339267, 0.05869353608795791, 0.7976471455114731, 0.02974209928082061,  0.04979246975343311, 0.001774886459576292, 16.197849999999995, 0.008450000000000001, SALT
2004gu, 191.603, 11.948917, 0.0459, 0.04686413423840836, 53357.86, 53410.84, CSP_SALT, 36.76514667141134, 0.008200755889975273, 10.169178254050212, 0.004755317603574504,  53363.08398016323, 0.04638219120170106, 1.4403540874047394, 0.02491100364295562,  0.1337255080310579, 0.00219355523708168, 17.662809523809525, 0.02004761904761905, SALT
2007hx, 31.612833, -0.899528, 0.0794, 0.07815815296284123, 54354.78, 54411.73, CSP_SALT, 38.231460175644976, 0.024356460303387954, 10.947106485783687, 0.006470108825979771,  54354.7747996948, 0.1920666701371374, 0.4554886952657411, 0.09787797926929243,  0.2015440715218808, 0.0059821257151139945, 19.395214285714285, 0.04214285714285715, SALT
2005hj, 21.701125, -1.238, 0.0574, 0.05548572073168324, 53671.67, 53761.57, CSP_SALT, 37.30922937429491, 0.012408100429063415, 9.52474382794979, 0.008544462310874676,  53674.99081481962, 0.08233689120970666, 1.5375348016162937, 0.04913478099563606,  0.07405719971852111, 0.003104078471065924, 18.10496875, 0.05078125, SALT
2005ir, 19.182333, 0.794556, 0.0763, 0.07483568715065346, 53682.62, 53740.53, CSP_SALT, 37.865567741232354, 0.018953066962354975, 10.12736126558582, 0.0032889795740147407,  53685.60926368374, 0.11838876311594504, 0.8554996812359317, 0.0830520946010721,  0.07415544014890219, 0.004402753966961502, 18.63730434782609, 0.027478260869565223, SALT
2005M, 144.384833, 23.20075, 0.022, 0.023072994129384964, 53396.77, 53480.51, CSP_SALT, 35.361472837896095, 0.003986625576301273, 10.813351840715338, 0.002656906099817178,  53406.82124598045, 0.012702177609753562, 1.1218042917825888, 0.012499770077638028,  0.09471148030584058, 0.0010709068357836287, 16.253766666666667, 0.013416666666666669, SALT
2008bf, 181.012083, 20.245167, 0.0235, 0.024411752508128857, 54546.79, 54646.49, CSP_SALT, 35.4071893656962, 0.005289925242005487, 9.335821037180079, 0.031184576784899356,  54555.423441344035, 0.014658261228760239, 0.642111099033642, 0.014222233386244065,  -0.016513562624829396, 0.0014709998312259368, 16.273645161290325, 0.014258064516129036, SALT
2008hj, 1.007958, -11.16875, 0.0379, 0.03630007086410033, 54794.58, 54834.55, CSP_SALT, 36.30202783984328, 0.006242779839308932, 10.973017153863509, 0.002418117405834231,  54802.31272216376, 0.018962492235004902, 0.43511919480597183, 0.021748608894467947,  0.03183716715124947, 0.0016410263970638133, 17.229261904761902, 0.014666666666666666, SALT
2009D, 58.595125, -19.181722, 0.025, 0.025176933726842318, 54834.67, 54890.52, CSP_SALT, 35.28203387758296, 0.003708032009463258, 10.288567554002853, 0.000981265532668124,  54841.83334037175, 0.014458404832112137, 0.719641050550609, 0.010630098286362744,  0.05787338582397671, 0.0010238737246080754, 16.255787878787878, 0.013212121212121213, SALT
2007A, 6.319417, 12.886806, 0.0177, 0.01599141880672713, 54107.53, 54133.53, CSP_SALT, 34.6781236273572, 0.011204140406342997, 6.774565304332999, 0.07187074108120962,  54113.68349201693, 0.02810901357952389, 0.5238550616770787, 0.04587694062616998,  0.2746277248063708, 0.0026809964911653347, 15.972217391304342, 0.02347826086956522, SALT
2008ar, 186.158, 10.838167, 0.0261, 0.02586206495019581, 54527.79, 54627.59, CSP_SALT, 35.56507723398275, 0.007438903660560424, 10.102752183811647, 0.001262498820507511,  54535.24245274199, 0.020211686147376895, -0.0462003794961352, 0.017862804762784623,  0.06811114579158367, 0.002047550533696283, 17.275375, 0.036125000000000004, SALT
2005eq, 47.205458, -7.03325, 0.029, 0.028413520825003265, 53647.8, 53751.66, CSP_SALT, 35.80576583427611, 0.006312673228152169, 11.032511457537016, 0.0010013614597814862,  53655.3711764735, 0.03183719766821014, 1.3070410703848423, 0.020538032319190047,  0.127908495646641, 0.0016667473716045376, 16.85030303030303, 0.01751515151515152, SALT
2008gg, 21.346, -18.172444, 0.032, 0.03099832534188527, 54753.63, 54827.57, CSP_SALT, 35.79709372856085, 0.005302552512207545, 11.850745409234504, 0.0015379705707240455,  54752.09000060626, 8.686765795573592e-08, 0.6122125474341911, 0.013001298926008098,  0.14961987081459388, 0.0014836356629159334, 17.121041666666667, 0.012000000000000002, SALT
2006is, 79.393208, -23.781722, 0.031, 0.03226331170771942, 54008.9, 54125.67, CSP_SALT, 36.041869232403705, 0.0070527802211278615, 8.029056816690083, 0.023538324305404885,  54008.38332199158, 0.05828725748506258, 1.85290241757045, 0.019603675101876328,  -0.021989004542867632, 0.001846642896415545, 16.902, 0.03283333333333333, SALT
2005ag, 224.181875, 9.328472, 0.0797, 0.08049898772468446, 53412.82, 53480.84, CSP_SALT, 37.93975059593704, 0.009153208179894715, 10.925112928401077, 0.0019752075735155416,  53415.233951667506, 0.07461939239146886, 0.4001187116880345, 0.03503871805980274,  0.044427992107235664, 0.0023133964926462768, 18.698860465116283, 0.017488372093023254, SALT
2009ad, 75.889083, 6.659917, 0.0284, 0.02808883630064752, 54878.6, 54921.53, CSP_SALT, 35.66580649426828, 0.00550999190201232, 10.572115334741166, 0.0016543456909347244,  54887.03088426212, 0.013783656315354165, 0.3182183698484853, 0.015618920455776064,  0.12458936008038544, 0.0015315498506221022, 16.9271, 0.02542, SALT
2006et, 10.690917, -23.558444, 0.0226, 0.020974594549934094, 53982.63, 54099.54, CSP_SALT, 34.95592148588831, 0.005218162499399527, 10.743674520559422, 0.0005834478835465598,  53994.771842485214, 0.01463519631215604, 0.8050686178296218, 0.014320133388475154,  0.2188642599535547, 0.0014402115169677087, 16.275299999999998, 0.016400000000000005, SALT
2009P, 170.161583, -3.546194, 0.0251, 0.026209683706048342, 54867.74, 54931.61, CSP_SALT, 35.61640651602559, 0.011307360820547086, 9.7634902954309, 0.001489549641911028,  54868.15002554321, 0.07947990483808098, 1.5765815904899372, 0.03830605515720842,  0.405393494851611, 0.002896009508669621, 17.184, 0.017642857142857148, SALT
2006os, 43.754583, 16.009667, 0.0328, 0.031377006641074116, 54063.65, 54133.56, CSP_SALT, 35.95036749022894, 0.012628901131765242, 10.76654740701287, 0.001213976022382484,  54065.44824762262, 0.08897485984562081, -0.6884202363139452, 0.03780466872455368,  0.5117019159942947, 0.0034052281174991586, 17.872333333333334, 0.02859259259259259, SALT
2006bt, 239.127208, 20.045917, 0.0322, 0.03392523726373172, 53853.76, 53891.71, CSP_SALT, 35.71321756535171, 0.008134538328025109, 10.885766269512045, 0.0007686279394534686,  53859.79416447501, 0.02853006072837161, -0.37329844823903613, 0.0236496780521539,  0.2656635582308264, 0.002222399743981713, 17.146540540540542, 0.042405405405405404, SALT
2005hc, 29.19975, -0.213722, 0.0459, 0.04394137948007002, 53661.67, 53755.61, CSP_SALT, 36.859309435013316, 0.006504884948255402, 10.515068680685955, 0.001628408532041829,  53668.09381488675, 0.03499765312881209, 0.9502020949555734, 0.023717314937538037,  0.04772652333294314, 0.0016970084527174042, 17.79508695652174, 0.03210869565217391, SALT
2008O, 104.393583, -45.812306, 0.0389, 0.03982266988336256, 54489.71, 54571.48, CSP_SALT, 36.26298057062227, 0.013546384932022008, 11.476554549097061, 0.12607025065414917,  54490.90932122734, 0.07280426233046455, -2.062757243169963, 0.039893436584077735,  0.43677485255746834, 0.0036811967748271077, 18.377454545454547, 0.03212121212121211, SALT
2006ot, 33.770167, -20.766167, 0.0531, 0.05234559449767061, 54063.72, 54131.63, CSP_SALT, 36.69420559365401, 0.013267990601067437, 11.181810456585577, 0.0011092005646865426,  54066.916800972045, 4.51728337793611e-05, -0.06324602066124341, 0.03895778305225306,  0.3015087373447388, 0.003691110781494686, 18.173650000000002, 0.0388, SALT
2006fw, 26.793083, -0.147, 0.0835, 0.08215156304994824, 54001.75, 54039.73, CSP_SALT, 37.82373869564629, 0.02165109465159967, 9.861783859275818, 0.011990873422482031,  54004.66542633904, 0.11560924811419682, -0.6598805472573088, 0.07555962346532302,  0.21544353667728747, 0.005744955249352662, 19.228333333333335, 0.020916666666666667, SALT
2008bq, 100.260458, -38.038611, 0.034, 0.035317653145700935, 54562.49, 54606.46, CSP_SALT, 36.010879624830324, 0.005816726067143778, 11.946576632579085, 0.16059414092674737,  54563.973680566254, 0.0386315265459416, 0.450897432173345, 0.020103358024526896,  0.17803217027438092, 0.0014895195503429515, 17.28546153846154, 0.01819230769230769, SALT
2008fr, 17.95475, 14.640833, 0.0397, 0.03811642342093458, 54738.78, 54807.57, CSP_SALT, 36.45313068790084, 0.00868039197360854, 8.327633544884216, 0.02003794312800088,  54737.64501747291, 1.1302072380203754e-06, 0.03863280693542359, 0.019601926174160345,  0.054960893196030314, 0.002449788632975973, 17.905615384615388, 0.04, SALT
