# Created by M.D. Woods -- 2024-12-09 10:32:30.858694 -- NUM TARGETS: 72
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, chisquare, chisquare_err, hostMass, hostMass_err, peak_mag, peak_mag_err
2006gj, 49.399167, -1.691722, 0.0284, 0.027522378419553843, 53998.83, 54096.59, CSP, 35.61873389184679, 0.01285679018407017, 0.6502230475717449, 0.008950698990693912, 54001.02017429273, 0.07196539006205366, 0.26644826170867497, 0.011627495637584842, 110.00209020733084, 1.3924315216117829, 10.669635209313917, 0.0012479558890463075, 17.846, 0.02627272727272727
2007jh, 54.006417, 1.103389, 0.0408, 0.03836771333034954, 54363.86, 54413.8, CSP, 36.84018176303585, 0.20111267643578679, 1.1167375007054305, 0.11696846671190717, 54346.06017141995, 2.070465574459916, -0.10410696149748226, 0.11237177436816724, 1071.345556071017, 27.47039887361582, 10.963091620417575, 0.0010519692878266553, nan, nan
2006hb, 75.505333, -21.131972, 0.0153, 0.01495017323137652, 54006.87, 54143.59, CSP, 34.08074324850898, 0.008420508101606161, 0.6878567373140203, 0.004891622598464837, 54003.04496663018, 0.13244235906588026, 0.06363176975636832, 0.007423673260195673, 119.78534638885976, 0.9214257414527675, 10.210072482410556, 0.0005498683746901016, 16.025583333333334, 0.017833333333333336
2007hj, 345.449542, 15.5865, 0.0141, 0.012536754223780481, 54348.76, 54440.53, CSP, 33.89968538111119, 0.009594555813147212, 0.6164374085078256, 0.005943864851857792, 54350.355704926624, 0.053479688775195044, 0.1051991827369688, 0.00843754565749186, 284.7517045542545, 2.1572098829867765, 10.38832624078401, 0.0005651865386335664, 15.997678571428569, 0.009142857142857144
2007ol, 24.34875, -0.312, 0.0559, 0.054025413754148294, 54409.79, 54422.66, CSP, 37.13519391403963, 0.06268784143300157, 0.7154924724253254, 0.04304250779359657, 54413.536682784, 0.22388721083477775, -0.09042521290019757, 0.04601647496423048, 117.1163795577501, 4.879849148239587, 10.289335360151146, 0.0023866700569406345, 18.273368421052634, 0.032421052631578955
2005mc, 126.7765, 21.646, 0.0252, 0.025657773714809186, 53736.79, 53773.62, CSP, 35.18960488107766, 0.015133026650237594, 0.6375193337707141, 0.010088808265262907, 53734.70165631961, 0.1742822604967851, 0.2524751976435286, 0.014047140056014755, 224.91728840584787, 3.0394228162952417, 13.004227849812548, 0.0005277710097430307, 17.485722222222222, 0.014944444444444446
2008go, 332.686792, -20.788111, 0.0623, 0.06071935029069365, 54764.54, 54776.58, CSP, 36.978793663376784, 0.025133960037019985, 0.9086446375484699, 0.0315965371351917, 54766.37729019217, 0.2629798698798831, 0.11113175893243941, 0.011998278109980083, 102.23107954800626, 3.931964598000241, 10.908950503065558, 0.0017321529641886853, 18.461103448275864, 0.028586206896551718
2008cf, 211.885667, -26.551833, 0.046, 0.04668465270812782, 54595.77, 54654.65, CSP, 36.46958412388475, 0.02753574377372734, 1.1281708395747527, 0.025417915625679473, 54594.86452822318, 0.27293933493482697, -0.03557071685452861, 0.013660426879908944, 308.85536298738646, 5.063202671924368, 8.754352914249603, 0.009911439712941946, 17.799206896551723, 0.03589655172413793
2006kf, 55.460333, 8.156944, 0.0213, 0.02090716743106265, 54036.81, 54127.64, CSP, 34.81674635381723, 0.011015103417082414, 0.7298873285382901, 0.005782230911381195, 54041.84976762156, 0.05305288042355716, 0.009456467929260986, 0.008076776009898572, 280.53395284619256, 3.187885827797643, 10.847440404300489, 0.0005624670042569112, 16.73708, 0.030220000000000004
2008hu, 122.3115, -18.653639, 0.0497, 0.050623552738642955, 54804.74, 54844.84, CSP, 36.74325485948069, 0.016298728730834933, 0.7809691976566646, 0.008028015913453226, 54807.099052211976, 0.17099747799269727, 0.04463772295314994, 0.011398320304100392, 268.10945498708065, 4.062264469501222, 10.107881298730984, 0.007118355222168162, 18.38605882352941, 0.019529411764705882
2006ob, 27.950458, 0.263417, 0.0592, 0.057498350544748326, 54060.65, 54121.57, CSP, 37.04098566845323, 0.0199475901641998, 0.7265776100490671, 0.010116386696216494, 54064.09373545183, 0.12046934743662845, 0.021383717769530193, 0.014202038145543217, 110.94609669267547, 2.5215021975608063, 11.3688972447224, 0.0010849287166291976, 18.57029411764706, 0.03452941176470588
2005na, 105.402583, 14.13325, 0.0263, 0.026774414686061662, 53738.71, 53834.54, CSP, 35.126613037147926, 0.01086919415001223, 0.9523266927921354, 0.006344556418083534, 53740.90534504011, 0.10466646340712188, 0.05578787967670141, 0.004986251670621673, 446.4057570646512, 3.5712460565172095, 10.902842205220578, 0.000773697241361911, 16.400875, 0.009083333333333334
2005bg, 184.321583, 16.371556, 0.0231, 0.02433405884990326, 53471.65, 53512.61, CSP, 35.04157850739756, 0.028137874418387415, 1.0680909167268169, 0.02621654731490349, 53469.139628141544, 0.3188144220623792, 0.059571209633067335, 0.011549408472552586, 530.0638226696974, 6.974523982496018, 9.797047393282007, 0.0010007345933335352, 16.16864285714286, 0.008214285714285716
2007cg, 201.389917, -24.65225, 0.0332, 0.03498010717277563, 54235.63, 54259.59, CSP, 36.03804272864089, 0.061738092954099204, 1.4195689828556275, 0.056244579153211544, 54222.62442244209, 1.2263181475063518, 0.33661299361741315, 0.07254961590194622, 198.20789479074807, 6.834754992784417, 10.398172569001606, 0.0016084521206963715, nan, nan
2004gu, 191.603, 11.948917, 0.0459, 0.04686413423840836, 53357.86, 53410.84, CSP, 36.52204867244103, 0.01864861151583232, 1.2427424850306454, 0.012056749023617582, 53362.28862182748, 0.22127531569773412, 0.06580600083629423, 0.011445650680707607, 778.3443937873562, 6.033677471219816, 10.169178254050212, 0.004755317603574504, 17.65012, 0.018920000000000003
2007jd, 44.972375, 1.160722, 0.0726, 0.0717710864312675, 54362.83, 54409.83, CSP, 37.58760500706044, 0.03695865666054551, 0.9051831846369741, 0.02691465860788231, 54361.47672156471, 0.8164127908705104, 0.189352064780604, 0.01851936780080299, 350.98428544533454, 6.4997089897284175, 10.066482342060203, 0.004639021074210903, 19.28278571428572, 0.03850000000000001
2007hx, 31.612833, -0.899528, 0.0794, 0.07815815296284123, 54354.78, 54411.73, CSP, 37.959802062439685, 0.04733904304844496, 1.089593889012529, 0.04285637040315563, 54353.87490488809, 0.48245266194569847, 0.21974478082471263, 0.019118623960327985, 158.52503404381508, 3.4461963922568497, 10.947106485783687, 0.006470108825979771, 19.395214285714285, 0.04214285714285715
2005hj, 21.701125, -1.238, 0.0574, 0.05548572073168324, 53671.67, 53761.57, CSP, 37.05116787950778, 0.02536581515126519, 1.2625617182209656, 0.01862063200698222, 53674.249763870655, 0.26362951940855694, -0.020153400644227534, 0.015214835497427108, 319.47025837246025, 4.437086921839725, 9.52474382794979, 0.008544462310874676, 18.10496875, 0.05078125
2005ir, 19.182333, 0.794556, 0.0763, 0.07483568715065346, 53682.62, 53740.53, CSP, 37.63555265325445, 0.03245335263237389, 1.1266397010636948, 0.025617439620784842, 53685.0352318107, 0.16525193099144886, 0.052657286853370955, 0.014481308767174909, 191.21919123026473, 3.6079092684955607, 10.12736126558582, 0.0032889795740147407, 18.63730434782609, 0.027478260869565223
2005M, 144.384833, 23.20075, 0.022, 0.023072994129384964, 53396.77, 53480.51, CSP, 35.155614487557415, 0.0058855777888966836, 1.2130953356684415, 0.003670392567275747, 53406.25264780137, 0.03366458378696731, 0.032142365782574726, 0.003073934481263583, 531.3633199243095, 1.9113788486485954, 10.813351840715338, 0.002656906099817178, 16.243796610169493, 0.013237288135593222
2008bf, 181.012083, 20.245167, 0.0235, 0.024411752508128857, 54546.79, 54646.49, CSP, 35.0424731705847, 0.0076610450114867916, 1.0268207290711084, 0.004622279981819042, 54555.13276143896, 0.032011919086956414, -0.002648664264188453, 0.0030105884538426026, 219.53835399836407, 1.6758652976974358, 9.335821037180079, 0.031184576784899356, 16.273645161290325, 0.014258064516129036
2006eq, 322.154708, 1.228194, 0.0495, 0.048494734308785356, 53980.56, 54029.51, CSP, 36.64975878434873, 0.0225030784522701, 0.6322541346485645, 0.01287597137313062, 53979.53491921812, 0.2570579271977845, 0.17975952521979616, 0.019820457703795768, 147.58867768979383, 2.5015030116914208, 10.120574709522273, 0.002816689517966661, 18.638300000000005, 0.06420000000000001
2008hj, 1.007958, -11.16875, 0.0379, 0.03630007086410033, 54794.58, 54834.55, CSP, 35.96295060229502, 0.00877880150537493, 1.0088590840401976, 0.005900833978629279, 54801.934478865966, 0.04349963868024354, 0.05220344251625547, 0.0035707772259392007, 180.995208382305, 2.3815158997671713, 10.973017153863509, 0.002418117405834231, 17.229261904761902, 0.014666666666666666
2009D, 58.595125, -19.181722, 0.025, 0.025176933726842318, 54834.67, 54890.52, CSP, 35.07473555541567, 0.010466485665156589, 1.1890501278399697, 0.008124985600407997, 54841.254595187, 0.05731502322440743, 0.0014506947602545095, 0.006160383103048618, 336.03018256417755, 3.327031510536411, 10.288567554002853, 0.000981265532668124, 16.255787878787878, 0.013212121212121213
2008gl, 20.228417, 4.805306, 0.034, 0.032742544933472346, 54765.7, 54844.55, CSP, 35.71472802040065, 0.0074045444856661, 0.8502920777109325, 0.004288090234920226, 54768.6496742464, 0.05425650239237372, 0.09112454872253062, 0.0041962221029715864, 205.32270623632868, 1.9934243323915406, 11.359976556285138, 0.0066667387890840925, 17.297520833333333, 0.03352083333333333
2007A, 6.319417, 12.886806, 0.0177, 0.01599141880672713, 54107.53, 54133.53, CSP, 34.344941216527715, 0.014282058808051936, 1.0118149481302927, 0.012010521991210903, 54113.48843213341, 0.07038062886713521, 0.2648153305289666, 0.005424699669508159, 100.93169720705967, 2.8036582557516576, 6.774565304332999, 0.07187074108120962, 15.99406896551724, 0.02051724137931035
2008ar, 186.158, 10.838167, 0.0261, 0.02586206495019581, 54527.79, 54627.59, CSP, 35.25394618729897, 0.014370263368117295, 0.9741234986367673, 0.0067640296180586255, 54535.12649853455, 0.05997291319948359, 0.10984280052009385, 0.006367333253607417, 285.0334828141023, 3.314342823419794, 10.102752183811647, 0.001262498820507511, 17.275375, 0.036125000000000004
2006ej, 9.749042, -9.015722, 0.0205, 0.018069132884244235, 53979.74, 54046.74, CSP, 34.74189634587298, 0.012457655058965495, 0.8245795203201108, 0.004545021738700169, 53976.76757558353, 0.14967954027681776, 0.03338380151785672, 0.00604927664550993, 39.41521216842549, 0.8758936037427887, 10.279706103453293, 0.0008070475039513622, 16.3308, 0.022200000000000004
2005eq, 47.205458, -7.03325, 0.029, 0.028413520825003265, 53647.8, 53751.66, CSP, 35.58497732233648, 0.012926371766797215, 1.244223307726179, 0.009165261123933172, 53654.52907461583, 0.12240691922021332, -0.006028545847661525, 0.007910829200460023, 434.2904890154837, 3.3406960693498746, 11.032511457537016, 0.0010013614597814862, 16.863888888888887, 0.018814814814814815
2008gg, 21.346, -18.172444, 0.032, 0.03099832534188527, 54753.63, 54827.57, CSP, 35.53761644873627, 0.026036250299248602, 1.133873742434626, 0.016442624917953213, 54749.413386281194, 0.18621284387426595, 0.128230491730733, 0.012885982787874917, 538.7953595259987, 4.276153647031736, 11.850745409234504, 0.0015379705707240455, 16.855833333333333, 0.009833333333333333
2004ey, 327.282542, 0.444222, 0.0158, 0.013947643306485378, 53295.53, 53358.55, CSP, 34.05006078324734, 0.004976024788599781, 1.0091580915477056, 0.0029747140257925806, 53304.71801165179, 0.023093698156589078, 0.01919001620081337, 0.001983145004477957, 216.51857532788637, 1.4830039406019615, 10.56345194549921, 0.0015268614043546201, 15.518720588235293, 0.010294117647058827
2007ux, 152.33325, 14.992444, 0.0309, 0.031516000192171406, 54466.82, 54558.61, CSP, 35.72102963385256, 0.01195784807466265, 0.6035795590349142, 0.0075367790398050555, 54467.336902637966, 0.08452572961818894, 0.07104839791344254, 0.01021989545776327, 177.58436101369608, 2.0892277766317187, 10.222315389325127, 0.0013786653578807876, 17.6235641025641, 0.020410256410256414
2008fu, 45.61875, -24.455972, 0.052, 0.051480777959967784, 54737.84, 54817.67, CSP, 36.761708345002646, 0.019774598625664854, 0.822267779164891, 0.008911459703822216, 54732.77087951499, 0.3602723072445014, -0.004328556936368758, 0.015601206106836948, 202.20446195055627, 2.7324927290615713, 10.667201822306131, 0.0020460918125516864, nan, nan
2007bd, 127.888667, -1.199444, 0.0309, 0.0321001350680277, 54197.53, 54259.46, CSP, 35.6448100471729, 0.015289453924675404, 0.8828559454898401, 0.006118775056974334, 54207.33827076115, 0.05377919644969027, 0.03840189398084468, 0.008142010703834652, 218.16978458240956, 3.895889010400171, 10.638096124340995, 0.001086444267768327, 16.98721052631579, 0.036842105263157905
2006is, 79.393208, -23.781722, 0.031, 0.03226331170771942, 54008.9, 54125.67, CSP, 35.747233212028675, 0.02327940408552323, 1.3170097855943765, 0.014556859081859707, 54005.81854280147, 0.39363131815034874, -0.18238432946369648, 0.019399147359674053, 533.634123443968, 4.104877872645908, 8.029056816690083, 0.023538324305404885, 16.902, 0.03283333333333333
2007mm, 16.444458, -0.758833, 0.0664, 0.06456278748171412, 54385.72, 54418.69, CSP, 37.224920691987656, 0.050136338579719955, 0.5419074101794171, 0.02367155596143317, 54392.7557329188, 0.2404190926675667, 0.29972392951416954, 0.04088457827149789, 306.34917031738917, 8.75283343763969, 9.37688091226328, 0.007453549893324646, 19.587466666666664, 0.02433333333333334
2008C, 104.298042, 20.437139, 0.0166, 0.016903903224004785, 54469.81, 54552.5, CSP, 34.23401686763807, 0.021949120698067825, 0.9368730628307114, 0.014188271084050852, 54466.85847668909, 0.36414650392888276, 0.26426886573678765, 0.011642814989678552, 464.62542372435814, 6.113492417425765, 10.028240434860418, 0.0010325410340992131, 16.182466666666667, 0.021000000000000005
2006br, 202.5075, 13.415778, 0.0246, 0.024651796792500034, 53855.66, 53891.66, CSP, 35.570325583204244, 0.02653910734515054, 0.9136416017675548, 0.019290786112053766, 53850.647954541746, 0.4177899771436754, 0.9259971138568582, 0.02476217812133846, 134.86128799546927, 3.457981743473571, 11.11960854686434, 0.006792568669265763, nan, nan
2005ag, 224.181875, 9.328472, 0.0797, 0.08049898772468446, 53412.82, 53480.84, CSP, 37.80541660316353, 0.011619492605123294, 1.189137126776415, 0.007282578016326606, 53413.98464585919, 0.10579162233166685, -0.011333203644364742, 0.006127054094394809, 318.4811780645821, 1.6332368105876005, 10.925112928401077, 0.0019752075735155416, 18.697842105263163, 0.018026315789473682
2009ad, 75.889083, 6.659917, 0.0284, 0.02808883630064752, 54878.6, 54921.53, CSP, 35.317181339803824, 0.01121129285523968, 1.0040954592770044, 0.005825767020296969, 54886.88585245801, 0.046740725740224656, 0.06392958650205291, 0.004804101524451782, 198.80949698416327, 3.5501695890029157, 10.572115334741166, 0.0016543456909347244, 16.9271, 0.02542
2006et, 10.690917, -23.558444, 0.0226, 0.020974594549934094, 53982.63, 54099.54, CSP, 34.77691522583375, 0.011819319388950254, 1.1575135516150337, 0.009069647106213729, 53994.26904112903, 0.04625084451785096, 0.211824759887546, 0.006205410895227402, 261.1072084075861, 2.373701894614419, 10.743674520559422, 0.0005834478835465598, 16.275299999999998, 0.016400000000000005
2009P, 170.161583, -3.546194, 0.0251, 0.026209683706048342, 54867.74, 54931.61, CSP, 35.255026851659075, 0.04424677431513351, 1.104390759940232, 0.03545055138894999, 54868.52093918574, 0.34158021201617184, 0.4079190670356818, 0.020128331620172565, 772.322580853037, 11.357685012544662, 9.7634902954309, 0.001489549641911028, 17.184, 0.017642857142857148
2004ef, 340.54175, 19.994556, 0.031, 0.02954612859608288, 53255.69, 53329.57, CSP, 35.51296988318906, 0.0071845718672444315, 0.8157717876468175, 0.003308898725923352, 53264.914966865974, 0.028384317020804583, 0.16538228903548247, 0.004128903494912308, 1190.1574259554968, 5.337028815943932, 11.171477203958151, 0.0011960801888627102, 17.256610169491527, 0.011864406779661017
2006os, 43.754583, 16.009667, 0.0328, 0.031377006641074116, 54063.65, 54133.56, CSP, 35.64565457291808, 0.02131093732622752, 0.9088752502732351, 0.013290632313013534, 54065.53154393907, 0.28947273331669787, 0.4587397699055456, 0.011663591663543294, 374.51464500629515, 5.9446769048618275, 10.76654740701287, 0.001213976022382484, 17.872333333333334, 0.02859259259259259
2005am, 139.051958, -16.304444, 0.0079, 0.008775880636571618, 53432.58, 53512.46, CSP, 32.421217252577684, 0.00706839679625289, 0.7325666428690709, 0.003556166310737788, 53437.648233397114, 0.05705556554946552, 0.0619879701677417, 0.004725689066587355, 221.76431191399587, 1.5840307993856848, 10.658176033892325, 0.0002838831448236064, 14.041857142857141, 0.007214285714285715
2005iq, 359.635417, -18.709167, 0.034, 0.032251788271707396, 53682.55, 53755.55, CSP, 35.93245460774227, 0.009872416928327793, 0.8719872920381166, 0.00544030532199421, 53688.09242341356, 0.048521667859497866, 0.011572847303277203, 0.005674671871585996, 266.00173642242305, 2.9230960046420114, 10.473486783488507, 0.0010851817442867103, 17.245134615384618, 0.035519230769230775
2005hc, 29.19975, -0.213722, 0.0459, 0.04394137948007002, 53661.67, 53755.61, CSP, 36.58196797302344, 0.011994138791091654, 1.1338039633491699, 0.011301693608963177, 53667.550764468026, 0.05806601373224524, 0.02938141914395889, 0.0054668734076577545, 195.48203056735105, 1.7771093687941004, 10.515068680685955, 0.001628408532041829, 17.7424693877551, 0.02614285714285714
2009ab, 64.151625, 2.764167, 0.0112, 0.011510280770943694, 54874.57, 54911.51, CSP, 33.58637956007247, 0.013949423973357173, 0.8756992381986333, 0.007104221212530199, 54883.79054083004, 0.06423945143180589, 0.11964996747658431, 0.007587978228370716, 300.50695384305664, 6.532759866153405, 10.245238777517978, 0.0011986676112290897, 15.583833333333331, 0.009805555555555559
2006hx, 18.488792, 0.371667, 0.0455, 0.043686906535194706, 54012.66, 54080.59, CSP, 36.17612841351111, 0.04892809365268042, 0.9536840922626137, 0.021002335570936084, 54022.487467316634, 0.15542894702460933, 0.24532659764997325, 0.025466237727253222, 362.4353062413886, 8.83988551808265, 10.307434104151445, 0.0019476582498743804, nan, nan
2008O, 104.393583, -45.812306, 0.0389, 0.03982266988336256, 54489.71, 54571.48, CSP, 36.035683375325256, 0.023243102584996938, 0.6611750484425287, 0.01520340074663416, 54492.28180373201, 0.15360384756821158, 0.30838254924085057, 0.01851014113954568, 319.31664254227934, 5.068518135591735, 11.476554549097061, 0.12607025065414917, 18.377666666666666, 0.03317948717948718
2006py, 340.425208, -0.136917, 0.0579, 0.056012583196732316, 54069.54, 54091.54, CSP, 36.816567144360675, 0.025104233536154007, 0.9440445481120955, 0.025768789598416407, 54071.48454718148, 0.28566718176476613, 0.12746547174939973, 0.014227180174331805, 101.09905256906318, 3.6106804488951134, 9.823198012980697, 0.0067542707073111165, 18.246777777777776, 0.026833333333333334
2005be, 224.886333, 16.669889, 0.035, 0.0355986032816855, 53467.89, 53491.77, CSP, 35.86644351217439, 0.01003165269791348, 0.7603640062600396, 0.00513419390887975, 53461.528429507736, 0.17392821275920115, 0.008246431004213529, 0.008610451056218596, 107.90518240818916, 1.893073375582266, 10.545044668481573, 0.0010384127802137444, nan, nan
2006fw, 26.793083, -0.147, 0.0835, 0.08215156304994824, 54001.75, 54039.73, CSP, 37.37286257857609, 0.13588018629335935, 0.6008847478021881, 0.08570279208812637, 54005.72093008012, 0.5710187424325734, 0.019537674556276356, 0.10887637352009732, 1455.4384077019613, 58.21753630807845, 9.861783859275818, 0.011990873422482031, 19.228333333333335, 0.020916666666666667
2007jg, 52.46175, 0.056833, 0.0371, 0.035639792744478135, 54363.82, 54425.78, CSP, 36.22118055076528, 0.015478674078221743, 0.9298690922890316, 0.009047565919187466, 54366.7389995064, 0.11971101687536123, 0.11983295977130712, 0.007778570374321257, 337.99689238657544, 4.333293492135582, 8.983217199440995, 0.01518488169616929, 17.761333333333333, 0.014933333333333335
2006ef, 31.081292, -8.728389, 0.0179, 0.016221363049564445, 53979.9, 54040.71, CSP, 34.50186709491233, 0.014900535779033382, 0.835532227563058, 0.006379696640270815, 53969.69087053496, 0.25908659872012046, -0.00029257845945726454, 0.013137738619349396, 107.63710839799593, 2.339937139086868, 10.419862861063349, 0.00045399600933094614, nan, nan
2007nq, 14.389875, -1.388611, 0.045, 0.04258458084208732, 54397.65, 54476.56, CSP, 36.268958752594415, 0.00863463890182378, 0.7466687206096096, 0.004451799753963535, 54399.474242659126, 0.07692910007270803, 0.028325594294603438, 0.0064667770634165905, 154.75590985840108, 1.3457035639860964, 11.25062156153491, 0.0008671398747487263, 17.807280000000002, 0.039080000000000004
2008bq, 100.260458, -38.038611, 0.034, 0.035317653145700935, 54562.49, 54606.46, CSP, 35.77530600530716, 0.01674358122808149, 1.1421698844648633, 0.012087869816077004, 54562.914860386445, 0.09512780938606531, 0.11213252220239606, 0.00830782479845819, 191.366214847876, 2.485275517504883, 11.946576632579085, 0.16059414092674737, 17.2841, 0.0209
2009I, 41.293333, -4.713722, 0.0262, 0.025503456531987226, 54846.58, 54867.58, CSP, 35.416086201514354, 0.04222979637404343, 1.062500998130012, 0.033693439804052025, 54852.40033776865, 0.24631994018625356, 0.7998086490136298, 0.016331051466959387, 162.1353825035763, 7.7207325001703, 10.520128450534468, 0.0005460387143874012, 17.7032, 0.026500000000000006
2004gc, 80.458125, 6.676028, 0.0321, 0.031225952035492954, 53329.83, 53397.66, CSP, 35.3631875207796, 0.0192628563620047, 0.917117378481237, 0.010073183055975862, 53325.66909166213, 0.32797977629157404, 0.24027267183413872, 0.010527401519002975, 1129.2372515042753, 8.686440396186732, 12.062701043577428, 0.013400455258840153, 17.477600000000002, 0.015799999999999998
2008bz, 189.740583, 11.1295, 0.0603, 0.061705666074794226, 54580.72, 54651.52, CSP, 37.200617063993775, 0.013364848394612617, 0.9254903611170975, 0.009861271010690557, 54579.36657824105, 0.20669993738352146, -0.0023278052330010937, 0.006528647805558699, 117.92095021026739, 1.9986601730553795, 10.467466688012156, 0.002526258061862814, 18.284444444444443, 0.016333333333333335
2007bc, 169.810708, 20.809028, 0.0208, 0.022560118838024914, 54196.65, 54259.53, CSP, 34.73878735692071, 0.014571086016578099, 0.8731973963674282, 0.007597490334692021, 54200.818723118005, 0.0967842015928593, 0.11485731574467509, 0.006822805268518984, 329.46984912165163, 4.991967410934116, 9.927081146965973, 0.000229581880906585, 16.244771428571426, 0.018428571428571426
2008fr, 17.95475, 14.640833, 0.0397, 0.03811642342093458, 54738.78, 54807.57, CSP, 36.36175596079982, 0.02684004127545884, 1.189170095194034, 0.013287625213643385, 54732.717943055795, 0.2630267987577743, -0.09457292234394261, 0.018255219813036783, 237.54643585877736, 2.554262751169649, 8.327633544884216, 0.02003794312800088, nan, nan
