objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2005al, 207.501375, -30.576167, 0.0124, 0.013582202008354693, 429.76, 512.79, CSP, 34.08844667945264, 0.009971358332521734, 0.8604858170958125, 0.0037247946818678656, 430.90440821970424, 0.086461514520447, -0.013208160723245193, 0.0036354643985670545, 0.0, 0.0
2005am, 139.051958, -16.304444, 0.0079, 0.008240990431742201, 432.58, 512.46, CSP, 32.37313825929065, 0.009649654134013365, 0.7334792124106742, 0.0036513727443912816, 437.63298845727155, 0.058412162351310935, 0.0585716207130697, 0.0045222139486476905, 10.658176033892325, 0.0002838831448236064
2005iq, 359.635417, -18.709167, 0.034, 0.034071356000308306, 682.55, 755.55, CSP, 35.91990147373392, 0.01299012536315211, 0.872627156274894, 0.0054153276860789005, 688.0890965562022, 0.048374026272334746, 0.01240776745243352, 0.005328697722658145, 10.473486783488507, 0.0010851817442867103
2007S, 150.13025, 4.407278, 0.0139, 0.014696989731948218, 1132.77, 1246.54, CSP, 33.57165222975843, 0.028022443170180694, 1.135374202146952, 0.013390436559571523, 1144.8016505733642, 0.07016960768309659, 0.433347792271653, 0.009205561072881048, 0.0, 0.0
2005bo, 192.420958, -11.096472, 0.0139, 0.012770014285686582, 478.75, 512.76, CSP, 33.61939061501449, 0.013100677450372468, 0.8454535279142095, 0.00832941460490953, 479.58826414948606, 0.11142376715299915, 0.3299739326796546, 0.006806620736086405, 0.0, 0.0
2006bt, 239.127208, 20.045917, 0.0322, 0.031928548993338746, 853.76, 891.71, CSP, 35.16795201765854, 0.06716588375513433, 0.939564718050568, 0.03333983527398439, 859.379390949497, 0.35084676035800644, 0.29100766429725194, 0.02455517535445199, 10.885766269512045, 0.0007686279394534686
2008fl, 294.186833, -37.55125, 0.0199, 0.01943768014515257, 1724.49, 1789.53, CSP, 34.36923172318262, 0.017696235460889772, 0.8504690217374772, 0.006903122921499859, 1721.5473344592704, 0.21690289507721758, 0.11847227280135092, 0.006889742064429048, 0.0, 0.0
2007st, 27.176958, -48.649389, 0.0212, 0.02082096313455839, 1458.66, 1513.52, CSP, 34.22372714804332, 0.03359044618998261, 0.7503489688133472, 0.011916173141523982, 1455.695101504432, 0.32970343618134634, 0.15832719977479662, 0.01622157305036765, 0.0, 0.0
2005hc, 29.19975, -0.213722, 0.0459, 0.046916379411446885, 661.67, 755.61, CSP, 36.5574045184024, 0.0163549041158315, 1.1349345597560454, 0.01121485502453203, 667.5513238777386, 0.05823197704137573, 0.028180153271693185, 0.005202108118767662, 10.515068680685955, 0.001628408532041829
2009ab, 64.151625, 2.764167, 0.0112, 0.01207179666580327, 1874.57, 1911.51, CSP, 33.48859958172517, 0.01642190796273567, 0.8762563522540787, 0.006402161519867966, 1883.788325970402, 0.057842404318861326, 0.11401514038834418, 0.0064068693611192455, 10.245238777517978, 0.0011986676112290897
2007as, 141.900042, -80.177556, 0.0176, 0.018815604101879213, 1175.59, 1259.49, CSP, 34.23498282607596, 0.016547993642089538, 0.9079040222582475, 0.007593422259563467, 1181.6318733936362, 0.14554984687321865, 0.12973028072359272, 0.005940834718975194, 0.0, 0.0
2006hx, 18.488792, 0.371667, 0.0455, 0.04503756067491005, 1012.66, 1080.59, CSP, 35.95810473268018, 0.06341772322421456, 0.9525523805712391, 0.02047031406986007, 1022.4951581235296, 0.15280059096421655, 0.2382041769055842, 0.023657127439387006, 10.307434104151445, 0.0019476582498743804
