objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2008go, 332.686792, -20.788111, 0.0623, 0.06247843898030414, 54764.54, 54776.58, CSP, 36.87931693944574, 0.027123277638914634, 0.9093493635658341, 0.0335525213594361, 54766.35295675985, 0.28140028012746693, 0.1085833647514788, 0.012178168137650654, 10.908950503065558, 0.0017321529641886853
2008cf, 211.885667, -26.551833, 0.046, 0.04472399461971244, 54595.77, 54654.65, CSP, 36.50470404321385, 0.03761794757394215, 1.1289595157010435, 0.024724568573000257, 54594.86350781994, 0.2656544275795707, -0.03569793499067694, 0.012707359665778425, 8.754352914249603, 0.009911439712941946
2006kf, 55.460333, 8.156944, 0.0213, 0.020062871838300245, 54036.81, 54127.64, CSP, 34.805704679372035, 0.01493310853508777, 0.731281956698142, 0.005793196459191492, 54041.842316575734, 0.05292785820437777, 0.011308473157615172, 0.007561666315657835, 10.847440404300489, 0.0005624670042569112
2008hu, 122.3115, -18.653639, 0.0497, 0.048480705072807107, 54804.74, 54844.84, CSP, 36.70469564274263, 0.024015780674697906, 0.7811496324898608, 0.008112117488544686, 54807.09395202372, 0.1721623373285203, 0.043215438971613375, 0.010833893214760503, 10.107881298730984, 0.007118355222168162
2006ob, 27.950458, 0.263417, 0.0592, 0.05959059166347602, 54060.65, 54121.57, CSP, 37.01756376943335, 0.02801599871904913, 0.7288265251793067, 0.010100665568959933, 54064.07904109723, 0.12012883201028356, 0.024005815510320994, 0.013422289741738869, 11.3688972447224, 0.0010849287166291976
2005na, 105.402583, 14.13325, 0.0263, 0.02580926957558005, 53738.71, 53834.54, CSP, 35.07936638832326, 0.013714760939721047, 0.953568643311002, 0.006293802271995988, 53740.88586140403, 0.10365299651469485, 0.054036331234125476, 0.00461875160088773, 10.902842205220578, 0.000773697241361911
2005bg, 184.321583, 16.371556, 0.0231, 0.021924152898707527, 53471.65, 53512.61, CSP, 35.013629457170175, 0.04186934114960258, 1.0835545758303766, 0.026897305978301846, 53468.97744868008, 0.2947734550433109, 0.0503830303635708, 0.012763850242756595, 9.797047393282007, 0.0010007345933335352
2007cg, 201.389917, -24.65225, 0.0332, 0.03325105624720903, 54235.63, 54259.59, CSP, 35.7322499178403, 0.10986801801967144, 1.4099116237389024, 0.05403330909719051, 54222.964478796566, 1.1985681310208942, 0.33836786225976057, 0.06471245380705222, 10.398172569001606, 0.0016084521206963715
2004gu, 191.603, 11.948917, 0.0459, 0.047029479330991775, 53357.86, 53410.84, CSP, 36.47276053832822, 0.027732663278114515, 1.2452381615546078, 0.012155464140909593, 53362.24514633033, 0.22420019525577345, 0.06053023259591967, 0.010949424530592979, 10.169178254050212, 0.004755317603574504
2007jd, 44.972375, 1.160722, 0.0726, 0.0719095605553346, 54362.83, 54409.83, CSP, 37.417077499489835, 0.05008035291723822, 0.9107482605671525, 0.027586613220824976, 54361.24066688727, 0.849832623243015, 0.18513329577594323, 0.017640820401548515, 10.066482342060203, 0.004639021074210903
2007hx, 31.612833, -0.899528, 0.0794, 0.08056627839947605, 54354.78, 54411.73, CSP, 37.76609510273473, 0.06394268570893996, 1.0983873564057043, 0.043272063432053684, 54353.797314683005, 0.46667219532655657, 0.21388001669474058, 0.01907951609690773, 10.947106485783687, 0.006470108825979771
2005hj, 21.701125, -1.238, 0.0574, 0.057503781908990304, 53671.67, 53761.57, CSP, 37.06890571307841, 0.03704000452734754, 1.262482711294317, 0.0184462740083782, 53674.25286217261, 0.26156060384351726, -0.019478599556393385, 0.014316558322008297, 9.52474382794979, 0.008544462310874676
2005ir, 19.182333, 0.794556, 0.0763, 0.07514791466911896, 53682.62, 53740.53, CSP, 37.57725171123387, 0.04450269900921226, 1.1243831916894058, 0.025826254930868105, 53685.037692645376, 0.16524134092680973, 0.05486251515568323, 0.013806588178236727, 10.12736126558582, 0.0032889795740147407
2005M, 144.384833, 23.20075, 0.022, 0.02140689038989141, 53396.77, 53480.51, CSP, 35.123460480573925, 0.008002467520829152, 1.2116545556877623, 0.0035595521678767933, 53406.25873428012, 0.03266184075079632, 0.03260545754726815, 0.002795659070449514, 10.813351840715338, 0.002656906099817178
2008bf, 181.012083, 20.245167, 0.0235, 0.022319671246294526, 54546.79, 54646.49, CSP, 35.045441295349626, 0.009567010899421588, 1.0267613028615201, 0.004616160987248155, 54555.132510776544, 0.03195720047161681, -0.002804604916737816, 0.0028437442182329964, 9.335821037180079, 0.031184576784899356
2006eq, 322.154708, 1.228194, 0.0495, 0.05034189518632459, 53980.56, 54029.51, CSP, 36.498689948453816, 0.03544458815654056, 0.6373996104776477, 0.013525082664161235, 53979.42325466368, 0.2712614531502176, 0.17463102432393948, 0.019362141125738124, 10.120574709522273, 0.002816689517966661
2008hj, 1.007958, -11.16875, 0.0379, 0.03909605576953412, 54794.58, 54834.55, CSP, 35.921529082297916, 0.01139641325940876, 1.009830647926121, 0.006141627762685733, 54801.92999133348, 0.045136995633932295, 0.04950182778518053, 0.003497967556720742, 10.973017153863509, 0.002418117405834231
2009D, 58.595125, -19.181722, 0.025, 0.02476510532506504, 54834.67, 54890.52, CSP, 35.06975424003139, 0.01530490798577367, 1.1892826832345005, 0.00818493344275762, 54841.25608740787, 0.05738365452557727, 0.002635157556439815, 0.005835035283836678, 10.288567554002853, 0.000981265532668124
2008gl, 20.228417, 4.805306, 0.034, 0.03477593309275684, 54765.7, 54844.55, CSP, 35.63796517988529, 0.009625645217297321, 0.8512523868740903, 0.004272287732220801, 54768.63345341167, 0.05418983113668859, 0.08787926563751894, 0.003946457696859394, 11.359976556285138, 0.0066667387890840925
2007A, 6.319417, 12.886806, 0.0177, 0.016516473918210206, 54107.53, 54133.53, CSP, 34.13778062054576, 0.014122040191229725, 1.0185668452007786, 0.010131816593472707, 54113.446486651905, 0.058816200647588246, 0.25040022315398175, 0.0041570821139795535, 6.774565304332999, 0.07187074108120962
2008ar, 186.158, 10.838167, 0.0261, 0.02609575847848622, 54527.79, 54627.59, CSP, 35.164358489894056, 0.018189131030706386, 0.9736990641356176, 0.006819890341921036, 54535.12703345847, 0.060561546420013, 0.10407243203887477, 0.0060383236165963035, 10.102752183811647, 0.001262498820507511
2006ej, 9.749042, -9.015722, 0.0205, 0.0215959330073916, 53979.74, 54046.74, CSP, 34.7155497646411, 0.016565389045193484, 0.8245318132612288, 0.004606330729032313, 53976.756549496895, 0.15152459585869568, 0.031120860856786007, 0.00576111006038752, 10.279706103453293, 0.0008070475039513622
2005eq, 47.205458, -7.03325, 0.029, 0.030105396287411823, 53647.8, 53751.66, CSP, 35.58948960348036, 0.018974413711199088, 1.244181457357023, 0.009123113075311303, 53654.53048851808, 0.12167584571794454, -0.005551746368567037, 0.007441969971910083, 11.032511457537016, 0.0010013614597814862
2008gg, 21.346, -18.172444, 0.032, 0.03207696302271512, 54753.63, 54827.57, CSP, 35.4434864642785, 0.03723158898322621, 1.1388802384241754, 0.016633145677310765, 54749.354422189565, 0.19264620613566544, 0.1174374857127472, 0.01268804466930362, 11.850745409234504, 0.0015379705707240455
2004ey, 327.282542, 0.444222, 0.0158, 0.016156870658867284, 53295.53, 53358.55, CSP, 34.03423850403317, 0.006207125291663497, 1.0093880115456015, 0.0029605976503961733, 53304.71661737644, 0.022986961973304486, 0.018362810723467755, 0.0018498577447818502, 10.56345194549921, 0.0015268614043546201
2007ux, 152.33325, 14.992444, 0.0309, 0.031089722982230006, 54466.82, 54558.61, CSP, 35.664431255180105, 0.016776165525596458, 0.6042897199275659, 0.008070632130383377, 54467.318640375735, 0.0877249865680115, 0.06748165186523436, 0.01030843678182124, 10.222315389325127, 0.0013786653578807876
2008fu, 45.61875, -24.455972, 0.052, 0.05116536220839585, 54737.84, 54817.67, CSP, 36.75995176827688, 0.029595202818815905, 0.8225568498603533, 0.008919610559501459, 54732.79420485005, 0.36073198195909506, -0.0013690603511454927, 0.014651477700727672, 10.667201822306131, 0.0020460918125516864
2007bd, 127.888667, -1.199444, 0.0309, 0.030871276459633723, 54197.53, 54259.46, CSP, 35.6122478441909, 0.020476740087431534, 0.8827786274498008, 0.006107101678498415, 54207.33890348692, 0.053724285728430715, 0.03684032475296995, 0.007702942372209069, 10.638096124340995, 0.001086444267768327
2006is, 79.393208, -23.781722, 0.031, 0.02978074412462406, 54008.9, 54125.67, CSP, 35.92932029859988, 0.03679112001027604, 1.3242937071189247, 0.013901316110345084, 54005.65717941383, 0.37858409268346893, -0.18727615474477755, 0.017974565092508207, 8.029056816690083, 0.023538324305404885
2007mm, 16.444458, -0.758833, 0.0664, 0.06676795371592847, 54385.72, 54418.69, CSP, 36.975274523625096, 0.07488377130876143, 0.5446879123892184, 0.025675609050551593, 54392.75434540034, 0.251728874668087, 0.28948014321432475, 0.04170678902558579, 9.37688091226328, 0.007453549893324646
2008C, 104.298042, 20.437139, 0.0166, 0.01781153353143261, 54469.81, 54552.5, CSP, 34.022104924982045, 0.02860425809137259, 0.9383603060910549, 0.013982925772728605, 54466.76496173425, 0.36059371147556313, 0.24859617115694702, 0.010696141745162027, 10.028240434860418, 0.0010325410340992131
2004dt, 30.553208, -0.097639, 0.0197, 0.02082253048730065, 53249.79, 53365.62, CSP, 33.9115995902271, 0.03567797375197624, 0.9093394377426222, 0.011283547244820523, 53236.4926415286, 0.45044525295226073, 0.042750118764073516, 0.018061780660991133, 9.894124914800818, 0.005391433500817889
2006br, 202.5075, 13.415778, 0.0246, 0.02577445316488758, 53855.66, 53891.66, CSP, 34.984193183261084, 0.1387022259128039, 1.1008764776233366, 0.06108904716318702, 53848.947488208825, 0.5907043732868198, 0.8776114371467937, 0.04483012866519018, 11.11960854686434, 0.006792568669265763
2005ag, 224.181875, 9.328472, 0.0797, 0.08075702319732914, 53412.82, 53480.84, CSP, 37.807919124121696, 0.01706038347167582, 1.1891392353109447, 0.007457971476444901, 53413.992642340454, 0.10640699797128293, -0.008660451848124822, 0.006053518044642687, 10.925112928401077, 0.0019752075735155416
2009ad, 75.889083, 6.659917, 0.0284, 0.029533260758421997, 54878.6, 54921.53, CSP, 35.26413798805542, 0.014013350075662871, 1.005155221687868, 0.005720205099534186, 54886.88251469303, 0.045723333101633755, 0.061416105316782446, 0.004415267014953015, 10.572115334741166, 0.0016543456909347244
2006et, 10.690917, -23.558444, 0.0226, 0.021793406035277796, 53982.63, 54099.54, CSP, 34.61190302271586, 0.015067858356299174, 1.166353585622473, 0.007894636682096928, 53994.27413826668, 0.04268912398329965, 0.19818295254773033, 0.005431720157442637, 10.743674520559422, 0.0005834478835465598
2009P, 170.161583, -3.546194, 0.0251, 0.02432590012266722, 54867.74, 54931.61, CSP, 34.93097162060578, 0.0646070924209447, 1.1108767784022817, 0.03709135910640866, 54868.40011805225, 0.3571453061762774, 0.3835702046834222, 0.020873910087640463, 9.7634902954309, 0.001489549641911028
2004ef, 340.54175, 19.994556, 0.031, 0.03194547421126348, 53255.69, 53329.57, CSP, 35.37929428421296, 0.010145334776796187, 0.8153870792706649, 0.0035173298836419014, 53264.91240933725, 0.030140377553339842, 0.15647231235626002, 0.004144004914088265, 11.171477203958151, 0.0011960801888627102
2006os, 43.754583, 16.009667, 0.0328, 0.03272745360906182, 54063.65, 54133.56, CSP, 35.26642380813055, 0.027879446827118723, 0.9168806163695558, 0.013256081835005566, 54065.296537456765, 0.2962165253312181, 0.4387466834029305, 0.010512375310447495, 10.76654740701287, 0.001213976022382484
2005am, 139.051958, -16.304444, 0.0079, 0.008224564558031666, 53432.58, 53512.46, CSP, 32.37313827260058, 0.009649631526208988, 0.7334791725385571, 0.003651450762080122, 53437.632989184334, 0.058408438576606075, 0.05857158949941478, 0.0045222774683038106, 10.658176033892325, 0.0002838831448236064
2005iq, 359.635417, -18.709167, 0.034, 0.0340395305185941, 53682.55, 53755.55, CSP, 35.919902070302676, 0.012990200799367078, 0.8726276625015706, 0.005415401012296395, 53688.089085257154, 0.048373397000755824, 0.012407820035103476, 0.005328756302792873, 10.473486783488507, 0.0010851817442867103
2006bt, 239.127208, 20.045917, 0.0322, 0.03197030349190855, 53853.76, 53891.71, CSP, 35.167948825542965, 0.06716594624468854, 0.9395595714370353, 0.03333951443712009, 53859.37943952836, 0.3508351246243244, 0.29100675403654563, 0.02455581331062006, 10.885766269512045, 0.0007686279394534686
2005hc, 29.19975, -0.213722, 0.0459, 0.046923349426130745, 53661.67, 53755.61, CSP, 36.55740460360298, 0.016354943191152577, 1.1349346559045808, 0.01121489825559925, 53667.55132069025, 0.058229439046729906, 0.02818011038945311, 0.0052021142052100155, 10.515068680685955, 0.001628408532041829
2009ab, 64.151625, 2.764167, 0.0112, 0.012089397323798545, 54874.57, 54911.51, CSP, 33.488599698998904, 0.01642193415207053, 0.8762565965452589, 0.006402294510040305, 54883.78831806376, 0.057846132867871644, 0.11401526345971973, 0.006406898123023975, 10.245238777517978, 0.0011986676112290897
2006hx, 18.488792, 0.371667, 0.0455, 0.044977866073892425, 54012.66, 54080.59, CSP, 35.95810363471224, 0.06341771990111796, 0.9525515409175849, 0.0204703001846111, 54022.49518316391, 0.15280434067037224, 0.2382042444187229, 0.023657166865615965, 10.307434104151445, 0.0019476582498743804
2008O, 104.393583, -45.812306, 0.0389, 0.038172248926370944, 54489.71, 54571.48, CSP, 35.7723937380824, 0.03126130253049728, 0.6738016035328204, 0.015460020561204128, 54492.182941630854, 0.16015226172763034, 0.3063889385294088, 0.01762744718857381, 11.476554549097061, 0.12607025065414917
2006ot, 33.770167, -20.766167, 0.0531, 0.05409396670038924, 54063.72, 54131.63, CSP, 36.53660618479918, 0.07041033283846367, 1.2530089849521033, 0.03588624033546012, 54062.96029117019, 0.8499639345701013, 0.20372171865548241, 0.03261161985799609, 11.181810456585577, 0.0011092005646865426
2006py, 340.425208, -0.136917, 0.0579, 0.05668320788619985, 54069.54, 54091.54, CSP, 36.701590548828705, 0.03217699988603174, 0.9447025825298814, 0.026097118370983066, 54071.46649090579, 0.29006609857690296, 0.12476577311730222, 0.013656865013796956, 9.823198012980697, 0.0067542707073111165
2005be, 224.886333, 16.669889, 0.035, 0.03403211358898717, 53467.89, 53491.77, CSP, 35.859097702680934, 0.015961036725672256, 0.7604499672372369, 0.005187784722022187, 53461.52834214205, 0.17361907032257703, 0.008145449520101471, 0.008192454329816825, 10.545044668481573, 0.0010384127802137444
2006fw, 26.793083, -0.147, 0.0835, 0.08364505705118974, 54001.75, 54039.73, CSP, 37.34979268586613, 0.17615601538952866, 0.6103241315362248, 0.08859472189324366, 54005.743447109344, 0.5733887550530214, 0.02963837120146334, 0.10742287569173266, 9.861783859275818, 0.011990873422482031
2007jg, 52.46175, 0.056833, 0.0371, 0.03644229960688694, 54363.82, 54425.78, CSP, 36.12462091254922, 0.0206915066175638, 0.9299609410289864, 0.009411737007761779, 54366.72915091405, 0.1247266591870336, 0.1135323120831326, 0.007609870574354142, 8.983217199440995, 0.01518488169616929
2006ef, 31.081292, -8.728389, 0.0179, 0.01915709305433122, 53979.9, 54040.71, CSP, 34.503621409918914, 0.02250491427891527, 0.8353541713677983, 0.006372030878901417, 53969.680023065805, 0.25869687055703866, -0.001251067302782708, 0.012192048452934204, 10.419862861063349, 0.00045399600933094614
2007nq, 14.389875, -1.388611, 0.045, 0.04608018779933243, 54397.65, 54476.56, CSP, 36.243406076786265, 0.012687498098862231, 0.7475672239900675, 0.0044731465069266264, 54399.465334840446, 0.07691083842057891, 0.028335851758631195, 0.006106572201688427, 11.25062156153491, 0.0008671398747487263
2008bq, 100.260458, -38.038611, 0.034, 0.03351233356260286, 54562.49, 54606.46, CSP, 35.68497763648639, 0.022889000414659383, 1.1460638930261828, 0.01153127397597528, 54562.907566804526, 0.09295788865283924, 0.10600527972171726, 0.0077699069729113834, 11.946576632579085, 0.16059414092674737
2009I, 41.293333, -4.713722, 0.0262, 0.025002243761660825, 54846.58, 54867.58, CSP, 34.760390518365654, 0.037221026593719106, 1.0666989403415588, 0.024011852063291452, 54852.3564559447, 0.1776463100595076, 0.7611750933228464, 0.010840367302867067, 10.520128450534468, 0.0005460387143874012
2004gc, 80.458125, 6.676028, 0.0321, 0.03132885556741383, 53329.83, 53397.66, CSP, 35.161862383077505, 0.02583689139424072, 0.9169097934952015, 0.010140090135002037, 53325.674965507504, 0.33022993729860634, 0.22982594096638373, 0.010006413402722725, 12.062701043577428, 0.013400455258840153
2008bz, 189.740583, 11.1295, 0.0603, 0.06142910891945963, 54580.72, 54651.52, CSP, 37.20090261149187, 0.01758414663714004, 0.925286319241499, 0.009838564054613289, 54579.365215296326, 0.206374388358556, -0.0017584953547067589, 0.006242346646569251, 10.467466688012156, 0.002526258061862814
2007bc, 169.810708, 20.809028, 0.0208, 0.021774812713229785, 54196.65, 54259.53, CSP, 34.64236030503538, 0.01784988335835752, 0.8735504481990913, 0.0073657802268805445, 54200.806941813054, 0.09403297477360939, 0.11005500542561145, 0.006238157973346037, 9.927081146965973, 0.000229581880906585
2008fr, 17.95475, 14.640833, 0.0397, 0.038843545420934156, 54738.78, 54807.57, CSP, 36.22345971912989, 0.03277108927241386, 1.0940598311331424, 0.015280598337802327, 54733.004527821315, 0.22131629031251698, -0.01562768335373508, 0.010715846701861051, 8.327633544884216, 0.02003794312800088
