objname, ra, dec, z, MJDs, MJDe, origin, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err, hostMass, hostMass_err
2023dk, 77.77631949389749, -1.0803024787910513, 0.02844, 58350.50699070003, 58493.265393500216, ZTF, 58403.87581516015, 0.5053338813959272, 1.962506702553719e-05, 1.4666714496203713e-05, 4.999999914627463, 0.14096340019601605, 1.9758627080578048, 0.5120211764713978, 36.63990124525879, 1.0887723800680582, 10.658403563986226, 0.0008657073789887531
2019op, 35.4244125, -25.9271527777778, 0.04, 58348.47972219996, 58509.16879629996, ZTF, 58496.88958031968, 0.3208855362099712, 0.0007437567135008392, 3.267595839143882e-05, -3.5643708282006656, 0.5477057401977774, 0.15990937245307973, 0.04015329746382495, 36.79454408611946, 1.0889826064321297, 8.40685425462122, 0.0035269244904225774
2021twa, 32.76211249999999, 36.481725000000004, 0.012128969342354, 58282.481597200036, 58443.22829859983, ZTF, 58354.30051746224, 1.2955436064039532, 3.977479628614094e-05, 5.189130239464524e-06, 4.999999310636587, 0.13176305163907598, 0.6461984566737923, 0.1025453519728719, 39.83530858362431, 1.0860366845595855, 9.602104848459891, 0.0012216131463648687
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 58205.253541700076, 58617.18400460016, ZTF, 58569.75602183184, 0.09427618496192736, 0.0005658363412027563, 7.82445006641553e-06, 0.14447171572170348, 0.08451959503759432, 0.6047696748478936, 0.010458441126165629, 36.33316344931117, 1.0858143904079374, 8.839761027821579, 0.012505917069982822
2018ame, 227.356333333333, 25.4715444444444, 0.022, 58203.37734950008, 58245.293553200085, ZTF, 58194.19459787721, 5.4327832913259044e-05, 0.0002979901002747499, 0.00010063088858131004, 1.0553186526728953, 3.694261458351912, -0.6804845465979606, 0.7022775862485864, 40.99880311188816, 1.2287571741387124, 8.986036224321298, 0.005711110761032731
2020mfd, 259.030995833333, 40.7865361111111, 0.048, 58198.45320599992, 58584.411840300076, ZTF, 58261.45380676698, 1.0521570122036792, 1.6840217312697905e-05, 2.528290781226476e-06, 4.999999681280515, 0.5330599325164429, 0.7210853202964453, 0.11870943173582452, 40.545296467991804, 1.088946609955498, 10.501635412079967, 0.0016352035078946753
2018hkw, 39.5949166666667, -11.7391611111111, 0.027, 58384.39579859981, 58443.26880790014, ZTF, 58418.646400802245, 17.471104594169447, 0.0004277033453901395, 0.0004655373320476169, 1.7019150294143048, 6.645147204060184, 0.31913032763574894, 0.7578055563752863, 37.72652800510966, 1.4919652680947104, 10.363890745262498, 0.0009738245140280028
2018eyi, 246.301958333333, 40.8401583333333, 0.03038, 58198.393194399774, 58541.44098380022, ZTF, 58150.74775574775, 273.56560625008206, 0.0002085728520485371, 0.0008667467444159667, 1.777403338361525, 6.533715656221513, -1.0178323378267697, 5.168617763040265, 42.50193862806249, 1.6743663008492804, 10.143590364193393, 0.0012393031211338115
2018ast, 175.283166666667, 24.8196111111111, 0.012, 58205.22874999978, 58295.23571760021, ZTF, 58216.07686984981, 0.0754803871132026, 0.001176181830774951, 2.4120415307258655e-05, -3.0068110354884214, 0.03256752334375035, 0.9401458184781796, 0.014199746569215337, 34.057137206764935, 1.0857498123188194, 10.576333453409633, 0.0016985891680060662
2016iuh, 184.881, 49.81785, 0.013696, 58202.32748840004, 58432.55157409981, ZTF, 58242.126086672244, 1.1720470053369354, 1.303339268427432e-05, 6.321414631219533e-06, 4.9999089012960525, 1.6160166646041787, 1.0309895428380453, 0.3498932314614003, 39.89999352335715, 1.1148191754124934, 10.519309322856891, 0.0002780694245717639
2019moq, 6.61545160003238, 38.1232395512729, 0.0596, 58277.42565969983, 58697.40807869984, ZTF, 58695.31183936578, 0.22036344433945487, 0.00044031992820395754, 5.204692917808797e-06, -2.3802962449224863, 0.30951190078093704, 0.1978569733892321, 0.011469246252040861, 37.431780040312354, 1.0867698523776135, 10.979192644467481, 0.0047669442378859665
2022rey, 268.3069708333333, 42.788525, 0.04, 58198.4224537001, 58269.29662040016, ZTF, 58251.349099184044, 1.6134101331917918, 1.0948537990422057e-05, 2.7910370960694676e-06, 4.999999791644467, 0.5918277037331121, 0.9270205968920817, 0.21495368390443934, 40.399088265206274, 1.0900018157092608, 10.665653521436408, 0.0016239326144556986
2021jvp, 215.19557977001816, -19.786138140517604, 0.044, 58204.343020800035, 59379.19047449995, ZTF, 59326.99232310055, 0.002084104522509733, 0.0002754743086632611, 1.4232422935004168e-05, -2.6597618338052205, 0.19382953432995986, 0.4693645863674312, 0.037210910700411826, 37.08914721749581, 1.0861560629833018, 10.95457116086164, 0.0010071414066509068
2018jag, 15.9512916666667, 10.5923611111111, 0.04, 58284.47646989999, 58655.47664349992, ZTF, 58453.69349373509, 0.2811947342779604, 0.00043989475344233855, 4.312123935260952e-05, -0.7393063459247684, 0.15958727260199146, 0.5808461705483016, 0.07088882760248537, 36.54259258523038, 1.0860648804428557, 11.024363619703006, 0.0011197732616178959
2021cad, 163.939433333333, 24.0276555555556, 0.041546, 58204.213078700006, 58898.339548599906, ZTF, 58621.83732298836, 0.9930337849291391, 1.7065209314256094e-07, 2.2756168838528762e-07, 0.4364793588795657, 1.7837924518802328, 4.2397211182551535, 0.774339197967901, 34.34713336073323, 1.1257640209508657, 10.358143010854041, 0.0015162175022677541
