#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a58149o0741o,227.356314615385,25.4715442307692,>20.27,0.0,3.0,o,22.257,58149.56306395,5789.96,4923.35,170.0,181.7,-4.9,5.1,181.1,-243.8,393.4,1.05,3.84,3.19,1.0,3.0,-0.396,-13.085693166330444,13.619803091486787,19.32,30.0
01a58149o0755o,227.356314615385,25.4715442307692,>20.28,0.0,3.0,o,22.261,58149.57018635,5782.28,4871.13,158.0,181.5,-11.9,5.3,181.7,283.7,412.3,1.03,3.81,3.08,1.0,3.0,-0.401,-30.472030815930456,13.57157674995222,19.33,30.0
01a58149o0768o,227.356314615385,25.4715442307692,>20.27,0.0,3.0,o,22.264,58149.57687835,5845.09,4936.4,192.0,182.1,1.3,5.3,182.0,304.4,338.2,1.13,3.78,3.14,1.0,3.0,-0.398,3.3484478965699878,13.651364501400717,19.35,30.0
01a58149o0782o,227.356314615385,25.4715442307692,>20.32,0.0,3.0,o,22.267,58149.58372285,5871.06,4806.52,196.0,182.5,1.6,5.4,182.5,950.6,431.6,1.11,3.77,2.96,1.0,3.0,-0.41,3.9068954473490134,13.18577213480292,19.37,30.0
01a58177o0250o,227.356314615385,25.4715442307692,17.41,0.14,7.41,o,21.305,58177.64533865,6338.57,2842.95,227.0,176.6,71.9,9.7,178.0,1257.2,830.2,0.99,3.5,2.92,1.0,3.0,-0.418,392.8787428590232,53.00311273619643,17.97,30.0
01a58177o0267o,227.356314615385,25.4715442307692,17.37,0.07,16.18,o,21.865,58177.65677915,6361.09,2928.12,285.0,174.4,123.0,7.6,176.6,2563.1,540.9,0.89,3.61,2.87,1.0,3.0,-0.418,406.7925169413055,25.13514738824326,18.79,30.0
01a58177o0284o,227.356314615385,25.4715442307692,17.33,0.09,11.98,o,22.058,58177.66710645,6313.83,2892.72,267.0,180.1,149.8,12.5,178.0,848.9,903.7,1.13,3.55,2.96,1.0,3.0,-0.427,424.1413581980147,35.39230292039508,18.36,30.0
02a58179o0420o,227.356314615385,25.4715442307692,17.06,0.08,12.81,o,22.218,58179.47868955,5029.01,6164.61,439.0,182.5,322.9,25.2,179.5,1265.7,1896.2,1.35,2.95,2.46,1.0,3.0,-0.431,546.8949503008695,42.681179150145276,18.18,30.0
02a58179o0443o,227.356314615385,25.4715442307692,17.15,0.09,11.91,o,22.221,58179.48945365,5045.53,6205.74,299.0,179.4,330.0,27.7,180.7,3076.2,1840.4,0.88,2.84,2.3,1.0,3.0,-0.439,505.4042169422974,42.423323664550416,18.28,30.0
02a58179o0458o,227.356314615385,25.4715442307692,17.18,0.08,13.31,o,22.224,58179.49675405,4991.65,6128.97,385.0,184.4,344.8,25.9,185.3,3054.2,1697.6,1.35,2.7,2.24,1.0,3.0,-0.451,493.01233456135907,37.033119098431555,18.34,30.0
02a58179o0472o,227.356314615385,25.4715442307692,17.19,0.08,13.44,o,22.225,58179.50364185,4956.23,6246.59,386.0,180.0,362.9,27.0,181.9,5601.0,1427.6,1.2,2.61,2.17,1.0,3.0,-0.459,489.06429175954634,36.38670674430354,18.43,30.0
01a58181o0062o,227.356314615385,25.4715442307692,>15.92,0.0,3.0,o,20.472,58181.64584265,4686.92,3160.3,9.0,210.4,11.2,62.9,196.2,-2070.3,5345.3,0.93,3.47,3.02,1.0,3.0,-0.426,136.15487183699884,764.655485584574,15.06,30.0
01a58181o0080o,227.356314615385,25.4715442307692,>16.90733690949035,0.0,2.36,o,21.505,58181.65707835,4709.89,3244.74,62.0,113.3,103.4,43.9,107.0,-1045.7,4054.5,0.99,3.53,3.0,1.0,3.0,-0.448,500.60507049326895,212.53929008369929,16.45,30.0
02a58183o0826o,227.356314615385,25.4715442307692,17.27,0.05,19.68,o,22.185,58183.62403925,4613.78,6772.3,533.0,188.0,389.7,19.8,192.4,3958.8,1077.7,1.31,2.25,2.07,1.0,3.0,-0.462,449.3264812100462,22.829520985267944,18.93,30.0
02a58183o0864o,227.356314615385,25.4715442307692,17.26,0.08,13.69,o,22.084,58183.64634445,4594.51,6732.42,365.0,142.1,391.6,28.6,147.1,2405.5,1350.9,1.45,2.16,1.96,1.0,3.0,-0.487,460.9260470579428,33.663138268276725,18.63,30.0
02a58183o0885o,227.356314615385,25.4715442307692,17.31,0.06,17.33,o,22.179,58183.65819805,4645.98,6811.43,490.0,187.6,384.7,22.2,190.0,2751.9,1162.2,1.14,2.22,2.03,1.0,3.0,-0.472,435.5619605168112,25.13510663757008,18.82,30.0
01a58185o0813o,227.356314615385,25.4715442307692,17.45,0.08,13.55,o,22.005,58185.61978755,6346.87,4169.41,264.0,174.1,140.9,10.4,176.5,3166.8,784.7,1.03,3.62,2.59,1.0,3.0,-0.437,377.2229204158877,27.843281563699307,18.67,30.0
01a58185o0842o,227.356314615385,25.4715442307692,17.43,0.12,8.23,o,21.845,58185.63704335,6388.62,4276.17,196.0,171.4,116.0,14.1,174.6,2849.9,1209.5,1.06,3.7,2.71,1.0,3.0,-0.436,384.51009775607463,46.73786533069527,18.1,30.0
01a58185o0863o,227.356314615385,25.4715442307692,17.71,0.24,4.13,o,21.534,58185.65064835,6324.44,4254.47,320.0,173.5,67.7,16.4,177.1,3336.6,1440.5,1.38,3.71,2.69,1.0,3.0,-0.447,300.46480183739243,72.78615583653229,17.6,30.0
