#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59217o0257o,19.5191266666667,14.5536266666667,>20.53,0.0,3.0,o,22.276,59217.30855635,6522.05,1355.27,178.0,181.2,-18.0,10.7,180.7,532.7,528.7,1.32,2.24,2.08,1.0,3.0,-0.4197,-18.36295642645067,10.915757431279005,19.57,30.0
01a59217o0264o,19.5191266666667,14.5536266666667,>20.64,0.0,3.0,o,22.276,59217.31178825,6541.44,1394.83,179.0,181.3,-7.5,10.9,182.6,95.2,640.7,1.17,2.12,1.96,1.0,3.0,-0.4257,-6.861387404551857,9.971883027948698,19.55,30.0
01a59217o0281o,19.5191266666667,14.5536266666667,>20.39,0.0,3.0,o,22.272,59217.31964275,6483.59,1317.69,147.0,181.0,-9.4,10.4,180.0,236.6,663.0,1.46,2.42,2.24,1.0,3.0,-0.4077,-11.07515933984404,12.25336778025298,19.33,30.0
01a59217o0317o,19.5191266666667,14.5536266666667,>20.15,0.0,3.0,o,22.265,59217.33627145,6465.46,1436.96,166.0,177.3,3.6,15.2,179.4,943.4,843.7,0.97,2.21,2.08,1.0,3.0,-0.4147,3.6434838992580643,15.38359868575627,19.24,30.0
02a59218o0241c,19.5191266666667,14.5536266666667,>20.54,0.0,3.0,c,22.207,59218.31639255,4313.28,5313.77,206.0,181.2,4.3,7.0,182.6,805.1,435.1,1.16,2.7,2.45,1.0,3.0,-0.3857,6.432163116625442,10.470963213111187,19.56,30.0
02a59218o0248c,19.5191266666667,14.5536266666667,>20.57,0.0,3.0,c,22.204,59218.31959745,4295.45,5273.62,188.0,181.7,-8.3,7.0,182.6,-437.7,505.2,1.27,2.64,2.44,1.0,3.0,-0.3937,-12.21323154781027,10.30031576321348,19.56,30.0
02a59218o0289c,19.5191266666667,14.5536266666667,>20.112355200607748,0.0,2.08,c,22.186,59218.33842345,4352.06,5350.68,175.0,181.4,15.6,7.5,182.0,259.2,404.1,1.15,2.61,2.4,1.0,3.0,-0.3957,22.737101090283026,10.931298601097607,19.53,30.0
02a59218o0312c,19.5191266666667,14.5536266666667,>20.5,0.0,3.0,c,22.171,59218.34902805,4373.52,5233.78,175.0,181.8,-7.3,6.6,183.3,1093.8,425.8,1.28,2.76,2.55,1.0,3.0,-0.3847,-11.998608081071083,10.84805662124235,19.45,30.0
02a59219o0131c,19.5191266666667,14.5536266666667,>20.69,0.0,3.0,c,22.218,59219.29754895,4313.86,5310.02,192.0,181.9,-2.1,7.2,181.3,323.6,402.8,1.03,2.49,2.28,1.0,3.0,-0.4057,-2.718392943130083,9.320204376445998,19.67,30.0
02a59219o0148c,19.5191266666667,14.5536266666667,>20.33304738403255,0.0,1.52,c,22.214,59219.30535315,4301.63,5269.63,191.0,181.6,10.5,6.9,180.4,-347.8,423.4,1.51,2.48,2.27,1.0,3.0,-0.4057,13.527750426685545,8.889664566107646,19.69,30.0
02a59219o0175c,19.5191266666667,14.5536266666667,>20.63,0.0,3.0,c,22.205,59219.31783645,4357.36,5346.91,177.0,182.1,-4.9,7.3,181.1,485.4,469.9,1.13,2.52,2.32,1.0,3.0,-0.4017,-6.5863279415302705,9.812284484320607,19.64,30.0
02a59219o0185c,19.5191266666667,14.5536266666667,>20.7,0.0,3.0,c,22.199,59219.32248045,4378.33,5230.18,169.0,181.2,2.6,6.6,180.4,588.2,375.0,1.48,2.56,2.35,1.0,3.0,-0.4037,3.622762977288849,9.196244480810154,19.62,30.0
01a59221o0108c,19.5191266666667,14.5536266666667,>20.575072302498096,0.0,1.22,c,22.384,59221.24269495,6510.48,1357.21,190.0,182.7,8.8,7.2,180.7,-185.5,405.7,1.14,2.36,2.17,1.0,3.0,-0.3967,8.746074134637869,7.1558788374309845,19.82,30.0
01a59221o0120c,19.5191266666667,14.5536266666667,>20.88,0.0,3.0,c,22.383,59221.24893165,6530.45,1395.18,191.0,182.6,4.7,7.8,182.5,710.3,495.7,1.14,2.36,2.17,1.0,3.0,-0.3977,4.67981128157176,7.766495318353131,19.82,30.0
