#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59425o0526o,318.753645,21.910195,>20.62,0.0,3.0,o,22.315,59425.48251935,5008.3,3617.99,177.0,180.0,-11.1,13.7,182.6,-248.1,709.6,1.07,1.92,1.81,1.0,3.0,-0.4177,-8.13320141692699,10.038275622693671,19.64,30.0
01a59425o0572o,318.753645,21.910195,>20.53,0.0,3.0,o,22.316,59425.50454505,5032.03,3652.45,185.0,180.8,2.8,14.1,180.5,-965.5,688.7,1.18,1.97,1.86,1.0,3.0,-0.4067,2.1394194856442748,10.773505266994382,19.59,30.0
01a59425o0580o,318.753645,21.910195,>20.57,0.0,3.0,o,22.316,59425.50837435,4974.26,3576.0,168.0,182.1,-19.8,13.0,183.9,950.4,614.1,2.94,2.02,1.9,1.0,3.0,-0.4117,-15.919481036245669,10.452184518747156,19.56,30.0
01a59425o0598o,318.753645,21.910195,>20.53,0.0,3.0,o,22.312,59425.51728255,4957.38,3689.8,182.0,182.4,5.5,13.0,182.5,-37.0,667.9,1.94,2.06,1.93,1.0,3.0,-0.4037,4.56400345121239,10.787644521047467,19.55,30.0
01a59429o0358c,318.753645,21.910195,>20.96,0.0,3.0,c,22.421,59429.40002915,5523.94,6954.41,195.0,182.5,-7.0,8.3,183.0,87.7,460.7,1.02,2.22,2.08,1.0,3.0,-0.4007,-6.085175313027138,7.215279299732179,19.97,30.0
01a59429o0362c,318.753645,21.910195,>20.99,0.0,3.0,c,22.423,59429.40187075,5504.61,6915.34,162.0,181.7,-4.2,8.2,181.6,195.7,434.3,1.39,2.22,2.06,1.0,3.0,-0.4027,-3.615998407164204,7.059806413987255,19.95,30.0
01a59429o0368c,318.753645,21.910195,>20.97,0.0,3.0,c,22.431,59429.40470025,5562.8,6991.69,196.0,181.7,-4.4,8.3,184.9,442.3,420.2,1.15,2.24,2.07,1.0,3.0,-0.4017,-3.8091650029609894,7.185470346494594,19.98,30.0
01a59429o0380c,318.753645,21.910195,>20.92,0.0,3.0,c,22.433,59429.41030695,5579.39,6871.99,188.0,181.6,1.5,9.1,182.8,1082.2,484.0,1.08,2.22,2.0,1.0,3.0,-0.4127,1.25381359471713,7.606469141283924,20.01,30.0
02a59431o0339o,318.753645,21.910195,>20.003763165194364,0.0,1.49,o,22.152,59431.39087425,8367.98,7369.22,182.0,181.9,14.8,9.9,181.6,405.7,498.7,1.66,2.35,2.06,1.0,3.0,-0.4437,17.978586474223487,12.026216628027873,19.53,30.0
02a59431o0346o,318.753645,21.910195,>20.45,0.0,3.0,o,22.152,59431.39407345,8387.84,7407.45,176.0,182.7,0.4,9.7,183.3,49.2,557.2,0.96,2.38,2.07,1.0,3.0,-0.4397,0.4926812551090373,11.947520436394155,19.53,30.0
02a59431o0353o,318.753645,21.910195,>20.44,0.0,3.0,o,22.152,59431.39727355,8328.98,7331.44,154.0,182.4,-13.9,9.4,182.5,90.8,674.9,1.3,2.42,2.12,1.0,3.0,-0.4367,-17.779714069795478,12.02369152921421,19.44,30.0
02a59431o0425o,318.753645,21.910195,>20.56,0.0,3.0,o,22.158,59431.43253975,2277.52,3114.1,173.0,180.2,-3.5,10.0,178.4,-689.0,568.8,1.25,2.21,1.97,1.0,3.0,-0.4457,-3.8096518548739264,10.884719585354079,19.6,30.0
01a59433o0324c,318.753645,21.910195,>20.81,0.0,3.0,c,22.262,59433.38210205,234.2,3330.51,173.0,181.5,2.4,6.9,180.2,-441.4,426.7,1.21,2.42,2.29,1.0,3.0,-0.3827,2.851155048612744,8.19707076476164,19.7,30.0
01a59433o0330c,318.753645,21.910195,>20.83,0.0,3.0,c,22.268,59433.38486585,214.12,3292.63,161.0,181.6,-9.8,6.8,178.5,-394.0,422.2,1.45,2.43,2.27,1.0,3.0,-0.3817,-11.51375414776784,7.989135531104215,19.7,30.0
01a59433o0336c,318.753645,21.910195,>20.68,0.0,3.0,c,22.249,59433.38763415,10377.7,3309.69,153.0,172.9,1.6,7.3,171.1,1412.9,520.3,1.08,2.48,2.34,1.0,3.0,-0.3787,2.0069948874065915,9.156914173792574,19.7,30.0
01a59433o0341c,318.753645,21.910195,>20.67,0.0,3.0,c,22.249,59433.38993505,10358.3,3270.22,167.0,174.6,-6.9,7.2,170.9,-597.9,456.1,0.8,2.52,2.36,1.0,3.0,-0.3717,-8.81293120091433,9.196102122693214,19.67,30.0
01a59433o0347c,318.753645,21.910195,>20.78,0.0,3.0,c,22.39,59433.39278025,10418.1,3348.43,163.0,172.3,-9.8,7.0,170.5,-183.5,453.3,1.26,2.65,2.38,1.0,3.0,-0.3767,-11.71136865188164,8.365263322772599,19.77,30.0
01a59433o0350c,318.753645,21.910195,>20.85,0.0,3.0,c,22.432,59433.39416195,274.4,3370.29,165.0,180.3,-14.3,7.1,180.5,465.0,447.9,1.3,2.56,2.36,1.0,3.0,-0.3777,-15.763285847950025,7.82652653989127,19.84,30.0
01a59433o0358c,318.753645,21.910195,>20.85,0.0,3.0,c,22.432,59433.39793795,10435.5,3227.53,165.0,180.8,-9.2,7.9,180.2,144.8,437.2,1.46,2.44,2.23,1.0,3.0,-0.3857,-9.201132018026623,7.900972058957645,19.88,30.0
01a59433o0418c,318.753645,21.910195,>20.91,0.0,3.0,c,22.436,59433.42715795,292.03,3255.07,171.0,181.9,-5.2,7.1,182.9,910.0,440.3,1.62,2.49,2.31,1.0,3.0,-0.3847,-5.472344326487751,7.471854753473661,19.84,30.0
02a59435o0338o,318.753645,21.910195,>20.62,0.0,3.0,o,22.155,59435.38889445,8447.05,9321.79,178.0,181.2,-23.6,9.9,184.8,638.8,576.6,1.55,2.22,1.87,1.0,3.0,-0.4547,-24.766539507201387,10.389353437342953,19.67,30.0
02a59435o0344o,318.753645,21.910195,>20.55,0.0,3.0,o,22.155,59435.39184215,8467.61,9356.87,182.0,181.5,-15.5,10.0,184.1,-489.3,538.0,1.51,2.29,1.91,1.0,3.0,-0.4537,-17.12218925314598,11.046573711707085,19.66,30.0
02a59435o0350o,318.753645,21.910195,>20.49,0.0,3.0,o,22.155,59435.39461045,8407.94,9280.18,195.0,181.4,5.9,10.5,180.4,43.8,485.4,1.75,2.35,1.87,1.0,3.0,-0.4567,6.566292514531726,11.685774813997138,19.65,30.0
02a59435o0361o,318.753645,21.910195,>20.56,0.0,3.0,o,22.157,59435.39977985,8390.16,9401.8,186.0,181.1,6.0,9.9,181.0,-32.3,547.6,1.33,2.31,1.91,1.0,3.0,-0.4517,6.661244011318426,10.991052618675404,19.65,30.0
01a59437o0206c,318.753645,21.910195,>20.9,0.0,3.0,c,22.433,59437.38245045,239.94,3338.37,165.0,182.2,-5.6,8.8,180.3,-187.8,494.1,1.01,2.26,2.07,1.0,3.0,-0.4117,-4.927487791044141,7.74319510021222,19.99,30.0
01a59437o0208c,318.753645,21.910195,>20.87,0.0,3.0,c,22.412,59437.38337385,10383.7,3314.55,185.0,180.4,1.7,8.5,178.8,461.2,494.2,1.02,2.31,2.11,1.0,3.0,-0.4107,1.5874574810711715,7.937287405355858,19.97,30.0
01a59437o0210c,318.753645,21.910195,>20.95,0.0,3.0,c,22.43,59437.38429525,219.91,3299.58,176.0,181.7,3.3,8.1,178.5,-466.7,419.7,1.07,2.3,2.1,1.0,3.0,-0.4077,2.9951585431833427,7.351752787813658,19.97,30.0
