#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a60431o0438o,249.97837375,37.182335,>20.34,0.0,3.0,o,22.023,60431.43402595,3504.08,10241.1,167.0,179.3,6.6,11.7,173.8,417.3,621.8,6.0,2.16,1.86,1.0,3.0,-0.4547,7.56953804633508,13.418726536684913,19.44,30.0
02a60431o0443o,249.97837375,37.182335,>19.859047753641104,0.0,1.87,o,22.024,60431.43642225,3522.39,10283.1,210.0,179.5,20.8,11.1,175.8,-299.7,667.5,3.15,2.26,1.94,1.0,3.0,-0.4447,25.771058057125643,13.752824251639165,19.42,30.0
02a60431o0491o,249.97837375,37.182335,>20.14,0.0,3.0,o,22.021,60431.45889635,3473.75,10204.2,165.0,184.3,-11.2,11.7,174.4,773.4,981.3,2.93,2.37,2.03,1.0,3.0,-0.4307,-15.07374457524931,15.746679600930083,19.35,30.0
01a60431o0480o,249.97837375,37.182335,>20.5,0.0,3.0,o,22.305,60431.46592425,6157.32,10506.3,210.0,182.7,4.8,8.1,183.4,4.5,501.0,4.74,2.71,2.41,1.0,3.0,-0.4187,6.677075947801342,11.267565661914766,19.5,30.0
01a60431o0484o,249.97837375,37.182335,>20.5,0.0,3.0,o,22.309,60431.46777075,6136.52,10467.6,183.0,182.6,-6.0,8.0,183.7,846.1,519.3,2.7,2.68,2.46,1.0,3.0,-0.4207,-8.409688252784571,11.212917670379426,19.49,30.0
02a60431o0538o,249.97837375,37.182335,>19.854067886196887,0.0,1.64,o,22.033,60431.48145385,3466.78,10328.2,206.0,179.9,18.2,11.1,180.5,1113.7,588.6,4.13,2.27,1.96,1.0,3.0,-0.4417,22.631433411242714,13.802687410153522,19.36,30.0
01a60431o0537o,249.97837375,37.182335,None,None,None,o,22.316,60431.49484625,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4217,None,None,19.46,30.0
01a60431o0550o,249.97837375,37.182335,>20.51,0.0,3.0,o,22.317,60431.50140725,6179.82,10428.9,195.0,183.6,-15.9,8.9,184.5,653.9,618.1,4.44,2.6,2.29,1.0,3.0,-0.4177,-19.9234571415119,11.152123808770812,19.43,30.0
02a60433o0512o,249.97837375,37.182335,>19.995440786509885,0.0,2.6,o,22.081,60433.46939595,1501.4,10319.5,197.0,180.4,26.8,10.3,178.0,661.8,504.7,8.23,2.27,1.94,1.0,3.0,-0.4427,31.58792705447557,12.140136144070832,19.53,30.0
02a60433o0545o,249.97837375,37.182335,>20.47,0.0,3.0,o,22.086,60433.48614795,2590.49,121.82,206.0,183.0,-3.8,10.7,174.5,-192.0,562.4,28.82,2.2,1.88,1.0,3.0,-0.4467,-4.202646602013683,11.833768063564845,19.59,30.0
02a60433o0549o,249.97837375,37.182335,>20.37,0.0,3.0,o,22.085,60433.48795585,2609.17,160.18,161.0,184.9,-24.7,10.1,173.5,-478.5,637.2,27.75,2.39,2.01,1.0,3.0,-0.4327,-31.350874310908576,12.81958828097881,19.5,30.0
02a60433o0553o,249.97837375,37.182335,19.57,0.22,4.44,o,22.083,60433.48988395,1536.08,10365.2,215.0,181.0,45.3,10.2,170.7,-387.4,531.2,6.59,2.31,1.94,1.0,3.0,-0.4387,54.03444027526236,12.166695161317351,19.49,30.0
02a60433o0555o,249.97837375,37.182335,>20.43,0.0,3.0,o,22.086,60433.49078805,2555.07,82.78,195.0,182.5,-26.5,10.5,177.8,851.3,567.9,15.93,2.26,1.93,1.0,3.0,-0.4397,-30.70933184090967,12.167848465266095,19.53,30.0
02a60433o0557o,249.97837375,37.182335,>19.940741239279966,0.0,1.76,o,22.082,60433.49169175,1476.51,10285.8,175.0,180.5,18.3,10.4,175.6,-746.6,531.3,4.52,2.32,1.99,1.0,3.0,-0.4367,22.467300617974395,12.768301990542826,19.5,30.0
02a60433o0564o,249.97837375,37.182335,>19.970501768937435,0.0,2.54,o,22.082,60433.49485835,1456.67,10404.0,229.0,180.5,26.7,10.5,184.4,1020.3,660.5,5.98,2.29,1.94,1.0,3.0,-0.4397,31.630584617914515,12.438993950865258,19.51,30.0
02a60433o0567o,249.97837375,37.182335,>20.36,0.0,3.0,o,22.086,60433.49621495,2541.01,201.57,166.0,187.6,-4.4,10.7,172.2,-1923.4,673.2,15.35,2.33,1.97,1.0,3.0,-0.4347,-5.34113517001977,12.988669618002618,19.48,30.0
02a60434o0458o,249.97837375,37.182335,>20.48,0.0,3.0,o,22.074,60434.47719905,2326.89,6239.2,166.0,180.7,-1.0,9.6,178.5,-198.4,451.6,3.16,2.31,1.95,1.0,3.0,-0.4427,-1.213403760467569,11.64867610048866,19.46,30.0
02a60434o0462o,249.97837375,37.182335,>19.92544556481913,0.0,1.54,o,22.075,60434.47900685,2347.25,6278.89,204.0,181.5,15.7,10.2,182.5,-526.4,509.2,4.01,2.38,2.0,1.0,3.0,-0.4387,20.038506529022182,13.01864755388702,19.45,30.0
02a60434o0469o,249.97837375,37.182335,>19.936645442392894,0.0,2.09,o,22.076,60434.48217075,2290.74,6202.04,187.0,180.3,21.3,10.2,180.0,-22.7,572.1,2.63,2.36,2.0,1.0,3.0,-0.4357,26.85841298110713,12.861775230389329,19.45,30.0
02a60434o0522o,249.97837375,37.182335,>19.895138698348607,0.0,2.72,o,22.076,60434.50784505,2288.66,6323.73,198.0,179.8,28.6,10.5,177.4,91.9,560.1,2.32,2.35,2.02,1.0,3.0,-0.4377,36.33657674045103,13.340351600515234,19.43,30.0
02a60435o0393o,249.97837375,37.182335,>15.883749448436825,0.0,2.2,o,18.609,60435.41395815,2318.67,6272.49,245.0,180.1,43.8,19.9,172.7,1184.7,1049.4,1.4,2.15,1.87,1.0,3.0,-0.4677,1180.6275743325496,536.4038522652452,15.86,30.0
02a60435o0400o,249.97837375,37.182335,>17.65,0.0,3.0,o,19.256,60435.41712475,2262.11,6195.61,184.0,180.2,-3.3,10.6,181.6,111.8,573.3,1.23,2.2,1.89,1.0,3.0,-0.4477,-49.768800088369986,159.86341846567328,16.51,30.0
02a60435o0443o,249.97837375,37.182335,16.38,0.16,6.41,o,19.559,60435.43707925,2256.16,6313.43,223.0,150.1,87.8,13.7,161.4,3776.7,731.5,1.87,2.21,1.92,1.0,3.0,-0.4467,1021.2845538277707,159.35761261321707,16.81,30.0
02a60437o0513o,249.97837375,37.182335,>20.49,0.0,3.0,o,22.083,60437.46798785,6428.78,1899.44,183.0,180.7,-9.1,10.7,175.3,-136.7,557.9,12.36,2.2,1.84,1.0,3.0,-0.4507,-9.913811144069097,11.656898817751575,19.51,30.0
02a60437o0517o,249.97837375,37.182335,>20.49,0.0,3.0,o,22.083,60437.46979545,6447.78,1938.36,169.0,181.4,-8.1,10.5,174.9,526.9,555.3,7.65,2.23,1.86,1.0,3.0,-0.4447,-8.99210918145395,11.656437827810677,19.46,30.0
02a60437o0524o,249.97837375,37.182335,>20.48,0.0,3.0,o,22.083,60437.47307715,6392.3,1861.98,176.0,182.0,6.8,10.7,176.5,-834.8,524.8,15.35,2.21,1.85,1.0,3.0,-0.4467,7.45472556359483,11.730229930950689,19.5,30.0
02a60437o0536o,249.97837375,37.182335,>20.54,0.0,3.0,o,22.083,60437.47850075,6377.08,1980.03,163.0,182.2,-18.1,10.0,183.3,767.2,566.3,13.14,2.22,1.86,1.0,3.0,-0.4477,-20.058721049807474,11.082166325860483,19.49,30.0
02a60438o0550o,249.97837375,37.182335,>20.49,0.0,3.0,o,22.083,60438.49117345,967.98,2127.18,188.0,179.0,0.4,12.0,183.4,-729.8,574.6,3.69,2.08,1.74,1.0,3.0,-0.4577,0.39213112907460906,11.76393387223827,19.53,30.0
02a60438o0593o,249.97837375,37.182335,>20.5,0.0,3.0,o,22.084,60438.51309945,942.66,2087.77,184.0,180.8,-6.6,11.0,182.0,114.3,656.5,2.03,2.17,1.8,1.0,3.0,-0.4517,-6.938009972897833,11.563349954829718,19.51,30.0
02a60438o0598o,249.97837375,37.182335,19.23,0.16,6.35,o,22.084,60438.51643285,1004.0,2164.48,220.0,176.7,71.1,11.2,152.6,-1300.7,548.7,12.26,2.15,1.79,1.0,3.0,-0.4507,73.57323239183366,11.589594975928794,19.5,30.0
02a60438o0658o,249.97837375,37.182335,>20.078500197586315,0.0,1.15,o,22.081,60438.54490085,1020.33,2045.37,164.0,181.2,12.3,10.7,173.0,1216.0,509.1,15.36,2.17,1.79,1.0,3.0,-0.4547,12.929347901122417,11.247481507480474,19.53,30.0
02a60439o0431o,249.97837375,37.182335,>20.42,0.0,3.0,o,22.073,60439.43080985,9637.45,8431.87,165.0,179.2,-5.0,10.7,181.5,262.3,599.5,3.87,2.25,1.9,1.0,3.0,-0.4437,-5.768526189280716,12.344646045060731,19.5,30.0
02a60439o0439o,249.97837375,37.182335,>20.45,0.0,3.0,o,22.079,60439.43459535,9660.31,8472.98,177.0,181.1,-25.0,10.5,186.6,271.6,581.0,7.66,2.25,1.89,1.0,3.0,-0.4457,-28.58532117982947,12.005834895528377,19.49,30.0
02a60439o0446o,249.97837375,37.182335,>20.49,0.0,3.0,o,22.081,60439.43775875,9602.09,8398.57,175.0,181.2,2.9,10.1,175.9,690.4,600.6,9.22,2.24,1.91,1.0,3.0,-0.4457,3.3299531915341434,11.597423184308568,19.47,30.0
02a60439o0470o,249.97837375,37.182335,>20.4,0.0,3.0,o,22.082,60439.44897155,9593.1,8521.59,158.0,178.8,-0.8,10.8,173.1,-1251.2,705.9,5.22,2.28,1.92,1.0,3.0,-0.4437,-0.9373133614840929,12.653730380035256,19.51,30.0
01a60447o0378o,249.97837375,37.182335,>20.24,0.0,3.0,o,22.308,60447.43423445,6336.4,4391.52,186.0,181.4,5.6,10.2,182.5,-189.5,582.6,2.15,2.75,2.39,1.0,3.0,-0.3987,7.674982025761145,13.979431546922086,19.32,30.0
