#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59349o0186c,184.50781,-20.857608,>20.48,0.0,3.0,c,22.137,59349.32813085,5623.98,7992.51,187.0,181.9,6.5,6.7,175.8,-1376.5,424.4,1.22,2.75,2.49,1.0,3.0,-0.3917,10.794540071307843,11.126679765809625,19.52,30.0
02a59349o0193c,184.50781,-20.857608,>20.07562959970057,0.0,1.74,c,22.136,59349.33133315,5606.04,7954.28,212.0,182.0,11.8,6.8,178.0,-458.1,448.9,0.9,2.73,2.48,1.0,3.0,-0.3997,19.536874218428746,11.258537685196227,19.55,30.0
02a59349o0206c,184.50781,-20.857608,>20.43,0.0,3.0,c,22.147,59349.33731325,5664.82,8032.05,178.0,183.6,0.4,7.0,182.3,-299.0,489.1,1.15,2.78,2.5,1.0,3.0,-0.3897,0.6668122063186261,11.669213610575955,19.51,30.0
02a59349o0229c,184.50781,-20.857608,>20.28,0.0,3.0,c,22.127,59349.34787065,5684.82,7917.85,179.0,181.8,2.8,5.7,181.6,585.8,462.4,1.11,3.25,2.95,1.0,3.0,-0.3797,6.498635125028448,13.229364361665057,19.35,30.0
01a59351o0208o,184.50781,-20.857608,>20.39,0.0,3.0,o,22.258,59351.32564015,6625.96,6836.46,194.0,181.9,12.8,14.1,178.9,-263.3,714.9,1.04,2.1,1.88,1.0,3.0,-0.4177,11.229123515863519,12.369581372943404,19.55,30.0
01a59351o0215o,184.50781,-20.857608,>20.29,0.0,3.0,o,22.256,59351.32886365,6646.16,6874.55,183.0,181.9,-8.4,15.8,179.3,-1363.7,795.9,0.78,2.04,1.89,1.0,3.0,-0.4137,-7.183399216113562,13.511631858880266,19.52,30.0
01a59351o0228o,184.50781,-20.857608,>19.953575456503835,0.0,1.17,o,22.257,59351.33485895,6588.1,6796.93,172.0,179.9,18.3,15.7,175.4,-1399.4,743.7,0.99,1.98,1.83,1.0,3.0,-0.4197,14.77495323690875,12.67577955297636,19.56,30.0
01a59351o0251o,184.50781,-20.857608,>19.905098994503692,0.0,2.12,o,22.253,59351.34545455,6570.05,6910.81,223.0,178.7,27.4,12.9,178.9,-1140.5,736.4,1.09,2.22,2.09,1.0,3.0,-0.4027,27.990365442886915,13.177945774205885,19.42,30.0
02a59353o0157o,184.50781,-20.857608,>20.13,0.0,3.0,o,22.082,59353.30578965,5631.23,7990.41,195.0,180.2,8.5,12.6,182.3,989.1,690.2,1.45,2.34,2.05,1.0,3.0,-0.4277,10.753439336557303,15.940392428308472,19.21,30.0
02a59353o0164o,184.50781,-20.857608,>20.17,0.0,3.0,o,22.082,59353.30900145,5612.76,7952.86,152.0,181.9,-19.6,12.4,184.9,701.6,806.7,1.16,2.32,2.02,1.0,3.0,-0.4337,-24.358703604598492,15.410608402909247,19.23,30.0
