#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a60312o0865o,167.98249857142858,3.133732857142857,>20.02,0.0,3.0,o,22.083,60312.59314085,3818.34,916.04,184.0,183.7,-12.9,14.8,185.4,317.5,840.1,1.11,2.27,1.99,1.0,3.0,-0.4407,-15.539154659063769,17.827867360786342,19.04,30.0
02a60312o0869o,167.98249857142858,3.133732857142857,>19.56142998156174,0.0,1.18,o,22.084,60312.59495065,3840.04,954.28,183.0,183.8,17.3,14.6,178.3,56.4,852.2,0.88,2.3,2.03,1.0,3.0,-0.4407,21.519328850745623,18.160820879820005,19.06,30.0
02a60312o0876o,167.98249857142858,3.133732857142857,>20.03,0.0,3.0,o,22.084,60312.59811905,3784.46,877.71,183.0,179.7,6.8,14.9,179.5,614.3,798.9,1.26,2.26,1.97,1.0,3.0,-0.4387,8.050860903314769,17.640856979322066,19.04,30.0
02a60312o0946o,167.98249857142858,3.133732857142857,>19.92,0.0,3.0,o,22.084,60312.63369625,6759.57,9184.42,169.0,180.6,-14.9,14.8,180.0,-635.1,981.7,1.0,2.39,2.07,1.0,3.0,-0.4307,-19.45867480207684,19.328079669177,18.97,30.0
01a60314o0672o,167.98249857142858,3.133732857142857,>20.2,0.0,3.0,o,22.308,60314.51452435,9314.56,5106.29,173.0,180.4,-0.4,9.9,180.3,819.9,714.7,1.03,2.78,2.53,1.0,3.0,-0.3887,-0.5812782241296686,14.386636047209297,19.25,30.0
01a60314o0725o,167.98249857142858,3.133732857142857,>20.24,0.0,3.0,o,22.314,60314.54099315,9300.32,5062.92,201.0,181.7,-3.9,8.9,179.4,156.6,588.7,0.91,2.93,2.6,1.0,3.0,-0.3897,-6.110325143977244,13.944075328563457,19.28,30.0
01a60314o0732o,167.98249857142858,3.133732857142857,>20.17,0.0,3.0,o,22.315,60314.54459135,9359.13,5142.8,199.0,180.5,-2.1,9.1,179.6,-181.0,645.0,0.84,2.94,2.69,1.0,3.0,-0.3777,-3.3750301001217777,14.625130433861031,19.28,30.0
01a60314o0750o,167.98249857142858,3.133732857142857,>20.06,0.0,3.0,o,22.315,60314.55330705,9382.43,5026.38,211.0,179.3,1.0,7.7,181.9,1945.8,673.6,1.08,3.66,2.82,1.0,3.0,-0.3447,2.034646374970726,15.66677708727459,19.16,30.0
04a60315o0357o,167.98249857142858,3.133732857142857,>20.11,0.0,3.0,o,21.884,60315.22904345,684.6,5429.26,190.0,181.9,-1.5,10.3,181.3,-250.7,552.5,1.0,2.39,2.08,1.0,3.0,-0.4197,-2.342670669931687,16.08633860019759,19.17,30.0
04a60315o0364o,167.98249857142858,3.133732857142857,>20.16,0.0,3.0,o,21.886,60315.23225015,663.29,5390.87,182.0,182.9,6.2,10.2,181.8,299.5,593.7,0.98,2.34,2.06,1.0,3.0,-0.4197,9.372026600044427,15.418495374266636,19.24,30.0
04a60315o0376o,167.98249857142858,3.133732857142857,>19.73235497963384,0.0,2.41,o,21.864,60315.23777415,720.63,5468.54,220.0,183.0,28.2,11.7,180.6,-499.4,544.2,0.8,2.12,1.9,1.0,3.0,-0.4457,37.23036684265808,15.446641562379417,19.29,30.0
04a60315o0441o,167.98249857142858,3.133732857142857,>20.24,0.0,3.0,o,21.904,60315.26778125,733.55,5355.03,213.0,182.4,9.9,10.3,182.5,442.1,478.2,1.29,2.27,1.98,1.0,3.0,-0.4337,13.902246584447921,14.463953517152886,19.27,30.0
02a60316o0767o,167.98249857142858,3.133732857142857,>20.37,0.0,3.0,o,22.083,60316.59898465,777.3,9247.3,180.0,183.5,-18.4,11.0,186.5,302.7,711.0,1.1,2.28,1.94,1.0,3.0,-0.4437,-21.76271853561128,13.010320863680658,19.52,30.0
02a60316o0777o,167.98249857142858,3.133732857142857,>20.42,0.0,3.0,o,22.084,60316.60435105,758.65,9209.16,189.0,182.7,-0.7,10.7,182.1,957.1,557.1,0.95,2.27,1.91,1.0,3.0,-0.4467,-0.8130476703129724,12.428014389069721,19.53,30.0
