#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59875o0900o,138.753515,22.5895525,>20.51,0.0,3.0,o,22.31,59875.62260945,2471.57,6350.9,176.0,181.4,1.4,8.9,181.3,1087.9,569.7,1.15,2.54,2.33,1.0,3.0,-0.4237,1.7630978612378974,11.20826497501235,19.47,30.0
01a59875o0906o,138.753515,22.5895525,>19.986369562874287,0.0,1.16,o,22.315,59875.62537585,2452.38,6312.11,213.0,182.5,11.0,9.5,182.6,903.4,610.0,0.96,2.58,2.37,1.0,3.0,-0.4177,14.181412262314792,12.247583317453682,19.44,30.0
01a59875o0920o,138.753515,22.5895525,>19.94263030096047,0.0,2.04,o,22.319,59875.63220605,2510.35,6388.47,178.0,181.4,19.2,9.4,182.4,372.0,602.3,0.98,2.65,2.44,1.0,3.0,-0.4177,26.07928462923697,12.767983099730602,19.39,30.0
01a59875o0928o,138.753515,22.5895525,>20.24,0.0,3.0,o,22.316,59875.63620655,2529.35,6270.07,151.0,180.3,8.5,11.0,178.9,86.5,745.6,0.96,2.59,2.38,1.0,3.0,-0.4237,11.088029995584876,14.349215288403958,19.32,30.0
01a59876o0756o,138.753515,22.5895525,>20.33,0.0,3.0,o,22.276,59876.55765565,2474.0,6364.26,188.0,181.5,8.9,9.8,178.8,-628.5,591.8,1.2,2.57,2.38,1.0,3.0,-0.4167,11.875689451849217,13.07660186832835,19.38,30.0
01a59876o0777o,138.753515,22.5895525,>20.29,0.0,3.0,o,22.285,59876.56783985,2451.8,6324.46,176.0,183.6,-21.9,9.6,187.7,862.0,606.8,1.21,2.66,2.46,1.0,3.0,-0.4077,-30.776526566101296,13.491080138564955,19.35,30.0
01a59876o0784o,138.753515,22.5895525,>20.39,0.0,3.0,o,22.288,59876.57107845,2509.38,6401.5,205.0,180.9,2.2,9.0,179.4,491.5,636.1,0.9,2.62,2.44,1.0,3.0,-0.4147,3.031604505000071,12.402018429545743,19.37,30.0
01a59876o0800o,138.753515,22.5895525,>20.39,0.0,3.0,o,22.293,59876.57846505,2531.23,6286.08,190.0,181.7,2.4,8.8,182.5,758.5,541.0,1.06,2.68,2.45,1.0,3.0,-0.4087,3.3594707594931803,12.318059451474996,19.36,30.0
01a59880o0673o,138.753515,22.5895525,>20.36,0.0,3.0,o,22.305,59880.58720635,222.0,2778.43,165.0,181.6,-3.9,8.8,180.1,-416.0,540.9,0.83,2.7,2.52,1.0,3.0,-0.4127,-5.620664427710208,12.6825248625256,19.35,30.0
01a59880o0717o,138.753515,22.5895525,>20.27,0.0,3.0,o,22.314,59880.60833975,201.91,2738.56,168.0,182.7,-11.3,8.7,182.8,-24.5,569.7,0.98,2.84,2.67,1.0,3.0,-0.3927,-17.671230435202176,13.605283609403447,19.35,30.0
01a59880o0722o,138.753515,22.5895525,>20.27,0.0,3.0,o,22.307,59880.61064855,10327.3,2834.42,154.0,180.7,-12.8,8.1,181.6,158.0,560.6,1.1,2.92,2.75,1.0,3.0,-0.3947,-21.37392396976261,13.525686262115403,19.28,30.0
01a59880o0723o,138.753515,22.5895525,>20.29,0.0,3.0,o,22.314,59880.61111075,262.49,2816.67,181.0,180.5,-0.3,8.2,180.0,-484.3,592.9,1.16,2.9,2.72,1.0,3.0,-0.3927,-0.48803042962464227,13.339498409740221,19.32,30.0
01a59880o0758o,138.753515,22.5895525,>20.38,0.0,3.0,o,22.319,59880.62975455,283.72,2695.28,203.0,182.9,0.4,9.1,180.4,359.8,569.8,0.98,2.65,2.47,1.0,3.0,-0.4167,0.5494922402080321,12.50094846473273,19.42,30.0
01a59880o0763o,138.753515,22.5895525,>20.39,0.0,3.0,o,22.314,59880.63220195,10308.1,2784.0,148.0,180.7,-6.2,9.4,181.2,-434.4,664.4,1.09,2.57,2.44,1.0,3.0,-0.4257,-8.265580966925565,12.531687272435532,19.42,30.0
01a59880o0768o,138.753515,22.5895525,>20.34,0.0,3.0,o,22.316,59880.63461085,10368.1,2862.73,176.0,181.5,-11.1,9.7,182.5,-63.1,523.3,0.85,2.62,2.43,1.0,3.0,-0.4157,-14.858989950734856,12.984883110101627,19.41,30.0
01a59880o0775o,138.753515,22.5895525,>20.38,0.0,3.0,o,22.318,59880.63809235,10388.8,2744.61,192.0,181.4,-1.7,9.2,183.6,1179.1,619.2,1.4,2.66,2.44,1.0,3.0,-0.4107,-2.3050435210554943,12.474353172770908,19.39,30.0
02a59881o0742c,138.753515,22.5895525,>20.35,0.0,3.0,c,22.15,59881.61052455,619.54,10096.3,185.0,179.3,5.9,9.2,181.3,1425.3,605.4,0.95,2.53,2.25,1.0,3.0,-0.4087,8.175490085669301,12.748221828501283,19.48,30.0
02a59881o0750c,138.753515,22.5895525,>20.35,0.0,3.0,c,22.152,59881.61416655,636.07,10137.2,182.0,184.8,-6.3,9.5,184.2,208.0,654.2,0.96,2.49,2.23,1.0,3.0,-0.4097,-8.50753030676661,12.828815541949648,19.47,30.0
02a59881o0766c,138.753515,22.5895525,>20.37,0.0,3.0,c,22.15,59881.62147975,578.77,10058.4,182.0,182.7,7.5,9.0,182.0,1031.6,525.2,0.94,2.53,2.27,1.0,3.0,-0.4067,10.465654347082426,12.558785216498913,19.47,30.0
02a59882o0930c,138.753515,22.5895525,>20.4,0.0,3.0,c,22.172,59882.63895655,8077.39,2358.66,170.0,180.5,-1.3,7.9,181.1,574.7,525.7,1.26,2.7,2.4,1.0,3.0,-0.4017,-1.996535806886048,12.13279451876906,19.41,30.0
02a59882o0934c,138.753515,22.5895525,>20.3,0.0,3.0,c,22.173,59882.64090615,8097.01,2398.45,202.0,181.0,-2.1,8.7,180.8,-121.2,564.0,0.83,2.7,2.39,1.0,3.0,-0.4027,-3.2117350047311146,13.305759305314615,19.4,30.0
02a59882o0938c,138.753515,22.5895525,>20.26,0.0,3.0,c,22.173,59882.64271445,8040.38,2319.61,148.0,181.3,-0.7,8.9,178.0,21.3,542.2,1.17,2.71,2.41,1.0,3.0,-0.4017,-1.0825379215932704,13.763696431685867,19.34,30.0
02a59882o0942c,138.753515,22.5895525,>20.18,0.0,3.0,c,22.174,59882.64452155,8020.45,2436.44,217.0,180.4,9.0,9.7,177.5,63.1,640.0,0.92,2.7,2.4,1.0,3.0,-0.4027,13.809446141717393,14.883514174962082,19.23,30.0
