#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a60040o0826o,320.91427,39.58082666666667,>18.63,0.0,3.0,o,21.983,60040.61798815,8900.07,7681.84,151.0,171.7,3.3,28.5,176.8,3093.5,2211.9,0.85,2.94,2.63,1.0,3.0,-0.4107,7.257311494827997,62.67678109169633,18.01,30.0
02a60040o0837o,320.91427,39.58082666666667,>18.95,0.0,3.0,o,22.004,60040.62349935,8927.16,7721.02,107.0,179.7,-28.9,36.5,192.7,2365.5,1919.3,1.0,2.33,1.96,1.0,3.0,-0.4527,-38.27089162502634,48.3352091457945,18.34,30.0
02a60040o0858o,320.91427,39.58082666666667,>18.78,0.0,3.0,o,21.986,60040.63366835,8872.54,7644.13,144.0,176.7,-2.0,34.8,168.5,-1556.3,2377.1,0.92,2.54,2.17,1.0,3.0,-0.4307,-3.184800196801181,55.41552342434054,18.16,30.0
02a60050o0766o,320.91427,39.58082666666667,18.79,0.16,6.11,o,22.063,60050.60428095,7576.37,9760.67,261.0,182.3,90.5,14.8,183.9,162.7,840.4,0.82,2.26,1.93,1.0,3.0,-0.4797,111.14068588802947,18.175493382793768,19.17,30.0
02a60050o0786o,320.91427,39.58082666666667,19.05,0.21,4.67,o,22.065,60050.61428205,7602.47,9799.98,224.0,182.0,67.2,14.4,182.7,1551.9,833.0,0.86,2.37,1.98,1.0,3.0,-0.4657,87.48660317769978,18.747129252364235,19.16,30.0
02a60050o0808o,320.91427,39.58082666666667,18.81,0.16,6.17,o,22.073,60050.62536605,7549.02,9723.11,265.0,179.6,92.6,15.0,180.1,157.1,702.4,0.97,2.22,1.9,1.0,3.0,-0.4787,108.86199962492901,17.634233200582454,19.15,30.0
02a60050o0819o,320.91427,39.58082666666667,19.01,0.25,3.87,o,22.071,60050.63055555,7531.3,9840.96,261.0,178.5,71.6,18.5,184.3,2404.8,1140.4,0.85,2.34,1.97,1.0,3.0,-0.4597,90.56363613879648,23.39982218670021,18.86,30.0
02a60052o0778c,320.9141566666667,39.580905,18.41,0.11,9.56,c,22.034,60052.59873745,9577.2,3687.41,258.0,180.9,88.9,9.3,177.2,671.5,577.9,0.83,2.69,2.41,1.0,3.0,-0.4127,156.6858683616589,16.39121007607905,19.22,30.0
02a60052o0810c,320.9141566666667,39.580905,18.7,0.14,7.36,c,22.064,60052.61394715,9606.46,3723.64,249.0,179.7,71.4,9.7,180.1,1711.8,605.4,0.86,2.66,2.39,1.0,3.0,-0.4157,120.37505391115933,16.35347371061968,19.23,30.0
02a60052o0823c,320.9141566666667,39.580905,18.62,0.13,8.03,c,22.069,60052.62090115,9550.66,3649.56,254.0,178.9,82.7,10.3,179.8,2211.5,710.7,1.07,2.55,2.3,1.0,3.0,-0.4227,128.86419683168316,16.049591624744092,19.31,30.0
02a60056o0801c,320.9141680000001,39.580914,17.92,0.07,15.56,c,22.031,60056.60458125,3627.47,3562.11,278.0,179.0,127.6,8.2,180.1,2672.6,590.7,0.78,2.82,2.56,1.0,3.0,-0.3957,247.228476891882,15.887723436625643,19.21,30.0
02a60056o0812c,320.9141680000001,39.580914,18.12,0.08,13.11,c,22.034,60056.61072685,3651.96,3601.28,267.0,178.9,104.9,8.0,179.0,1614.3,516.3,0.98,2.81,2.59,1.0,3.0,-0.4037,205.84499766055617,15.698379230547658,19.22,30.0
02a60056o0821c,320.9141680000001,39.580914,17.99,0.07,14.3,c,22.036,60056.61482935,3596.81,3523.36,295.0,180.8,117.3,8.2,180.3,2574.0,540.8,0.91,2.83,2.6,1.0,3.0,-0.3977,231.00242599504725,16.14850718805957,19.23,30.0
02a60056o0845c,320.9141680000001,39.580914,17.85,0.08,12.73,c,22.047,60056.62610705,3583.97,3639.14,265.0,180.2,132.4,10.4,179.4,1188.1,710.7,0.82,2.85,2.63,1.0,3.0,-0.3947,262.2088458307937,20.596465231421856,18.91,30.0
02a60057o0752c,320.91417642857147,39.580912142857144,17.88,0.06,17.34,c,22.038,60057.58523375,3625.79,3561.3,333.0,178.6,159.5,9.2,178.3,1404.0,668.4,1.06,2.55,2.32,1.0,3.0,-0.4147,256.0634532179941,14.769804198153892,19.34,30.0
02a60057o0759c,320.91417642857147,39.580912142857144,18.02,0.07,14.17,c,22.043,60057.58842755,3647.85,3600.32,315.0,178.7,144.5,10.2,179.0,1406.5,639.3,0.8,2.52,2.29,1.0,3.0,-0.4167,225.66417331468628,15.929235763389618,19.36,30.0
02a60057o0766c,320.91417642857147,39.580912142857144,18.05,0.07,14.75,c,22.047,60057.59163115,3592.32,3521.64,279.0,180.0,137.2,9.3,179.9,1629.9,540.1,0.98,2.56,2.31,1.0,3.0,-0.4137,218.15481444932843,14.787461912381595,19.32,30.0
02a60057o0792c,320.91417642857147,39.580912142857144,17.88,0.06,16.74,c,22.042,60057.60362455,3579.2,3638.14,304.0,181.1,155.7,9.3,177.6,1378.4,525.0,0.9,2.6,2.34,1.0,3.0,-0.4117,255.40921556111758,15.255656420798932,19.37,30.0
02a60058o0803c,320.9141816666667,39.580912222222224,17.93,0.07,14.69,c,22.052,60058.60672035,2905.06,7520.67,298.0,180.0,160.1,10.9,179.8,1453.8,607.5,1.08,2.51,2.27,1.0,3.0,-0.4137,244.14602390306317,16.622059091464013,19.26,30.0
02a60058o0812c,320.9141816666667,39.580912222222224,18.02,0.08,13.31,c,22.054,60058.61079215,2927.35,7560.03,329.0,179.9,143.8,10.8,181.2,2576.5,657.0,0.94,2.54,2.31,1.0,3.0,-0.4137,225.40488704926634,16.928878860445593,19.27,30.0
02a60058o0828c,320.9141816666667,39.580912222222224,17.83,0.07,15.47,c,22.04,60058.61886025,2874.56,7479.22,353.0,181.1,168.6,10.9,182.0,1869.5,751.9,0.87,2.53,2.31,1.0,3.0,-0.4157,267.1460866085744,17.27101034420796,19.2,30.0
02a60058o0845c,320.9141816666667,39.580912222222224,17.89,0.09,11.18,c,22.064,60058.62680245,2856.39,7596.56,338.0,180.4,163.3,14.6,179.0,2369.8,840.7,0.74,2.56,2.3,1.0,3.0,-0.4047,252.41358862833127,22.567289614045535,18.84,30.0
02a60059o0686c,320.9141604545455,39.58090363636364,17.87,0.08,13.7,c,21.885,60059.55961965,2879.16,7523.24,279.0,180.1,143.9,10.5,183.4,2908.5,665.6,0.89,2.51,2.29,1.0,3.0,-0.4117,257.70849994951016,18.80430333196564,19.1,30.0
02a60059o0693c,320.9141604545455,39.58090363636364,17.97,0.08,12.55,c,21.895,60059.56282075,2901.1,7562.22,320.0,181.2,133.0,10.6,180.7,1553.2,590.1,0.95,2.5,2.29,1.0,3.0,-0.4137,235.4972701736054,18.768955367219675,19.13,30.0
02a60059o0705c,320.9141604545455,39.58090363636364,17.88,0.08,13.04,c,21.906,60059.56830975,2845.0,7482.95,276.0,180.2,143.4,11.0,177.8,596.2,618.8,0.87,2.52,2.31,1.0,3.0,-0.4127,255.34091909586547,19.58682085114728,19.11,30.0
02a60059o0725c,320.9141604545455,39.58090363636364,17.92,0.08,13.85,c,21.922,60059.57746755,2828.56,7599.05,303.0,180.7,146.8,10.6,182.1,1427.6,708.5,0.91,2.48,2.25,1.0,3.0,-0.4157,247.58196174448284,17.877171624601623,19.2,30.0
02a60060o0749c,320.91415384615385,39.58090461538462,17.99,0.08,13.65,c,21.977,60060.59780115,6863.35,7323.75,308.0,178.7,124.2,9.1,176.3,832.6,596.9,0.98,2.66,2.43,1.0,3.0,-0.4137,230.23335987374537,16.86894987802804,19.19,30.0
