#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
03a59988o0344o,129.544085,25.10150416666667,>19.84,0.0,3.0,o,21.968,59987.91353835,6377.19,7551.69,182.0,182.0,0.2,10.7,180.8,21.2,630.2,2.01,2.73,2.43,1.0,3.0,-0.3857,0.3739018909909668,20.00375116801672,18.96,30.0
03a59988o0351o,129.544085,25.10150416666667,>19.520504794676107,0.0,1.78,o,21.967,59987.91669555,6396.05,7582.17,187.0,180.2,17.4,9.8,180.0,-115.8,709.8,1.49,2.82,2.44,1.0,3.0,-0.3787,33.554203044424085,18.89834424341127,18.92,30.0
03a59988o0362o,129.544085,25.10150416666667,>20.02,0.0,3.0,o,21.968,59987.92187305,6339.17,7491.22,163.0,181.7,1.5,9.9,181.5,992.5,562.1,1.81,2.62,2.31,1.0,3.0,-0.3857,2.558369539021762,16.88523895754363,19.0,30.0
03a59988o0389o,129.544085,25.10150416666667,>19.95,0.0,3.0,o,21.958,59987.93433085,6317.64,7573.92,190.0,180.9,5.8,9.6,180.0,-18.7,675.5,2.13,2.79,2.37,1.0,3.0,-0.3777,10.827776633720232,17.92183718684728,18.92,30.0
04a59993o0389c,129.544085,25.10150416666667,>20.28,0.0,3.0,c,21.837,59993.18634475,4580.82,9369.33,184.0,180.0,-6.6,7.7,180.5,268.0,461.8,2.4,2.6,2.1,1.0,3.0,-0.3747,-11.342148354464475,13.232506413541888,19.25,30.0
04a59993o0398c,129.544085,25.10150416666667,>20.28,0.0,3.0,c,21.833,59993.19039985,4604.21,9405.82,200.0,180.8,0.9,7.4,175.8,-953.8,481.4,1.7,2.62,2.15,1.0,3.0,-0.3687,1.5927257664618484,13.095745190908533,19.25,30.0
04a59993o0411c,129.544085,25.10150416666667,>20.21,0.0,3.0,c,21.832,59993.19628895,4547.56,9324.89,207.0,182.3,3.9,8.1,179.7,-498.5,538.5,3.19,2.63,2.1,1.0,3.0,-0.3737,6.804534111041842,14.132493922933053,19.24,30.0
04a59993o0440c,129.544085,25.10150416666667,>20.11,0.0,3.0,c,21.812,59993.20945575,4536.08,9434.24,165.0,179.8,-13.7,8.5,180.2,69.5,494.5,1.45,2.65,2.13,1.0,3.0,-0.3697,-24.791613337724133,15.381657910266796,19.15,30.0
04a59997o0241c,129.544085,25.10150416666667,>20.15,0.0,3.0,c,21.597,59997.18650815,4587.7,9362.6,166.0,182.0,-16.8,7.1,186.2,917.1,425.5,2.81,2.58,2.07,1.0,3.0,-0.3727,-35.160745803214255,14.859600904929831,19.06,30.0
04a59997o0253c,129.544085,25.10150416666667,>19.9,0.0,3.0,c,21.379,59997.19191795,4610.64,9398.66,178.0,181.5,2.8,7.5,178.1,-648.6,495.0,1.54,2.57,2.03,1.0,3.0,-0.3747,7.01045067299102,18.777992874083093,18.87,30.0
04a59997o0268c,129.544085,25.10150416666667,>19.75742501084005,0.0,1.5,c,21.621,59997.19867895,4557.17,9316.72,179.0,181.9,10.5,7.0,177.2,-883.5,433.7,2.57,2.63,2.13,1.0,3.0,-0.3797,22.69255497698192,15.128369984654615,19.07,30.0
04a59997o0303c,129.544085,25.10150416666667,>20.1,0.0,3.0,c,21.633,59997.21452035,4544.75,9427.59,162.0,180.1,1.1,7.4,173.7,-2013.4,564.8,1.47,2.64,2.11,1.0,3.0,-0.3697,2.3165293798757483,15.583924919164124,19.08,30.0
