#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58567o0090o,139.175128,18.965032,>19.7,0.0,3.0,o,21.724,58567.38054625,4669.91,3299.59,166.0,198.3,-14.1,14.7,197.7,-914.5,920.5,1.54,2.32,1.9,1.0,3.0,-0.439,-23.05363664191622,24.034642456465843,18.8,30.0
02a58567o0102o,139.175128,18.965032,>19.93,0.0,3.0,o,21.86,58567.38634555,4651.16,3260.65,199.0,182.3,-1.2,13.5,179.3,-1728.5,719.3,3.22,2.34,1.88,1.0,3.0,-0.439,-1.7259718092908634,19.417182854522213,18.94,30.0
02a58567o0119o,139.175128,18.965032,>19.24,0.0,3.0,o,21.442,58567.39474325,4724.0,3340.22,195.0,185.3,-19.2,15.1,190.9,2250.4,1091.9,1.04,2.55,1.98,1.0,3.0,-0.434,-46.44996003622167,36.530958153486836,18.17,30.0
02a58567o0141o,139.175128,18.965032,>19.2,0.0,3.0,o,21.714,58567.40498965,4743.23,3221.38,142.0,176.9,-26.4,22.8,175.2,1580.8,1431.2,1.96,2.37,1.87,1.0,3.0,-0.44,-43.79985015179253,37.82714331291174,18.56,30.0
01a58569o0278o,139.175128,18.965032,>20.43,0.0,3.0,o,22.27,58569.36260905,3988.57,3405.3,194.0,181.0,-9.8,6.7,180.5,-55.8,593.9,3.4,2.95,2.75,1.0,3.0,-0.437,-17.916762250367004,12.24921500790397,19.35,30.0
01a58569o0303o,139.175128,18.965032,>20.36,0.0,3.0,o,22.269,58569.37424595,3953.41,3365.72,192.0,181.6,3.5,6.5,183.7,235.2,489.6,3.16,3.08,2.89,1.0,3.0,-0.432,7.0015686094546075,13.00291313184427,19.37,30.0
01a58569o0304o,139.175128,18.965032,>19.949140458802777,0.0,1.53,o,22.269,58569.37470645,4009.45,3442.6,202.0,181.9,10.1,6.6,181.1,-118.5,468.1,2.67,3.02,2.84,1.0,3.0,-0.432,19.468182198890027,12.721782426997445,19.35,30.0
01a58569o0323o,139.175128,18.965032,>20.35,0.0,3.0,o,22.266,58569.38508015,3937.46,3481.91,168.0,181.3,-14.6,7.1,184.1,1631.2,528.9,2.25,2.95,2.78,1.0,3.0,-0.439,-27.15803933228768,13.206991730085107,19.33,30.0
02a58571o0288o,139.175128,18.965032,>20.61,0.0,3.0,o,22.189,58571.35426195,6568.12,5244.92,173.0,182.1,-6.1,8.8,179.8,53.4,482.2,5.27,2.38,2.04,1.0,3.0,-0.432,-7.105844587597701,10.251054487026195,19.57,30.0
02a58571o0313o,139.175128,18.965032,>20.5,0.0,3.0,o,22.187,58571.36754795,6548.88,5205.76,176.0,182.6,5.7,8.8,180.3,37.9,479.1,3.86,2.46,2.18,1.0,3.0,-0.423,7.29365474688876,11.260379258354575,19.49,30.0
02a58571o0331o,139.175128,18.965032,>20.59,0.0,3.0,o,22.185,58571.37673415,6604.49,5285.06,202.0,183.0,-1.3,8.3,180.1,-822.1,510.8,3.49,2.45,2.14,1.0,3.0,-0.423,-1.6293033681489204,10.402475350489262,19.51,30.0
02a58571o0349o,139.175128,18.965032,>20.132280938222326,0.0,2.32,o,22.182,58571.38539015,6621.59,5166.79,194.0,183.1,22.3,9.6,169.7,-792.3,579.0,6.2,2.32,1.99,1.0,3.0,-0.436,24.930137259212536,10.732256398584768,19.55,30.0
01a58573o0285o,139.175128,18.965032,>19.979255822513423,0.0,1.06,o,22.254,58573.35116165,7855.22,3335.88,177.0,180.1,7.2,6.8,180.8,520.5,583.9,2.04,2.91,2.73,1.0,3.0,-0.435,13.057705750184471,12.332277652951998,19.36,30.0
01a58573o0309o,139.175128,18.965032,>20.27,0.0,3.0,o,22.251,58573.36416625,7874.2,3373.78,180.0,179.6,4.2,7.3,179.0,-145.8,641.5,1.18,3.0,2.82,1.0,3.0,-0.429,8.096520106430486,14.072523042129173,19.33,30.0
01a58573o0310o,139.175128,18.965032,>20.39,0.0,3.0,o,22.251,58573.36462565,7799.83,3297.93,182.0,181.1,-11.8,6.6,182.6,-418.3,545.1,1.7,2.99,2.82,1.0,3.0,-0.43,-22.692432340416552,12.69237741074146,19.33,30.0
01a58573o0331o,139.175128,18.965032,>20.31,0.0,3.0,o,22.248,58573.37433175,7784.75,3417.0,138.0,180.3,-21.2,6.8,181.0,-249.5,531.3,1.74,3.04,2.87,1.0,3.0,-0.424,-42.06976504644039,13.494075580933712,19.37,30.0
02a58575o0082c,139.175128,18.965032,>20.031671935968955,0.0,1.93,c,22.229,58575.36436905,2918.11,9118.51,148.0,172.2,16.8,8.7,159.4,-1741.9,689.1,4.78,2.63,2.28,1.0,3.0,-0.404,22.744616707686742,11.77846222362349,19.64,30.0
02a58575o0102c,139.175128,18.965032,>20.44,0.0,3.0,c,22.225,58575.37431885,2900.09,9080.4,148.0,171.0,4.1,8.8,157.3,-3794.2,663.1,4.89,2.59,2.27,1.0,3.0,-0.406,5.467492843755317,11.735106591474832,19.62,30.0
02a58575o0126c,139.175128,18.965032,>20.010658233748305,0.0,2.34,c,22.22,58575.38534145,2953.1,9155.8,168.0,170.2,20.6,8.8,165.6,-49.1,537.2,2.53,2.62,2.28,1.0,3.0,-0.406,28.0402643718375,11.9783653627267,19.61,30.0
