#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
04a59923o0439o,77.7762957142857,-1.0801571428571428,>19.49,0.0,3.0,o,22.039,59923.21427035,4594.41,876.78,21.0,187.7,-90.5,22.9,198.4,3037.7,1407.5,1.81,2.38,1.92,1.0,3.0,-0.4047,-111.09269699264091,28.11074874178427,18.49,30.0
04a59923o0446o,77.7762957142857,-1.0801571428571428,>19.42,0.0,3.0,o,22.038,59923.21742895,4615.39,913.27,164.0,182.3,-138.1,25.0,188.8,-2197.3,1563.5,2.21,2.35,1.89,1.0,3.0,-0.4037,-164.7714980940047,29.8282943689364,18.52,30.0
04a59923o0465o,77.7762957142857,-1.0801571428571428,>19.44,0.0,3.0,o,22.037,59923.22605285,4561.2,827.45,113.0,184.9,-140.0,22.6,186.7,-367.7,1606.2,1.64,2.46,1.97,1.0,3.0,-0.3967,-181.25421479336546,29.25960895950043,18.47,30.0
04a59923o0537o,77.7762957142857,-1.0801571428571428,>19.33,0.0,3.0,o,22.025,59923.25934185,4556.72,916.74,99.0,180.2,-13.7,21.8,183.8,3524.2,1402.0,1.73,2.61,2.1,1.0,3.0,-0.3827,-20.023459537257033,31.86214729286156,18.41,30.0
04a59927o0386o,77.7762957142857,-1.0801571428571428,>20.24,0.0,3.0,o,22.024,59927.19879425,4588.36,879.25,282.0,180.8,-100.9,10.9,187.5,911.3,579.3,5.74,2.44,1.95,1.0,3.0,-0.3997,-130.1590437333528,14.06078866891522,19.25,30.0
04a59927o0406o,77.7762957142857,-1.0801571428571428,>20.24,0.0,3.0,o,22.022,59927.20791975,4613.96,909.92,109.0,180.8,-20.2,10.5,177.2,-118.9,621.7,5.7,2.46,1.99,1.0,3.0,-0.3987,-26.834796008745354,13.948780103555753,19.2,30.0
04a59927o0413o,77.7762957142857,-1.0801571428571428,>20.29,0.0,3.0,o,22.022,59927.21107335,4557.56,827.9,-2.0,182.5,-118.5,10.6,188.7,415.4,616.8,4.69,2.42,1.92,1.0,3.0,-0.4037,-150.10449243349848,13.4270685214775,19.23,30.0
04a59927o0440o,77.7762957142857,-1.0801571428571428,>20.25,0.0,3.0,o,22.02,59927.22342345,4543.44,934.68,148.0,180.4,-51.2,11.1,187.0,1965.8,604.5,3.48,2.42,1.9,1.0,3.0,-0.4017,-64.1796985932258,13.913958093453248,19.23,30.0
02a59928o0502o,77.7762957142857,-1.0801571428571428,>20.4,0.0,3.0,o,22.107,59928.41628345,1689.29,9424.21,119.0,179.9,-57.3,10.4,181.1,294.5,716.1,6.31,2.33,1.99,1.0,3.0,-0.4397,-69.23446883921743,12.566116508339638,19.45,30.0
02a59928o0511o,77.7762957142857,-1.0801571428571428,>20.42,0.0,3.0,o,22.107,59928.42039335,1670.21,9385.13,134.0,179.0,-40.6,10.7,173.5,-598.9,612.5,6.99,2.3,1.92,1.0,3.0,-0.4437,-46.89362904280815,12.358665782217912,19.5,30.0
02a59928o0528o,77.7762957142857,-1.0801571428571428,>20.38,0.0,3.0,o,22.109,59928.42808985,1728.41,9463.7,243.0,179.9,-40.6,11.0,181.5,-575.7,683.4,5.15,2.32,1.93,1.0,3.0,-0.4417,-47.37291104491397,12.835025159952062,19.44,30.0
02a59928o0558o,77.7762957142857,-1.0801571428571428,>20.41,0.0,3.0,o,22.108,59928.44180275,1751.7,9348.12,-5.0,179.8,-150.7,10.9,180.1,1074.4,848.0,5.65,2.28,1.92,1.0,3.0,-0.4367,-171.28055964071268,12.388573988611604,19.44,30.0
04a59931o0512o,77.7762957142857,-1.0801571428571428,>20.55,0.0,3.0,o,22.006,59931.25891365,4496.05,9057.99,252.0,181.4,-22.3,8.8,177.5,11.9,494.7,7.8,2.33,1.86,1.0,3.0,-0.4317,-27.436737840234986,10.827053497491834,19.5,30.0
